air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,snow_depth,snow_water_equivalent,snow_soiling_rooftop,snow_soiling_ground,wind_direction_100m,wind_direction_10m,wind_speed_100m,wind_speed_10m,zenith,period_end,period
24,0.16,119,87,875,651,746,0,8.4,87,875,651,746,15.6,0,36.9,973.6,0,0,0,0,302,302,6.5,4.8,50,2024-04-14T20:50:00Z,PT5M
24,0.16,118,87,869,638,730,0,8.4,87,869,638,730,15.7,0,37,973.6,0,0,0,0,301,302,6.6,4.8,51,2024-04-14T20:55:00Z,PT5M
24,0.16,117,87,864,625,713,0,8.5,87,864,625,713,15.8,0,37.2,973.6,0,0,0,0,301,302,6.6,4.8,51,2024-04-14T21:00:00Z,PT5M
24,0.16,116,87,858,611,696,0,8.6,87,858,611,696,15.9,0,37.5,973.6,0,0,0,0,301,301,6.6,4.8,52,2024-04-14T21:05:00Z,PT5M
24,0.16,115,86,852,597,678,0,8.8,86,852,597,678,16.1,0,38.1,973.6,0,0,0,0,301,301,6.5,4.7,53,2024-04-14T21:10:00Z,PT5M
24,0.16,114,86,845,583,660,0,9,86,845,583,660,16.2,0,38.7,973.6,0,0,0,0,301,301,6.4,4.6,54,2024-04-14T21:15:00Z,PT5M
24,0.16,112,85,839,569,642,0,9.3,85,839,569,642,16.4,0,39.3,973.7,0,0,0,0,301,302,6.3,4.5,55,2024-04-14T21:20:00Z,PT5M
24,0.16,111,85,832,554,624,0,9.5,85,832,554,624,16.5,0,39.9,973.7,0,0,0,0,302,302,6.3,4.4,56,2024-04-14T21:25:00Z,PT5M
24,0.16,110,85,825,540,605,0,9.7,85,825,540,605,16.7,0,40.5,973.7,0,0,0,0,302,302,6.2,4.3,56,2024-04-14T21:30:00Z,PT5M
24,0.16,109,84,817,525,586,0,9.9,84,817,525,586,16.8,0,41.2,973.7,0,0,0,0,302,302,6.1,4.2,57,2024-04-14T21:35:00Z,PT5M
24,0.16,108,83,809,509,567,0,10.1,83,809,509,567,17,0,41.8,973.8,0,0,0,0,302,302,6,4.2,58,2024-04-14T21:40:00Z,PT5M
24,0.16,107,83,801,494,548,0,10.3,83,801,494,548,17.1,0,42.5,973.8,0,0,0,0,303,302,5.9,4.1,59,2024-04-14T21:45:00Z,PT5M
24,0.16,106,82,792,479,529,0,10.6,82,792,479,529,17.3,0,43.1,973.8,0,0,0,0,303,302,5.8,4,60,2024-04-14T21:50:00Z,PT5M
24,0.16,105,81,783,463,509,0,10.8,81,783,463,509,17.4,0,43.8,973.8,0,0,0,0,303,302,5.8,3.9,61,2024-04-14T21:55:00Z,PT5M
24,0.16,104,81,774,447,489,0,11,81,774,447,489,17.6,0,44.5,973.9,0,0,0,0,303,302,5.7,3.8,62,2024-04-14T22:00:00Z,PT5M
24,0.16,103,79,765,431,470,0,11.2,79,765,431,470,17.7,0,45.2,973.9,0,0,0,0,304,302,5.6,3.7,63,2024-04-14T22:05:00Z,PT5M
24,0.16,102,78,757,415,450,0,11.3,78,757,415,450,17.8,0,46,973.9,0,0,0,0,305,303,5.6,3.7,64,2024-04-14T22:10:00Z,PT5M
23,0.16,101,77,748,400,430,0,11.4,77,748,400,430,17.9,0,46.8,974,0,0,0,0,306,304,5.6,3.6,64,2024-04-14T22:15:00Z,PT5M
23,0.16,100,75,738,383,410,0,11.5,75,738,383,410,18,0,47.6,974,0,0,0,0,307,305,5.7,3.6,65,2024-04-14T22:20:00Z,PT5M
23,0.16,99,74,728,367,391,0,11.7,74,728,367,391,18.2,0,48.5,974,0,0,0,0,308,305,5.7,3.5,66,2024-04-14T22:25:00Z,PT5M
23,0.16,99,72,718,351,371,0,11.8,72,718,351,371,18.3,0,49.3,974.1,0,0,0,0,309,306,5.7,3.5,67,2024-04-14T22:30:00Z,PT5M
23,0.16,98,71,707,335,351,0,11.9,71,707,335,351,18.4,0,50.2,974.1,0,0,0,0,310,307,5.7,3.4,68,2024-04-14T22:35:00Z,PT5M
23,0.16,97,69,695,319,331,0,12,69,695,319,331,18.5,0,51.1,974.1,0,0,0,0,311,308,5.7,3.3,69,2024-04-14T22:40:00Z,PT5M
23,0.16,96,67,683,302,311,0,12.2,67,683,302,311,18.6,0,51.9,974.2,0,0,0,0,312,309,5.7,3.3,70,2024-04-14T22:45:00Z,PT5M
22,0.16,95,66,669,286,291,0,12.3,66,669,286,291,18.7,0,52.9,974.2,0,0,0,0,313,310,5.7,3.2,71,2024-04-14T22:50:00Z,PT5M
22,0.16,94,64,656,270,272,0,12.4,64,656,270,272,18.9,0,53.8,974.2,0,0,0,0,314,311,5.8,3.2,72,2024-04-14T22:55:00Z,PT5M
22,0.16,93,62,641,254,252,0,12.5,62,641,254,252,19,0,54.7,974.3,0,0,0,0,315,312,5.8,3.1,73,2024-04-14T23:00:00Z,PT5M
22,0.16,92,59,629,238,233,0,12.6,59,629,238,233,19,0,55.5,974.3,0,0,0,0,316,314,5.8,3.1,73,2024-04-14T23:05:00Z,PT5M
22,0.16,92,56,619,223,215,0,12.6,56,619,223,215,19,0,56.1,974.3,0,0,0,0,318,316,6,3.2,74,2024-04-14T23:10:00Z,PT5M
22,0.16,91,53,608,207,196,0,12.5,53,608,207,196,19.1,0,56.7,974.4,0,0,0,0,321,318,6.1,3.2,75,2024-04-14T23:15:00Z,PT5M
21,0.16,90,50,597,192,178,0,12.5,50,597,192,178,19.1,0,57.4,974.4,0,0,0,0,323,320,6.2,3.3,76,2024-04-14T23:20:00Z,PT5M
21,0.16,89,47,585,177,160,0,12.5,47,585,177,160,19.1,0,58,974.4,0,0,0,0,325,322,6.3,3.4,77,2024-04-14T23:25:00Z,PT5M
21,0.16,88,44,572,162,143,0,12.4,44,572,162,143,19.1,0,58.7,974.5,0,0,0,0,327,324,6.5,3.4,78,2024-04-14T23:30:00Z,PT5M
21,0.16,87,41,558,147,126,0,12.4,41,558,147,126,19.1,0,59.3,974.5,0,0,0,0,329,326,6.6,3.5,79,2024-04-14T23:35:00Z,PT5M
20,0.16,86,37,543,133,109,0,12.4,37,543,133,109,19.1,0,60,974.5,0,0,0,0,330,328,6.8,3.6,80,2024-04-14T23:40:00Z,PT5M
20,0.16,86,34,527,118,92,0,12.3,34,527,118,92,19.1,0,60.7,974.6,0,0,0,0,332,329,7,3.7,81,2024-04-14T23:45:00Z,PT5M
20,0.16,85,31,509,104,77,0,12.3,31,509,104,77,19.1,0,61.4,974.6,0,0,0,0,334,331,7.1,3.8,82,2024-04-14T23:50:00Z,PT5M
20,0.16,84,28,489,90,61,0,12.3,28,489,90,61,19.1,0,62,974.6,0,0,0,0,335,333,7.3,3.8,83,2024-04-14T23:55:00Z,PT5M
20,0.16,83,24,468,77,47,0,12.2,24,468,77,47,19.1,0,62.7,974.7,0,0,0,0,337,334,7.5,3.9,84,2024-04-15T00:00:00Z,PT5M
