type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,39.841644000,-96.163232000,388.4,,269.9,1.8,117.818,925.58,,,
T,39.841638000,-96.164059000,390.5,,269.5,2.9,117.889,70.79,,,
T,39.841613000,-96.167496000,394.4,,269.5,1.3,118.183,294.19,,,
T,39.841609000,-96.169271000,392.6,,269.8,-1.1,118.335,151.92,,,
T,39.841607000,-96.169989000,391.9,,269.8,-1.1,118.397,61.45,,,
T,39.841614000,-96.173756000,386.3,,270.1,-1.7,118.719,322.42,,,
T,39.841606000,-96.175304000,384.4,,269.6,-1.5,118.852,132.50,,,
T,39.841605000,-96.175486000,384.4,,269.6,0.4,118.867,15.58,,,
T,39.841609000,-96.179469000,388.2,,270.1,1.1,119.208,340.91,,,
T,39.841596000,-96.180114000,388.7,,268.5,1.0,119.263,55.22,,,
T,39.841597000,-96.181096000,389.4,,270.1,0.8,119.347,84.05,,,
T,39.841599000,-96.182946000,389.9,,270.1,0.3,119.506,158.34,,,
T,39.841571000,-96.185262000,390.4,,269.1,0.2,119.704,198.25,,,
T,39.841585000,-96.186524000,391.2,,270.8,0.8,119.812,108.03,,,
T,39.841584000,-96.187097000,391.8,,269.9,1.3,119.861,49.04,,,
T,39.841579000,-96.187968000,393.5,,269.6,2.2,119.935,74.55,,,
T,39.841559000,-96.190839000,397.6,,269.5,1.7,120.181,245.74,,,
T,39.841556000,-96.195545000,404.0,,270.0,1.6,120.584,402.79,,,
T,39.841498000,-96.200640000,401.1,,269.2,-0.7,121.020,436.13,,,
T,39.841479000,-96.201734000,401.0,,268.7,-0.2,121.114,93.66,,,
T,39.841431000,-96.204725000,397.0,,268.8,-1.6,121.370,256.06,,,
T,39.841480000,-96.208912000,393.9,,270.9,-0.8,121.728,358.41,,,
T,39.841527000,-96.211089000,389.5,,271.6,-2.4,121.915,186.40,,,
T,39.841565000,-96.213084000,386.5,,271.4,-1.7,122.085,170.81,,,
T,39.841582000,-96.215478000,384.5,,270.5,-1.0,122.290,204.91,,,
T,39.841579000,-96.219383000,378.6,,269.9,-1.8,122.625,334.23,,,
T,39.841584000,-96.220024000,378.8,,270.6,0.4,122.679,54.87,,,
T,39.841584000,-96.220454000,380.6,,270.0,5.1,122.716,36.80,,,
T,39.841591000,-96.224720000,385.1,,270.1,1.2,123.081,365.13,,,
T,39.841580000,-96.229858000,400.0,,269.8,3.4,123.521,439.77,,,
T,39.841587000,-96.232212000,402.1,,270.2,1.0,123.723,201.48,,,
T,39.841581000,-96.239006000,406.1,,269.9,0.7,124.304,581.50,,,
T,39.841584000,-96.239587000,405.6,,270.4,-1.1,124.354,49.73,,,
T,39.841568000,-96.244139000,396.9,,269.7,-2.2,124.744,389.61,,,
T,39.841570000,-96.244701000,396.0,,270.3,-2.0,124.792,48.10,,,
T,39.841584000,-96.249770000,382.6,,270.2,-3.1,125.225,433.86,,,
T,39.841579000,-96.250214000,383.8,,269.2,3.2,125.264,38.01,,,
T,39.841578000,-96.252052000,390.6,,270.0,4.3,125.421,157.32,,,
T,39.841587000,-96.254069000,395.3,,270.3,2.8,125.593,172.64,,,
T,39.841587000,-96.256876000,396.6,,270.0,0.5,125.834,240.25,,,
T,39.841578000,-96.258519000,399.8,,269.6,2.2,125.974,140.63,,,
T,39.841583000,-96.261205000,403.5,,270.1,1.6,126.204,229.90,,,
T,39.841643000,-96.263762000,407.9,,271.8,2.0,126.423,218.96,,,
T,39.841918000,-96.272392000,411.2,,272.4,0.5,127.162,739.28,,,
T,39.841955000,-96.273348000,411.1,,272.9,-0.2,127.244,81.93,,,
T,39.841997000,-96.274438000,408.9,,272.9,-2.3,127.338,93.41,,,
T,39.842009000,-96.274746000,409.0,,272.9,0.4,127.364,26.40,,,
T,39.842052000,-96.276379000,411.6,,272.0,1.9,127.504,139.85,,,
T,39.842059000,-96.276664000,411.9,,271.8,1.0,127.528,24.41,,,
T,39.842084000,-96.279014000,410.9,,270.8,-0.5,127.730,201.16,,,
T,39.842090000,-96.281465000,409.9,,270.2,-0.5,127.939,209.78,,,
T,39.842100000,-96.283711000,407.6,,270.3,-1.2,128.132,192.24,,,
T,39.842103000,-96.284282000,408.1,,270.4,1.2,128.181,48.87,,,
T,39.842099000,-96.286967000,406.4,,269.9,-0.8,128.410,229.81,,,
T,39.842100000,-96.289996000,403.5,,270.0,-1.1,128.670,259.25,,,
T,39.842102000,-96.295864000,412.2,,270.0,1.7,129.172,502.24,,,
T,39.842109000,-96.298302000,412.8,,270.2,0.3,129.380,208.67,,,
T,39.842064000,-96.307609000,403.6,,269.6,-1.2,130.177,796.60,,,
T,39.842057000,-96.308794000,403.4,,269.6,-0.2,130.279,101.43,,,
T,39.842049000,-96.309013000,403.8,,267.3,1.8,130.297,18.77,,,
T,39.841895000,-96.314754000,420.4,,268.0,3.4,130.789,491.67,,,
T,39.841808000,-96.318520000,422.8,,268.3,0.7,131.111,322.48,,,
T,39.841701000,-96.324800000,420.9,,268.7,-0.4,131.649,537.64,,,
T,39.841702000,-96.328061000,418.8,,270.0,-0.8,131.928,279.11,,,
T,39.841700000,-96.328879000,419.6,,269.8,1.2,131.998,70.01,,,
T,39.841692000,-96.331344000,418.4,,269.8,-0.6,132.209,210.98,,,
T,39.841714000,-96.333595000,420.5,,270.7,1.1,132.402,192.68,,,
T,39.841696000,-96.339344000,423.5,,269.8,0.6,132.894,492.07,,,
T,39.841688000,-96.351282000,416.0,,270.0,-0.7,133.916,1021.78,,,
T,39.841690000,-96.352904000,413.1,,270.1,-2.1,134.055,138.83,,,
T,39.841683000,-96.354048000,410.7,,269.5,-2.4,134.152,97.92,,,
T,39.841676000,-96.355174000,412.2,,269.5,1.5,134.249,96.38,,,
T,39.841676000,-96.358804000,419.9,,270.0,2.5,134.560,310.69,,,
T,39.841701000,-96.362229000,425.2,,270.5,1.8,134.853,293.16,,,
T,39.841710000,-96.362599000,426.3,,271.8,3.4,134.884,31.68,,,
T,39.841773000,-96.365322000,425.4,,271.7,-0.4,135.118,233.17,,,
T,39.841895000,-96.370048000,416.4,,271.9,-2.2,135.522,404.73,,,
T,39.842002000,-96.374144000,412.4,,271.9,-1.2,135.873,350.78,,,
T,39.842027000,-96.375058000,412.5,,272.0,0.2,135.951,78.28,,,
T,39.842045000,-96.376368000,412.5,,271.0,-0.0,136.063,112.14,,,
T,39.842040000,-96.377185000,411.3,,269.5,-1.8,136.133,69.93,,,
T,39.842026000,-96.378987000,409.1,,269.4,-1.4,136.288,154.24,,,
T,39.842020000,-96.379706000,409.6,,269.4,0.8,136.349,61.54,,,
T,39.842012000,-96.381569000,411.4,,269.7,1.1,136.509,159.46,,,
T,39.842016000,-96.383166000,412.5,,270.2,0.8,136.645,136.69,,,
T,39.842004000,-96.384891000,411.9,,269.5,-0.4,136.793,147.65,,,
T,39.841989000,-96.386482000,409.8,,269.3,-1.6,136.929,136.18,,,
T,39.841976000,-96.387827000,411.6,,269.3,1.6,137.044,115.13,,,
T,39.841974000,-96.388827000,413.1,,269.9,1.7,137.130,85.59,,,
T,39.841954000,-96.395518000,416.3,,269.8,0.6,137.703,572.69,,,
T,39.841941000,-96.397097000,416.0,,269.4,-0.2,137.838,135.15,,,
T,39.841919000,-96.398937000,417.1,,269.1,0.7,137.995,157.51,,,
T,39.841855000,-96.400702000,414.9,,267.3,-1.4,138.146,151.23,,,
T,39.841811000,-96.402186000,412.0,,267.8,-2.3,138.274,127.11,,,
T,39.841712000,-96.405241000,404.1,,267.6,-3.0,138.535,261.71,,,
T,39.841696000,-96.405735000,402.2,,267.6,-4.3,138.578,42.32,,,
T,39.841668000,-96.406811000,399.7,,268.1,-2.7,138.670,92.15,,,
T,39.841656000,-96.407273000,400.6,,268.1,2.2,138.709,39.57,,,
T,39.841655000,-96.408912000,405.4,,270.0,3.4,138.850,140.28,,,
T,39.841629000,-96.411462000,407.4,,269.2,0.9,139.068,218.28,,,
T,39.841605000,-96.413279000,412.4,,269.0,3.2,139.223,155.54,,,
T,39.841611000,-96.414562000,415.3,,270.3,2.6,139.333,109.82,,,
T,39.841613000,-96.414838000,415.8,,270.5,2.1,139.357,23.62,,,
T,39.841597000,-96.416517000,413.9,,269.3,-1.3,139.501,143.72,,,
T,39.841609000,-96.417032000,413.1,,271.7,-1.8,139.545,44.10,,,
T,39.841576000,-96.422089000,401.4,,269.5,-2.7,139.978,432.85,,,
T,39.841573000,-96.426461000,396.2,,270.0,-1.4,140.352,374.20,,,
T,39.841561000,-96.432183000,385.0,,269.8,-2.3,140.841,489.75,,,
T,39.841543000,-96.437220000,380.7,,269.7,-1.0,141.273,431.13,,,
T,39.841541000,-96.437916000,382.5,,269.8,3.1,141.332,59.57,,,
T,39.841541000,-96.440818000,387.3,,270.0,1.9,141.581,248.38,,,
T,39.841535000,-96.441897000,386.9,,269.6,-0.4,141.673,92.36,,,
T,39.841534000,-96.442909000,389.2,,269.9,2.7,141.760,86.62,,,
T,39.841524000,-96.445745000,391.0,,269.7,0.7,142.002,242.74,,,
T,39.841523000,-96.447052000,393.7,,269.9,2.5,142.114,111.87,,,
T,39.841490000,-96.450027000,400.2,,269.2,2.5,142.369,254.66,,,
T,39.841473000,-96.459209000,401.5,,269.9,0.2,143.155,785.90,,,
T,39.841443000,-96.462622000,407.0,,269.3,1.9,143.447,292.14,,,
T,39.841459000,-96.468406000,419.5,,270.2,2.5,143.942,495.06,,,
T,39.841450000,-96.470732000,422.7,,269.7,1.6,144.141,199.09,,,
T,39.841447000,-96.472377000,425.8,,269.9,2.2,144.282,140.80,,,
T,39.841442000,-96.478008000,429.5,,269.9,0.8,144.764,481.96,,,
T,39.841453000,-96.481354000,428.2,,270.2,-0.4,145.050,286.39,,,
T,39.841445000,-96.482413000,429.7,,269.4,1.6,145.141,90.65,,,
T,39.841448000,-96.483191000,430.4,,270.3,1.0,145.207,66.59,,,
T,39.841450000,-96.483658000,430.6,,270.3,0.6,145.247,39.97,,,
T,39.841425000,-96.484836000,430.4,,268.4,-0.2,145.348,100.86,,,
T,39.841364000,-96.486553000,428.9,,267.4,-1.0,145.495,147.12,,,
T,39.841315000,-96.487907000,427.5,,267.3,-1.2,145.611,116.02,,,
T,39.841281000,-96.489203000,426.3,,268.0,-1.1,145.722,110.99,,,
T,39.841277000,-96.490942000,425.4,,269.8,-0.6,145.871,148.84,,,
T,39.841275000,-96.492533000,425.5,,269.9,0.1,146.007,136.18,,,
T,39.841281000,-96.494382000,423.3,,270.2,-1.4,146.166,158.26,,,
T,39.841293000,-96.497215000,423.3,,270.3,-0.0,146.408,242.48,,,
T,39.841293000,-96.501279000,421.6,,270.0,-0.5,146.756,347.84,,,
T,39.841298000,-96.504172000,420.4,,270.1,-0.5,147.004,247.62,,,
T,39.841308000,-96.505784000,419.8,,270.5,-0.4,147.142,137.98,,,
T,39.841356000,-96.507294000,416.4,,272.4,-2.6,147.271,129.35,,,
T,39.841436000,-96.509131000,414.8,,273.2,-1.0,147.428,157.48,,,
T,39.841499000,-96.510649000,411.8,,273.1,-2.3,147.558,130.12,,,
T,39.841514000,-96.511188000,410.5,,272.1,-2.9,147.605,46.16,,,
T,39.841524000,-96.513030000,407.4,,270.4,-1.9,147.762,157.66,,,
T,39.841531000,-96.514063000,406.5,,270.5,-1.1,147.851,88.42,,,
T,39.841543000,-96.517170000,407.3,,270.3,0.3,148.117,265.93,,,
T,39.841542000,-96.518095000,408.7,,269.9,1.7,148.196,79.17,,,
T,39.841546000,-96.518385000,408.7,,271.0,-0.0,148.221,24.83,,,
T,39.841544000,-96.518756000,408.6,,269.6,-0.3,148.252,31.76,,,
T,39.841554000,-96.519594000,409.0,,270.9,0.5,148.324,71.73,,,
T,39.841559000,-96.520049000,410.0,,270.8,2.7,148.363,38.95,,,
T,39.841553000,-96.521229000,412.5,,269.6,2.4,148.464,101.00,,,
T,39.841546000,-96.522470000,411.0,,269.6,-1.4,148.570,106.22,,,
T,39.841542000,-96.523543000,407.7,,269.7,-3.6,148.662,91.84,,,
T,39.841535000,-96.524554000,408.0,,269.5,0.4,148.749,86.54,,,
T,39.841540000,-96.525340000,408.3,,270.5,0.5,148.816,67.28,,,
T,39.841554000,-96.527000000,406.6,,270.6,-1.2,148.958,142.09,,,
T,39.841552000,-96.527314000,406.4,,269.5,-0.8,148.985,26.88,,,
T,39.841546000,-96.528372000,405.2,,269.6,-1.3,149.076,90.56,,,
T,39.841587000,-96.532994000,396.0,,270.7,-2.3,149.471,395.63,,,
T,39.841611000,-96.536134000,387.8,,270.6,-3.1,149.740,268.77,,,
T,39.841620000,-96.538854000,385.7,,270.2,-0.9,149.973,232.81,,,
T,39.841616000,-96.539470000,384.3,,269.5,-2.7,150.025,52.73,,,
T,39.841620000,-96.540076000,384.9,,270.5,1.2,150.077,51.87,,,
T,39.841632000,-96.542578000,388.7,,270.4,1.7,150.291,214.15,,,
T,39.841670000,-96.546147000,393.4,,270.8,1.5,150.597,305.50,,,
T,39.841701000,-96.552809000,401.7,,270.3,1.5,151.167,570.22,,,
T,39.841727000,-96.554959000,404.5,,270.9,1.5,151.351,184.04,,,
T,39.841726000,-96.557654000,405.5,,270.0,0.4,151.582,230.67,,,
T,39.841728000,-96.558773000,406.2,,270.1,0.7,151.678,95.78,,,
T,39.841762000,-96.561910000,408.5,,270.8,0.9,151.946,268.52,,,
T,39.841768000,-96.562507000,408.4,,270.8,-0.2,151.997,51.10,,,
T,39.841772000,-96.564011000,407.0,,270.2,-1.1,152.126,128.73,,,
T,39.841776000,-96.565492000,405.6,,270.2,-1.1,152.253,126.76,,,
T,39.841775000,-96.566626000,403.8,,269.9,-1.8,152.350,97.06,,,
T,39.841775000,-96.567060000,403.0,,270.0,-2.2,152.387,37.15,,,
T,39.841643000,-96.571892000,394.4,,268.0,-2.1,152.801,413.83,,,
T,39.841529000,-96.575082000,392.0,,267.3,-0.9,153.074,273.33,,,
T,39.841496000,-96.577381000,391.3,,268.9,-0.3,153.271,196.81,,,
T,39.841500000,-96.580104000,390.3,,270.1,-0.4,153.504,233.06,,,
T,39.841514000,-96.582042000,393.5,,270.5,1.9,153.670,165.88,,,
T,39.841552000,-96.586037000,392.6,,270.7,-0.2,154.012,341.96,,,
T,39.841660000,-96.594519000,379.5,,271.0,-1.8,154.738,726.08,,,
T,39.841687000,-96.596098000,373.1,,271.3,-4.8,154.873,135.18,,,
T,39.841740000,-96.598408000,373.8,,271.7,0.4,155.071,197.80,,,
T,39.841790000,-96.600889000,380.8,,271.5,3.3,155.283,212.42,,,
T,39.841804000,-96.601871000,383.3,,271.1,3.0,155.367,84.06,,,
T,39.841812000,-96.602336000,384.3,,271.3,2.3,155.407,39.81,,,
T,39.841817000,-96.604090000,388.3,,270.2,2.7,155.557,150.13,,,
T,39.841822000,-96.605636000,392.3,,270.2,3.0,155.690,132.32,,,
T,39.841839000,-96.607105000,393.3,,270.9,0.8,155.815,125.75,,,
T,39.841839000,-96.607342000,393.4,,270.0,0.6,155.836,20.28,,,
T,39.841843000,-96.607789000,393.7,,270.7,0.7,155.874,38.26,,,
T,39.841838000,-96.608170000,393.9,,269.0,0.8,155.907,32.61,,,
T,39.841845000,-96.608537000,393.7,,271.4,-0.5,155.938,31.42,,,
T,39.841842000,-96.609332000,393.6,,269.7,-0.2,156.006,68.05,,,
T,39.841850000,-96.610477000,392.7,,270.5,-1.0,156.104,98.01,,,
T,39.841868000,-96.612854000,395.3,,270.6,1.3,156.308,203.46,,,
T,39.841869000,-96.613183000,396.0,,270.2,2.4,156.336,28.16,,,
T,39.841865000,-96.613486000,396.5,,269.0,2.0,156.362,25.94,,,
T,39.841868000,-96.613766000,396.9,,270.8,1.5,156.386,23.97,,,
T,39.841873000,-96.614195000,397.4,,270.9,1.3,156.422,36.72,,,
T,39.841876000,-96.614922000,397.4,,270.3,-0.0,156.485,62.23,,,
T,39.841883000,-96.616224000,395.4,,270.4,-1.7,156.596,111.44,,,
T,39.841883000,-96.616755000,393.7,,270.0,-3.8,156.641,45.45,,,
T,39.841887000,-96.617439000,392.0,,270.4,-2.9,156.700,58.55,,,
T,39.841894000,-96.618344000,390.3,,270.6,-2.2,156.777,77.46,,,
T,39.841894000,-96.618722000,389.9,,270.0,-1.2,156.810,32.35,,,
T,39.841899000,-96.619765000,389.4,,270.4,-0.6,156.899,89.27,,,
T,39.841913000,-96.620851000,390.6,,271.0,1.3,156.992,92.96,,,
T,39.841921000,-96.621626000,390.0,,270.8,-0.9,157.058,66.34,,,
T,39.841934000,-96.622797000,388.3,,270.8,-1.6,157.159,100.24,,,
T,39.841938000,-96.624011000,386.4,,270.2,-1.8,157.262,103.91,,,
T,39.841944000,-96.624397000,385.2,,271.2,-3.7,157.296,33.04,,,
T,39.841978000,-96.626158000,377.0,,271.4,-5.5,157.446,150.77,,,
T,39.841979000,-96.626735000,374.5,,270.1,-5.2,157.496,49.39,,,
T,39.841982000,-96.627111000,373.1,,270.6,-4.1,157.528,32.18,,,
T,39.841981000,-96.628244000,369.3,,269.9,-4.0,157.625,96.97,,,
T,39.841979000,-96.631271000,378.0,,270.0,3.4,157.884,259.08,,,
T,39.841984000,-96.631688000,381.2,,270.9,9.0,157.920,35.70,,,
T,39.842012000,-96.632537000,383.7,,272.5,3.3,157.992,72.73,,,
T,39.842018000,-96.632628000,383.7,,274.9,0.6,158.000,7.82,,,
T,39.842026000,-96.632808000,383.7,,273.3,-0.1,158.016,15.43,,,
T,39.842024000,-96.633012000,383.7,,269.3,0.1,158.033,17.46,,,
T,39.842026000,-96.633476000,383.7,,270.3,-0.0,158.073,39.71,,,
T,39.842068000,-96.634443000,383.6,,273.2,-0.2,158.156,82.90,,,
T,39.842070000,-96.634723000,383.4,,270.5,-0.6,158.180,23.97,,,
T,39.842066000,-96.635326000,383.3,,269.5,-0.2,158.231,51.61,,,
T,39.842070000,-96.635625000,383.3,,271.0,-0.0,158.257,25.60,,,
T,39.842081000,-96.636111000,383.2,,271.7,-0.3,158.298,41.61,,,
T,39.842090000,-96.636499000,383.0,,271.7,-0.5,158.332,33.22,,,
T,39.842100000,-96.636901000,382.9,,271.9,-0.4,158.366,34.43,,,
T,39.842122000,-96.638133000,381.1,,271.3,-1.7,158.472,105.48,,,
T,39.842122000,-96.638514000,379.0,,270.0,-6.6,158.504,32.61,,,
T,39.842125000,-96.638752000,377.3,,270.9,-8.3,158.525,20.37,,,
T,39.842139000,-96.639489000,372.8,,271.4,-7.2,158.588,63.10,,,
T,39.842143000,-96.640723000,370.6,,270.2,-2.1,158.693,105.62,,,
T,39.842146000,-96.641944000,369.8,,270.2,-0.7,158.798,104.51,,,
T,39.842149000,-96.643167000,363.8,,270.2,-5.8,158.902,104.68,,,
T,39.842147000,-96.644384000,362.1,,269.9,-1.6,159.007,104.16,,,
T,39.842156000,-96.645644000,359.5,,270.5,-2.4,159.115,107.85,,,
T,39.842151000,-96.646868000,355.4,,269.7,-3.9,159.219,104.76,,,
T,39.842163000,-96.648073000,353.7,,270.7,-1.6,159.322,103.14,,,
T,39.842171000,-96.649299000,352.6,,270.5,-1.1,159.427,104.94,,,
T,39.842173000,-96.650517000,351.7,,270.1,-0.8,159.532,104.25,,,
T,39.842169000,-96.651760000,351.5,,269.8,-0.2,159.638,106.39,,,
T,39.842172000,-96.652991000,351.3,,270.2,-0.2,159.743,105.36,,,
T,39.842173000,-96.653119000,351.2,,270.6,-0.8,159.754,10.96,,,
T,39.842172000,-96.655219000,351.7,,270.0,0.3,159.934,179.74,,,
T,39.842051000,-96.658390000,351.4,,267.2,-0.1,160.206,271.74,,,
T,39.842020000,-96.660929000,347.7,,269.1,-1.7,160.423,217.34,,,
T,39.842054000,-96.661678000,345.1,,273.4,-4.1,160.487,64.22,,,
T,39.842094000,-96.662852000,351.8,,272.5,6.6,160.588,100.58,,,
T,39.842145000,-96.664001000,354.6,,273.3,2.8,160.686,98.51,,,
T,39.842156000,-96.664326000,355.1,,272.5,2.1,160.714,27.84,,,
T,39.842175000,-96.664902000,358.4,,272.5,6.6,160.764,49.35,,,
T,39.842251000,-96.665489000,360.0,,279.6,3.1,160.815,50.95,,,
T,39.842329000,-96.665904000,360.8,,283.8,2.3,160.851,36.56,,,
T,39.842446000,-96.666230000,361.8,,295.1,3.1,160.882,30.78,,,
T,39.842531000,-96.666372000,362.4,,307.9,4.0,160.897,15.39,,,
T,39.842618000,-96.666487000,362.8,,314.6,3.4,160.911,13.79,,,
T,39.842771000,-96.666608000,363.0,,328.7,0.6,160.931,19.90,,,
T,39.842976000,-96.666704000,362.8,,340.2,-0.8,160.955,24.20,,,
T,39.843445000,-96.666707000,361.8,,359.7,-1.9,161.007,52.07,1,,
T,39.843445000,-96.666707000,361.8,,359.7,,161.007,0.00,,,
T,39.844619000,-96.666713000,357.2,,359.8,-3.5,161.138,130.35,,,
T,39.846349000,-96.666732000,360.3,,359.5,1.6,161.330,192.09,,,
T,39.848322000,-96.666768000,367.1,,359.2,3.1,161.549,219.09,,,
T,39.849281000,-96.666764000,366.6,,0.2,-0.4,161.655,106.48,,,
T,39.850123000,-96.666785000,366.5,,358.9,-0.1,161.749,93.51,,,
T,39.852239000,-96.666807000,361.0,,359.5,-2.4,161.984,234.95,,,
T,39.852609000,-96.666811000,360.6,,359.5,-0.8,162.025,41.08,,,
T,39.853922000,-96.666799000,359.5,,0.4,-0.8,162.171,145.79,,,
T,39.855372000,-96.666816000,361.2,,359.5,1.1,162.332,161.00,,,
T,39.857167000,-96.666840000,364.8,,359.4,1.8,162.531,199.31,,,
T,39.859221000,-96.666852000,368.6,,359.7,1.7,162.759,228.06,,,
T,39.861620000,-96.666869000,367.4,,359.7,-0.4,163.025,266.37,,,
T,39.863050000,-96.666907000,356.8,,358.8,-6.7,163.184,158.81,,,
T,39.863963000,-96.666949000,354.1,,358.0,-2.6,163.286,101.44,,,
T,39.864651000,-96.666933000,355.5,,1.0,1.8,163.362,76.40,,,
T,39.865138000,-96.666887000,356.6,,4.1,2.2,163.416,54.22,,,
T,39.865796000,-96.666783000,356.9,,6.9,0.3,163.490,73.60,,,
T,39.866518000,-96.666615000,357.2,,10.1,0.5,163.571,81.44,,,
T,39.867298000,-96.666362000,355.8,,14.0,-1.6,163.661,89.27,,,
T,39.867941000,-96.666250000,355.9,,7.6,0.2,163.733,72.03,,,
T,39.868486000,-96.666167000,356.1,,6.7,0.3,163.793,60.93,,,
T,39.869073000,-96.666089000,356.1,,5.8,0.0,163.859,65.52,,,
T,39.869487000,-96.666065000,356.3,,2.5,0.4,163.905,46.01,,,
T,39.869864000,-96.666085000,356.8,,357.7,1.1,163.947,41.89,,,
T,39.870779000,-96.666082000,356.4,,0.1,-0.4,164.048,101.59,,,
T,39.871796000,-96.666150000,355.5,,357.1,-0.8,164.162,113.07,,,
T,39.872669000,-96.666252000,356.7,,354.9,1.3,164.259,97.32,,,
T,39.873532000,-96.666301000,357.6,,357.5,0.9,164.355,95.91,,,
T,39.874082000,-96.666384000,357.9,,353.4,0.6,164.416,61.48,,,
T,39.874856000,-96.666436000,358.5,,357.0,0.7,164.502,86.05,,,
T,39.874978000,-96.666455000,358.6,,353.2,0.7,164.516,13.64,,,
T,39.875381000,-96.666483000,358.7,,356.9,0.1,164.561,44.81,,,
T,39.875680000,-96.666532000,358.6,,352.8,-0.2,164.594,33.46,,,
T,39.876460000,-96.666601000,357.9,,356.1,-0.9,164.681,86.81,,,
T,39.876754000,-96.666637000,357.8,,354.6,-0.3,164.714,32.79,,,
T,39.878352000,-96.666779000,360.0,,356.1,1.2,164.892,177.84,,,
T,39.879826000,-96.666916000,364.4,,355.9,2.7,165.056,164.08,,,
T,39.880918000,-96.666943000,365.3,,358.9,0.7,165.177,121.27,,,
T,39.881949000,-96.666977000,365.2,,358.6,-0.1,165.292,114.51,,,
T,39.885603000,-96.667023000,364.6,,359.4,-0.1,165.697,405.73,,,
T,39.886755000,-96.666994000,363.0,,1.1,-1.3,165.825,127.93,,,
T,39.887233000,-96.667014000,363.0,,358.2,-0.1,165.878,53.10,,,
T,39.892870000,-96.667030000,365.7,,359.9,0.4,166.504,625.89,,,
T,39.897189000,-96.667031000,354.1,,360.0,-2.4,166.984,479.55,,,
T,39.897839000,-96.667028000,353.0,,0.2,-1.5,167.056,72.17,,,
T,39.901040000,-96.667062000,359.1,,359.5,1.7,167.411,355.43,,,
T,39.901402000,-96.667065000,360.7,,359.6,3.8,167.452,40.19,,,
T,39.902195000,-96.667071000,363.2,,359.7,2.8,167.540,88.05,,,
T,39.903084000,-96.667032000,364.1,,1.9,0.9,167.638,98.76,,,
T,39.903551000,-96.667013000,363.6,,1.8,-1.0,167.690,51.88,,,
T,39.911567000,-96.666811000,370.4,,1.1,0.8,168.580,890.21,,,
T,39.911910000,-96.666822000,369.7,,358.6,-1.8,168.619,38.10,,,
T,39.912798000,-96.666529000,366.5,,14.2,-3.2,168.720,101.73,,,
T,39.913232000,-96.666275000,364.6,,24.2,-3.6,168.773,52.86,,,
T,39.913742000,-96.665963000,362.7,,25.1,-3.0,168.836,62.60,,,
T,39.914093000,-96.665664000,361.6,,33.2,-2.3,168.882,46.61,,,
T,39.914502000,-96.665316000,360.7,,33.1,-1.7,168.937,54.29,,,
T,39.914891000,-96.664831000,359.6,,43.7,-1.9,168.996,59.88,,,
T,39.917350000,-96.661885000,364.6,,42.6,1.3,169.368,371.47,,,
T,39.920027000,-96.658666000,373.7,,42.7,2.3,169.773,405.08,,,
T,39.920911000,-96.657994000,374.1,,30.2,0.4,169.887,113.73,,,
T,39.921781000,-96.657591000,375.0,,19.6,0.9,169.989,102.56,,,
T,39.922664000,-96.657322000,375.9,,13.2,0.9,170.090,100.70,,,
T,39.923030000,-96.657309000,376.2,,1.6,0.7,170.131,40.65,,,
T,39.925065000,-96.657290000,377.9,,0.4,0.7,170.357,225.96,,,
T,39.926907000,-96.657294000,379.6,,359.9,0.8,170.561,204.52,,,
T,39.928809000,-96.657305000,382.3,,359.7,1.3,170.772,211.19,,,
T,39.937505000,-96.657294000,389.3,,0.1,0.7,171.738,965.55,,,
T,39.937888000,-96.657285000,389.1,,1.0,-0.5,171.780,42.53,,,
T,39.939245000,-96.657284000,388.5,,0.0,-0.4,171.931,150.67,,,
T,39.940585000,-96.657293000,388.6,,359.7,0.1,172.080,148.79,,,
T,39.942179000,-96.657284000,386.5,,0.2,-1.2,172.257,176.99,,,
T,39.943270000,-96.657301000,383.0,,359.3,-3.0,172.378,121.15,,,
T,39.947499000,-96.657278000,385.7,,0.2,0.6,172.848,469.57,,,
T,39.954996000,-96.657153000,385.5,,0.7,-0.0,173.680,832.49,,,
T,39.956844000,-96.657163000,383.1,,359.8,-1.1,173.885,205.19,,,
T,39.957814000,-96.657154000,384.0,,0.4,0.8,173.993,107.71,,,
T,39.958473000,-96.657148000,385.2,,0.4,1.6,174.066,73.17,,,
T,39.968373000,-96.657199000,384.2,,359.8,-0.1,175.165,1099.24,,,
T,39.969527000,-96.657205000,386.5,,359.8,1.9,175.294,128.13,,,
T,39.972063000,-96.657222000,389.5,,359.7,1.0,175.575,281.59,,,
T,39.975926000,-96.657255000,393.6,,359.6,1.0,176.004,428.93,,,
T,39.981133000,-96.657276000,398.3,,359.8,0.8,176.582,578.16,,,
T,39.983209000,-96.657292000,404.5,,359.7,2.7,176.813,230.51,,,
T,39.983721000,-96.657289000,405.2,,0.3,1.3,176.870,56.85,,,
T,39.986541000,-96.657313000,404.2,,359.6,-0.3,177.183,313.12,,,
T,39.986846000,-96.657318000,404.0,,359.3,-0.6,177.217,33.87,,,
T,39.987952000,-96.657322000,404.5,,359.8,0.4,177.339,122.80,,,
T,39.988711000,-96.657326000,404.0,,359.8,-0.7,177.424,84.28,,,
T,39.990054000,-96.657318000,404.4,,0.3,0.3,177.573,149.12,,,
