type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,38.890635000,-89.964886000,161.6,,358.5,-0.2,15.699,39.31,,,
T,38.891614000,-89.964901000,161.6,,359.3,0.0,15.808,108.69,,,
T,38.892963000,-89.964906000,161.7,,359.8,0.1,15.958,149.76,,,
T,38.893435000,-89.964917000,161.8,,359.0,0.2,16.010,52.41,,,
T,38.893721000,-89.964954000,161.6,,354.3,-0.6,16.042,31.91,,,
T,38.893946000,-89.965001000,161.4,,350.8,-1.1,16.067,25.31,,,
T,38.894167000,-89.965069000,161.8,,346.5,1.7,16.093,25.23,,,
T,38.894408000,-89.965169000,162.4,,342.1,2.0,16.121,28.13,,,
T,38.894933000,-89.965412000,163.1,,340.2,1.2,16.183,61.98,,,
T,38.896392000,-89.966141000,165.1,,338.8,1.1,16.356,173.88,,,
T,38.897452000,-89.966678000,166.1,,338.5,0.8,16.483,126.56,,,
T,38.898073000,-89.966980000,166.3,,339.3,0.3,16.557,73.75,,,
T,38.898137000,-89.966188000,165.8,,84.1,-0.7,16.626,69.07,,,
T,38.898204000,-89.964941000,164.0,,86.1,-1.7,16.734,108.43,,,
T,38.898208000,-89.964815000,163.7,,87.7,-2.1,16.745,10.94,,,
T,38.898228000,-89.964267000,162.7,,87.3,-2.3,16.793,47.59,,,
T,38.898241000,-89.963344000,161.1,,89.0,-1.9,16.873,80.08,,,
T,38.898261000,-89.960508000,160.2,,89.5,-0.4,17.119,246.03,,,
T,38.898263000,-89.960139000,160.4,,89.6,0.5,17.151,32.01,,,
T,38.898265000,-89.959663000,160.4,,89.7,0.1,17.192,41.29,,,
T,38.898278000,-89.956810000,159.4,,89.7,-0.4,17.440,247.50,,,
T,38.898288000,-89.955509000,157.9,,89.4,-1.3,17.553,112.87,,,
T,38.898288000,-89.955485000,157.9,,90.0,-1.4,17.555,2.08,,,
T,38.898301000,-89.953058000,157.3,,89.6,-0.3,17.765,210.55,,,
T,38.898322000,-89.949061000,156.9,,89.6,-0.1,18.112,346.75,,,
T,38.898335000,-89.946564000,157.4,,89.6,0.2,18.329,216.62,,,
T,38.898338000,-89.946069000,157.6,,89.6,0.5,18.372,42.94,,,
T,38.898338000,-89.945007000,157.5,,90.0,-0.1,18.464,92.13,,,
T,38.898337000,-89.944985000,157.4,,93.3,-1.4,18.466,1.91,,,
T,38.898331000,-89.944730000,157.1,,91.7,-1.6,18.488,22.13,,,
T,38.898329000,-89.944624000,156.9,,91.4,-1.8,18.497,9.20,,,
T,38.898312000,-89.944323000,156.6,,94.2,-1.2,18.523,26.18,,,
T,38.898299000,-89.944177000,156.6,,96.5,0.2,18.536,12.75,,,
T,38.898270000,-89.943917000,156.5,,98.2,-0.8,18.559,22.78,,,
T,38.898218000,-89.943581000,156.5,,101.2,0.1,18.588,29.71,,,
T,38.898141000,-89.943179000,156.6,,103.8,0.2,18.624,35.91,,,
T,38.898094000,-89.942976000,156.4,,106.6,-0.7,18.643,18.37,,,
T,38.898040000,-89.942771000,156.2,,108.7,-1.5,18.661,18.77,,,
T,38.897978000,-89.942561000,155.7,,110.8,-2.3,18.681,19.47,,,
T,38.897906000,-89.942341000,155.2,,112.8,-2.6,18.702,20.69,,,
T,38.897737000,-89.941870000,153.9,,114.8,-2.8,18.747,44.96,,,
T,38.897360000,-89.940861000,154.3,,115.6,0.4,18.844,97.02,,,
T,38.897125000,-89.940196000,156.0,,114.4,2.7,18.907,63.31,,,
T,38.896924000,-89.939568000,156.1,,112.4,0.1,18.966,58.87,,,
T,38.896793000,-89.939091000,156.7,,109.4,1.4,19.010,43.86,,,
T,38.896654000,-89.938502000,156.6,,106.9,-0.1,19.063,53.38,,,
T,38.896564000,-89.938049000,157.1,,104.3,1.2,19.104,40.55,,,
T,38.896478000,-89.937560000,156.4,,102.7,-1.5,19.147,43.48,,,
T,38.896133000,-89.935369000,157.5,,101.4,0.6,19.341,193.90,,,
T,38.895765000,-89.933034000,146.3,,101.4,-5.4,19.548,206.65,,,
T,38.895625000,-89.932154000,144.9,,101.6,-1.8,19.625,77.91,,,
T,38.895555000,-89.931715000,143.1,,101.6,-4.6,19.664,38.87,,,
T,38.895362000,-89.930506000,144.3,,101.6,1.0,19.771,107.05,,,
T,38.895336000,-89.930341000,142.7,,101.4,-11.0,19.786,14.60,,,
T,38.895326000,-89.930274000,141.7,,100.9,-16.2,19.792,5.92,,,
T,38.895310000,-89.930170000,140.4,,101.2,-14.2,19.801,9.20,,,
T,38.895109000,-89.928840000,144.8,,101.0,3.8,19.919,117.52,,,
T,38.895004000,-89.928101000,141.7,,100.3,-4.8,19.984,65.16,,,
T,38.894950000,-89.927634000,143.3,,98.5,3.9,20.025,40.96,,,
T,38.894937000,-89.927521000,143.4,,98.4,1.5,20.035,9.91,,,
T,38.894890000,-89.926990000,145.3,,96.5,4.0,20.081,46.36,,,
T,38.894846000,-89.926308000,145.5,,94.7,0.4,20.140,59.37,,,
T,38.894829000,-89.925936000,145.0,,93.4,-1.4,20.173,32.33,,,
T,38.894816000,-89.925541000,144.5,,92.4,-1.5,20.207,34.30,,,
T,38.894802000,-89.924696000,144.0,,91.2,-0.6,20.280,73.32,,,
T,38.894789000,-89.921854000,138.0,,90.3,-2.4,20.527,246.56,,,
T,38.894780000,-89.919830000,146.9,,90.3,5.1,20.702,175.59,,,
T,38.894761000,-89.917922000,148.4,,90.7,0.9,20.868,165.54,,,
T,38.894760000,-89.917849000,148.6,,91.0,3.0,20.874,6.33,,,
T,38.894752000,-89.917028000,150.5,,90.7,2.7,20.946,71.23,,,
T,38.894751000,-89.916876000,150.8,,90.5,2.2,20.959,13.19,,,
T,38.894739000,-89.916229000,151.9,,91.4,1.9,21.015,56.15,,,
T,38.894733000,-89.915900000,152.8,,91.3,3.0,21.043,28.55,,,
T,38.894703000,-89.913219000,157.3,,90.8,1.9,21.276,232.61,,,
T,38.894692000,-89.912049000,155.1,,90.7,-2.1,21.378,101.51,,,
T,38.894668000,-89.910464000,151.2,,91.1,-2.9,21.515,137.53,1,,
T,38.894668000,-89.910464000,151.2,,91.1,,21.515,0.00,,,
T,38.894666000,-89.910346000,150.8,,91.2,-4.4,21.525,10.24,,,
T,38.894616000,-89.906259000,156.6,,90.9,1.6,21.880,354.61,,,
T,38.894610000,-89.905522000,156.8,,90.6,0.4,21.944,63.94,,,
T,38.894606000,-89.905370000,156.7,,91.9,-0.9,21.957,13.19,,,
T,38.894588000,-89.905033000,156.5,,93.9,-0.8,21.986,29.30,,,
T,38.894567000,-89.904773000,156.4,,95.9,-0.5,22.009,22.68,,,
T,38.894536000,-89.904521000,156.0,,99.0,-1.7,22.031,22.13,,,
T,38.894521000,-89.904434000,155.8,,102.5,-2.1,22.039,7.73,,,
T,38.894486000,-89.904242000,155.6,,103.2,-1.6,22.056,17.10,,,
T,38.894452000,-89.904087000,155.6,,105.7,0.2,22.070,13.97,,,
T,38.894367000,-89.903767000,156.1,,108.8,1.7,22.099,29.32,,,
T,38.894263000,-89.903446000,157.7,,112.6,5.3,22.129,30.15,,,
T,38.894139000,-89.903128000,158.3,,116.6,2.0,22.160,30.83,,,
T,38.894073000,-89.902977000,158.7,,119.3,2.9,22.175,15.01,,,
T,38.893936000,-89.902699000,159.3,,122.3,2.0,22.204,28.51,,,
T,38.893864000,-89.902571000,159.7,,125.9,2.7,22.218,13.68,,,
T,38.893634000,-89.902209000,160.6,,129.2,2.4,22.258,40.48,,,
T,38.893381000,-89.901838000,161.3,,131.2,1.5,22.301,42.72,,,
T,38.892808000,-89.901013000,163.9,,131.7,2.8,22.396,95.76,,,
T,38.892722000,-89.900893000,163.8,,132.6,-0.9,22.411,14.13,,,
T,38.892691000,-89.900849000,164.6,,132.2,14.6,22.416,5.14,,,
T,38.891119000,-89.898629000,167.7,,132.3,1.2,22.676,259.91,,,
T,38.890658000,-89.897985000,168.6,,132.6,1.1,22.751,75.77,,,
T,38.890526000,-89.897803000,166.0,,133.0,-12.0,22.773,21.54,,,
T,38.890375000,-89.897570000,167.1,,129.8,4.1,22.799,26.26,,,
T,38.890247000,-89.897350000,165.4,,126.8,-7.2,22.823,23.80,,,
T,38.890102000,-89.897085000,166.2,,125.1,2.8,22.851,28.07,,,
T,38.889996000,-89.896856000,163.3,,120.7,-12.3,22.874,23.09,,,
T,38.889894000,-89.896598000,164.0,,116.9,2.6,22.899,25.09,,,
T,38.889844000,-89.896458000,163.8,,114.6,-1.2,22.913,13.35,,,
T,38.889794000,-89.896296000,162.7,,111.6,-7.3,22.928,15.11,,,
T,38.889744000,-89.896115000,162.4,,109.5,-1.7,22.944,16.66,,,
T,38.889696000,-89.895919000,162.3,,107.5,-0.8,22.962,17.82,,,
T,38.889653000,-89.895713000,162.1,,105.0,-0.8,22.981,18.50,,,
T,38.889616000,-89.895503000,161.6,,102.8,-2.8,22.999,18.68,,,
T,38.889586000,-89.895294000,161.0,,100.4,-3.3,23.018,18.44,,,
T,38.889584000,-89.895277000,161.0,,98.6,-3.5,23.019,1.49,,,
T,38.889564000,-89.895090000,160.5,,97.8,-3.0,23.036,16.38,,,
T,38.889549000,-89.894888000,159.9,,95.4,-3.3,23.053,17.60,,,
T,38.889535000,-89.894523000,158.8,,92.8,-3.5,23.085,31.71,,,
T,38.889534000,-89.894465000,158.6,,91.3,-3.7,23.090,5.03,,,
T,38.889526000,-89.893423000,157.7,,90.6,-1.0,23.180,90.41,,,
T,38.889518000,-89.892413000,162.1,,90.6,5.0,23.268,87.63,,,
T,38.889505000,-89.891381000,163.4,,90.9,1.4,23.358,89.55,,,
T,38.889503000,-89.890724000,162.9,,90.2,-0.8,23.415,57.00,,,
T,38.889478000,-89.888242000,164.8,,90.7,0.9,23.630,215.36,,,
T,38.889478000,-89.888215000,164.9,,90.0,0.9,23.632,2.34,,,
T,38.889474000,-89.886283000,164.4,,90.2,-0.3,23.800,167.62,,,
T,38.889472000,-89.886006000,163.5,,90.5,-3.9,23.824,24.03,,,
T,38.889467000,-89.885260000,162.4,,90.5,-1.7,23.889,64.73,,,
T,38.889461000,-89.884281000,164.3,,90.5,2.2,23.974,84.94,,,
T,38.889453000,-89.881563000,165.6,,90.2,0.5,24.209,235.82,,,
T,38.889452000,-89.881082000,165.4,,90.2,-0.4,24.251,41.73,,,
T,38.889448000,-89.880626000,164.8,,90.6,-1.6,24.291,39.57,,,
T,38.889426000,-89.878898000,165.1,,90.9,0.2,24.441,149.94,,,
T,38.889371000,-89.875388000,166.1,,91.2,0.3,24.745,304.59,,,
T,38.889337000,-89.872740000,166.8,,90.9,0.3,24.975,229.77,,,
T,38.889219000,-89.865314000,166.5,,91.2,-0.1,25.619,644.42,,,
T,38.889156000,-89.860987000,167.1,,91.1,0.2,25.995,375.48,,,
T,38.889121000,-89.858834000,167.3,,91.2,0.1,26.182,186.84,,,
T,38.889119000,-89.858608000,167.6,,90.7,1.2,26.201,19.61,,,
T,38.889106000,-89.857265000,166.6,,90.7,-0.8,26.318,116.53,,,
T,38.889094000,-89.855713000,164.5,,90.6,-1.5,26.453,134.66,,,
T,38.889089000,-89.855036000,163.5,,90.5,-1.8,26.511,58.74,,,
T,38.889088000,-89.854680000,163.3,,90.2,-0.4,26.542,30.89,,,
T,38.889083000,-89.853746000,164.5,,90.4,1.5,26.623,81.04,,,
T,38.889082000,-89.852574000,166.0,,90.1,1.4,26.725,101.68,,,
T,38.889081000,-89.852129000,165.8,,90.2,-0.3,26.764,38.61,,,
T,38.889080000,-89.851003000,165.3,,90.1,-0.5,26.861,97.69,,,
T,38.889078000,-89.850777000,165.3,,90.7,-0.1,26.881,19.61,,,
T,38.889077000,-89.850671000,165.3,,90.7,-0.3,26.890,9.20,,,
T,38.889068000,-89.849363000,165.2,,90.5,-0.1,27.004,113.49,,,
T,38.889062000,-89.848479000,165.9,,90.5,0.9,27.080,76.70,,,
T,38.889056000,-89.847082000,166.7,,90.3,0.7,27.201,121.21,,,
T,38.889046000,-89.845295000,167.2,,90.4,0.3,27.357,155.05,,,
T,38.889044000,-89.844655000,167.4,,90.2,0.4,27.412,55.53,,,
T,38.889044000,-89.844542000,167.4,,90.0,-0.3,27.422,9.80,,,
T,38.888925000,-89.844619000,167.3,,206.7,-0.6,27.437,14.80,,,
T,38.888795000,-89.844721000,167.2,,211.4,-0.6,27.454,16.93,,,
T,38.888734000,-89.844777000,167.2,,215.5,-0.3,27.462,8.33,,,
T,38.888677000,-89.844851000,167.2,,225.3,0.1,27.471,9.01,,,
T,38.888619000,-89.844956000,167.2,,234.6,0.0,27.482,11.16,,,
T,38.888558000,-89.845081000,167.2,,237.9,-0.1,27.495,12.79,,,
T,38.888521000,-89.845157000,167.1,,238.0,-0.2,27.503,7.77,,,
T,38.888451000,-89.845303000,167.1,,238.4,0.0,27.517,14.86,,,
T,38.888366000,-89.845445000,167.1,,232.4,-0.0,27.533,15.52,,,
T,38.888264000,-89.845593000,167.1,,228.5,-0.1,27.550,17.12,,,
T,38.888159000,-89.845726000,167.1,,224.6,-0.2,27.567,16.40,,,
T,38.887946000,-89.845965000,167.1,,221.1,0.1,27.598,31.45,,,
T,38.887439000,-89.846545000,166.8,,221.7,-0.4,27.673,75.50,,,
T,38.887231000,-89.846782000,166.5,,221.6,-1.0,27.704,30.92,,,
T,38.886354000,-89.847797000,165.6,,222.0,-0.7,27.836,131.28,,,
T,38.885895000,-89.848321000,164.8,,221.6,-1.2,27.904,68.29,,,
T,38.885031000,-89.849309000,163.0,,221.7,-1.4,28.033,128.64,,,
T,38.884513000,-89.849889000,162.3,,221.1,-0.9,28.109,76.42,,,
T,38.883902000,-89.850587000,161.4,,221.6,-1.0,28.200,90.93,,,
T,38.883767000,-89.850746000,161.9,,222.5,2.4,28.220,20.37,,,
T,38.883732000,-89.850788000,161.9,,223.0,0.1,28.226,5.33,,,
T,38.883633000,-89.850906000,161.9,,222.9,-0.1,28.241,15.02,,,
T,38.883479000,-89.851119000,162.2,,227.1,1.4,28.266,25.18,,,
T,38.883334000,-89.851338000,163.2,,229.6,3.9,28.291,24.90,,,
T,38.883160000,-89.851620000,163.7,,231.6,1.7,28.322,31.17,,,
T,38.882990000,-89.851919000,163.8,,233.9,0.3,28.354,32.08,,,
T,38.882624000,-89.852563000,163.8,,233.9,-0.1,28.423,69.09,,,
T,38.882535000,-89.852702000,164.1,,230.6,1.8,28.439,15.59,,,
T,38.882444000,-89.852845000,164.3,,230.7,1.8,28.455,16.00,,,
T,38.882320000,-89.853022000,164.5,,228.0,0.7,28.475,20.62,,,
T,38.882102000,-89.853320000,164.4,,226.8,-0.3,28.511,35.42,,,
T,38.881486000,-89.854130000,163.6,,225.7,-0.8,28.609,98.06,,,
T,38.880793000,-89.855030000,162.0,,225.3,-1.4,28.718,109.62,1,,
T,38.880793000,-89.855030000,162.0,,225.3,,28.718,0.00,,,
T,38.880776000,-89.855053000,161.9,,226.5,-3.0,28.721,2.75,,,
T,38.880308000,-89.855667000,160.5,,225.6,-2.0,28.796,74.42,,,
T,38.880044000,-89.856001000,161.7,,224.6,3.0,28.837,41.22,,,
T,38.879851000,-89.856234000,162.0,,223.2,1.2,28.866,29.46,,,
T,38.879700000,-89.856403000,162.6,,221.1,2.8,28.889,22.27,,,
T,38.879504000,-89.856601000,162.9,,218.2,0.9,28.916,27.72,,,
T,38.879289000,-89.856808000,162.9,,216.9,-0.0,28.946,29.87,,,
T,38.879097000,-89.856980000,163.6,,214.9,2.7,28.972,26.02,,,
T,38.878932000,-89.857115000,163.3,,212.5,-1.2,28.994,21.74,,,
T,38.878726000,-89.857272000,163.4,,210.7,0.4,29.021,26.62,,,
T,38.878554000,-89.857386000,163.5,,207.3,0.0,29.042,21.50,,,
T,38.878263000,-89.857566000,163.3,,205.7,-0.5,29.078,35.88,,,
T,38.877996000,-89.857718000,163.4,,203.9,0.5,29.110,32.44,,,
T,38.877100000,-89.858230000,162.0,,204.0,-1.3,29.219,108.94,,,
T,38.876866000,-89.858378000,161.3,,206.2,-2.5,29.248,28.98,,,
T,38.876744000,-89.858467000,161.4,,209.6,0.3,29.264,15.59,,,
T,38.876658000,-89.858530000,160.7,,209.7,-6.3,29.275,11.00,,,
T,38.876422000,-89.858721000,160.3,,212.2,-1.2,29.306,31.00,,,
T,38.876202000,-89.858916000,161.8,,214.6,5.0,29.336,29.71,,,
T,38.876098000,-89.859019000,161.7,,217.6,-0.7,29.350,14.60,,,
T,38.875759000,-89.859390000,162.4,,220.4,1.3,29.400,49.53,,,
T,38.874524000,-89.860786000,162.9,,221.3,0.3,29.583,182.95,,,
T,38.873906000,-89.861478000,163.3,,221.1,0.4,29.674,91.18,,,
T,38.873614000,-89.861804000,163.6,,221.0,0.5,29.717,43.02,,,
T,38.872427000,-89.863160000,163.0,,221.6,-0.3,29.894,176.67,,,
T,38.871105000,-89.864631000,163.8,,220.9,0.4,30.088,194.51,,,
T,38.870771000,-89.865001000,164.0,,220.8,0.5,30.137,49.05,,,
T,38.868224000,-89.867857000,164.5,,221.1,0.1,30.513,376.01,,,
T,38.867482000,-89.868695000,164.3,,221.3,-0.2,30.623,109.88,,,
T,38.867422000,-89.868766000,164.4,,222.7,0.9,30.632,9.07,,,
T,38.866223000,-89.870097000,164.1,,220.8,-0.2,30.808,176.24,,,
T,38.865294000,-89.871141000,164.1,,221.2,0.0,30.946,137.28,,,
T,38.865059000,-89.871395000,164.3,,220.1,0.4,30.980,34.15,,,
T,38.864859000,-89.871613000,164.2,,220.3,-0.3,31.009,29.17,,,
T,38.863015000,-89.873652000,165.3,,220.7,0.4,31.279,270.60,,,
T,38.860507000,-89.876438000,165.7,,220.9,0.1,31.648,368.77,,,
T,38.860280000,-89.876698000,165.7,,221.7,-0.2,31.682,33.83,,,
T,38.859993000,-89.877006000,165.5,,219.9,-0.3,31.724,41.59,,,
T,38.858635000,-89.878492000,164.5,,220.4,-0.5,31.922,198.40,,,
T,38.858145000,-89.879036000,165.4,,220.8,1.3,31.994,72.03,,,
T,38.858017000,-89.879177000,165.6,,220.6,1.0,32.013,18.75,,,
T,38.857909000,-89.879307000,165.5,,223.1,-0.4,32.029,16.46,,,
T,38.857791000,-89.879457000,165.8,,224.7,1.4,32.048,18.47,,,
T,38.857545000,-89.879807000,165.4,,227.9,-1.0,32.089,40.85,,,
T,38.857235000,-89.880292000,164.9,,230.6,-0.8,32.143,54.37,,,
T,38.856914000,-89.880815000,164.7,,231.8,-0.5,32.201,57.71,,,
T,38.855016000,-89.883902000,164.3,,231.7,-0.1,32.542,340.88,,,
T,38.854467000,-89.884760000,164.1,,230.6,-0.2,32.638,96.24,,,
T,38.854449000,-89.884789000,164.0,,231.4,-1.9,32.641,3.21,,,
T,38.854146000,-89.885260000,163.8,,230.4,-0.3,32.694,52.94,,,
T,38.853859000,-89.885693000,163.2,,229.6,-1.4,32.743,49.27,,,
T,38.853589000,-89.886060000,162.6,,226.6,-1.3,32.787,43.74,,,
T,38.853291000,-89.886427000,162.1,,223.8,-1.2,32.833,45.93,,,
T,38.852957000,-89.886819000,162.3,,222.4,0.5,32.883,50.33,,,
T,38.852013000,-89.887844000,163.9,,220.2,1.2,33.021,137.47,,,
T,38.849971000,-89.890073000,164.6,,220.4,0.3,33.319,298.04,,,
T,38.849810000,-89.890249000,164.6,,220.4,-0.2,33.342,23.51,,,
T,38.849093000,-89.891031000,164.3,,220.3,-0.3,33.447,104.61,,,
T,38.848798000,-89.891353000,164.1,,220.4,-0.3,33.490,43.06,,,
T,38.847607000,-89.892653000,161.9,,220.4,-1.3,33.664,173.83,,,
T,38.846077000,-89.894294000,164.2,,219.9,1.0,33.885,221.68,,,
T,38.845892000,-89.894493000,163.7,,220.0,-1.8,33.912,26.84,,,
T,38.845650000,-89.894775000,164.0,,222.2,0.9,33.949,36.35,,,
T,38.845374000,-89.895095000,164.1,,222.1,0.1,33.990,41.36,,,
T,38.845060000,-89.895480000,163.9,,223.7,-0.4,34.038,48.29,,,
T,38.844379000,-89.896358000,163.3,,225.1,-0.6,34.146,107.36,,,
T,38.844053000,-89.896806000,162.2,,226.9,-2.1,34.199,53.13,,,
T,38.843711000,-89.897253000,162.6,,225.5,0.8,34.253,54.29,,,
T,38.842675000,-89.898592000,162.5,,225.2,-0.0,34.417,163.53,,,
T,38.841909000,-89.899571000,162.9,,224.9,0.3,34.537,120.23,,,
T,38.840966000,-89.900790000,162.6,,225.2,-0.2,34.686,148.86,,,
T,38.840498000,-89.901394000,162.6,,225.1,-0.0,34.760,73.82,,,
T,38.840271000,-89.901702000,163.2,,226.6,1.6,34.796,36.74,,,
T,38.840042000,-89.902024000,162.9,,227.6,-0.7,34.834,37.79,,,
T,38.839840000,-89.902323000,163.3,,229.1,1.3,34.868,34.30,,,
T,38.839819000,-89.902354000,163.4,,229.0,1.5,34.872,3.56,,,
T,38.839796000,-89.902391000,163.5,,231.4,2.7,34.876,4.10,,,
T,38.839599000,-89.902702000,163.8,,230.9,0.8,34.911,34.75,,,
T,38.839127000,-89.903468000,163.0,,231.7,-0.9,34.995,84.67,,,
T,38.839021000,-89.903645000,162.6,,232.4,-2.1,35.015,19.36,,,
T,38.837814000,-89.905657000,161.2,,232.4,-0.7,35.235,220.16,,,
T,38.836497000,-89.907820000,162.9,,232.0,0.7,35.473,238.00,,,
T,38.836283000,-89.908165000,163.1,,231.5,0.6,35.511,38.23,,,
T,38.835379000,-89.909579000,163.2,,230.6,0.1,35.670,158.57,,,
T,38.834827000,-89.910456000,163.4,,231.1,0.2,35.767,97.74,,,
T,38.834737000,-89.910609000,163.3,,232.9,-0.3,35.784,16.62,,,
T,38.834656000,-89.910763000,163.3,,236.0,-0.4,35.800,16.11,,,
T,38.834558000,-89.910958000,162.9,,237.2,-1.7,35.820,20.13,,,
T,38.834481000,-89.911133000,162.8,,240.5,-0.5,35.838,17.43,,,
T,38.834412000,-89.911307000,162.8,,243.0,-0.1,35.855,16.94,,,
T,38.834346000,-89.911492000,162.9,,245.4,0.6,35.872,17.66,,,
T,38.834280000,-89.911704000,162.7,,248.2,-1.2,35.892,19.81,,,
T,38.833914000,-89.913069000,162.3,,251.0,-0.3,36.017,125.29,,,
T,38.833675000,-89.913987000,162.2,,251.5,-0.1,36.101,84.01,,,
T,38.833390000,-89.915081000,161.6,,251.5,-0.6,36.202,100.12,,,
T,38.833212000,-89.915828000,161.2,,253.0,-0.5,36.269,67.80,,,
T,38.833186000,-89.915946000,161.1,,254.2,-1.0,36.280,10.64,,,
T,38.833072000,-89.916458000,161.1,,254.0,-0.2,36.326,46.22,,,
T,38.833036000,-89.916610000,160.8,,253.1,-1.6,36.340,13.79,,,
T,38.832913000,-89.917196000,160.8,,254.9,-0.1,36.393,52.68,,,
T,38.832735000,-89.918227000,160.2,,257.5,-0.6,36.484,91.68,,,
T,38.832667000,-89.918513000,160.2,,253.0,-0.1,36.510,25.96,,,
T,38.832630000,-89.918644000,160.2,,250.1,-0.7,36.522,12.09,,,
T,38.832592000,-89.918781000,160.0,,250.4,-1.5,36.535,12.62,,,
T,38.832543000,-89.918919000,160.0,,245.5,0.2,36.548,13.16,,,
T,38.832497000,-89.919048000,160.1,,245.4,0.6,36.561,12.31,,,
T,38.832448000,-89.919176000,160.0,,243.8,-0.3,36.573,12.37,,,
T,38.832338000,-89.919446000,159.6,,242.4,-1.7,36.599,26.43,,,
T,38.832237000,-89.919678000,158.9,,240.8,-3.1,36.622,23.05,,,
T,38.832118000,-89.919907000,159.8,,236.3,3.8,36.646,23.87,,,
T,38.831997000,-89.920120000,159.0,,233.9,-3.2,36.669,22.86,,,
T,38.831885000,-89.920315000,159.2,,233.6,0.7,36.690,21.01,,,
T,38.831513000,-89.920961000,160.0,,233.5,1.2,36.760,69.66,,,
T,38.831379000,-89.921206000,159.2,,234.9,-3.1,36.786,25.96,,,
T,38.831188000,-89.921576000,159.9,,236.5,1.9,36.824,38.49,,,
T,38.831003000,-89.921976000,160.3,,239.3,0.9,36.865,40.35,,,
T,38.830732000,-89.922616000,160.3,,241.5,0.0,36.928,63.19,,,
T,38.830267000,-89.923712000,160.2,,241.4,-0.1,37.036,108.27,,,
T,38.830255000,-89.923740000,160.2,,241.2,-0.6,37.039,2.77,,,
T,38.829956000,-89.924464000,159.7,,242.1,-0.7,37.110,71.09,,,
T,38.829792000,-89.924901000,159.0,,244.3,-1.7,37.152,42.09,,,
T,38.829756000,-89.925014000,158.9,,247.8,-0.2,37.163,10.59,,,
T,38.829743000,-89.925042000,158.9,,239.2,-0.2,37.165,2.83,,,
T,38.829674000,-89.925274000,159.3,,249.1,1.6,37.187,21.55,,,
T,38.829629000,-89.925449000,159.7,,251.7,2.9,37.203,16.00,,,
T,38.829591000,-89.925619000,159.7,,254.0,-0.6,37.218,15.35,,,
T,38.829533000,-89.925951000,158.8,,257.4,-2.9,37.248,29.54,,,
T,38.829488000,-89.926270000,159.4,,259.7,2.0,37.276,28.15,,,
T,38.829463000,-89.926508000,159.9,,262.3,2.3,37.297,20.85,,,
T,38.829459000,-89.926546000,159.9,,262.3,0.9,37.300,3.33,,,
T,38.829442000,-89.926900000,159.8,,266.5,-0.4,37.331,30.80,,,
T,38.829442000,-89.927152000,159.6,,270.0,-0.9,37.353,21.88,,,
T,38.829448000,-89.927372000,159.2,,272.0,-2.1,37.372,19.12,,,
T,38.829459000,-89.927795000,158.2,,271.9,-2.6,37.409,36.75,,,
T,38.829461000,-89.927858000,158.0,,272.3,-4.2,37.414,5.48,,,
T,38.829460000,-89.928138000,158.3,,269.7,1.2,37.439,24.31,,,
T,38.829449000,-89.928425000,158.0,,267.2,-1.3,37.464,24.95,,,
T,38.829447000,-89.928452000,157.9,,264.6,-2.6,37.466,2.36,,,
T,38.829422000,-89.928723000,156.3,,263.2,-6.6,37.490,23.70,,,
T,38.829369000,-89.929090000,155.4,,259.5,-2.9,37.522,32.41,,,
T,38.829326000,-89.929335000,154.8,,257.3,-2.5,37.544,21.80,,,
T,38.829265000,-89.929625000,153.3,,254.9,-6.0,37.570,26.08,,,
T,38.829074000,-89.930481000,151.0,,254.0,-2.9,37.647,77.30,,,
T,38.829052000,-89.930585000,151.4,,254.8,4.3,37.657,9.36,,,
T,38.828762000,-89.931929000,149.3,,254.5,-1.7,37.778,121.06,,,
T,38.828605000,-89.932656000,146.4,,254.5,-4.5,37.843,65.49,,,
T,38.828505000,-89.933138000,144.5,,255.1,-4.3,37.886,43.30,,,
T,38.828433000,-89.933538000,142.8,,257.0,-4.9,37.922,35.64,,,
T,38.828373000,-89.933812000,141.2,,254.3,-6.4,37.947,24.71,,,
T,38.828278000,-89.934241000,141.5,,254.1,0.8,37.985,38.72,,,
T,38.828240000,-89.934463000,142.5,,257.6,4.8,38.005,19.73,,,
T,38.828168000,-89.934924000,142.7,,258.7,0.6,38.046,40.82,,,
T,38.828159000,-89.934994000,142.6,,260.6,-2.3,38.052,6.16,,,
T,38.828039000,-89.936128000,141.3,,262.3,-1.3,38.152,99.37,,,
T,38.828015000,-89.936311000,141.9,,260.4,4.1,38.168,16.11,,,
T,38.827941000,-89.936870000,139.3,,260.4,-5.4,38.217,49.23,,,
T,38.827931000,-89.936951000,140.0,,261.0,10.5,38.224,7.12,,,
T,38.827862000,-89.937541000,142.9,,261.5,5.6,38.276,51.80,,,
T,38.827797000,-89.937983000,142.6,,259.3,-0.9,38.315,39.05,,,
T,38.827727000,-89.938351000,143.5,,256.3,2.8,38.348,32.89,,,
T,38.827706000,-89.938452000,144.2,,255.1,7.0,38.357,9.07,,,
T,38.827694000,-89.938508000,144.5,,254.6,5.9,38.362,5.04,1,,
T,38.827694000,-89.938508000,144.5,,254.6,,38.362,0.00,,,
T,38.827652000,-89.938705000,145.5,,254.7,6.0,38.380,17.73,,,
