type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,41.882113000,-103.693472000,1192.9,,305.6,15.5,12.041,9.18,,,
T,41.882217000,-103.693668000,1192.7,,305.5,-1.0,12.061,19.95,,,
T,41.882239000,-103.693710000,1192.5,,305.1,-5.3,12.065,4.26,,,
T,41.882382000,-103.693951000,1190.6,,308.6,-7.1,12.091,25.54,,,
T,41.882575000,-103.694241000,1189.2,,311.8,-4.3,12.123,32.23,,,
T,41.882740000,-103.694469000,1189.2,,314.2,-0.2,12.149,26.34,,,
T,41.883064000,-103.694919000,1189.2,,314.0,-0.1,12.201,51.87,,,
T,41.883938000,-103.696175000,1189.5,,313.1,0.2,12.344,142.45,,,
T,41.884339000,-103.696737000,1189.6,,313.8,0.2,12.408,64.50,,,
T,41.884725000,-103.697302000,1189.6,,312.5,0.1,12.472,63.54,,,
T,41.885345000,-103.698186000,1189.7,,313.3,0.0,12.572,100.63,,,
T,41.886206000,-103.699482000,1189.8,,311.7,0.1,12.716,143.93,,,
T,41.886804000,-103.700355000,1189.9,,312.6,0.1,12.815,98.29,,,
T,41.887412000,-103.701255000,1190.2,,312.2,0.3,12.915,100.70,,,
T,41.887801000,-103.701779000,1190.2,,314.9,0.0,12.977,61.30,,,
T,41.887994000,-103.702042000,1190.1,,314.6,-0.3,13.007,30.59,,,
T,41.888686000,-103.703052000,1190.0,,312.6,-0.1,13.121,113.73,,,
T,41.889746000,-103.704562000,1190.4,,313.3,0.2,13.293,171.95,,,
T,41.890364000,-103.705442000,1190.4,,313.3,0.0,13.393,100.23,,,
T,41.891458000,-103.706986000,1190.6,,313.6,0.1,13.570,176.59,,,
T,41.891732000,-103.707372000,1190.6,,313.6,-0.0,13.614,44.19,,,
T,41.892466000,-103.708421000,1190.9,,313.2,0.2,13.733,119.27,1,,
T,41.892466000,-103.708421000,1190.9,,313.2,,13.733,0.00,,,
T,41.893940000,-103.710529000,1191.9,,313.2,0.4,13.973,239.60,,,
T,41.894034000,-103.710662000,1192.0,,313.5,0.5,13.988,15.19,,,
T,41.895430000,-103.712644000,1192.8,,313.4,0.4,14.214,226.04,,,
T,41.896127000,-103.713671000,1193.1,,312.4,0.2,14.329,115.14,,,
T,41.896240000,-103.713827000,1193.1,,314.2,0.2,14.347,18.03,,,
T,41.896835000,-103.714644000,1193.5,,314.4,0.4,14.442,94.68,,,
