type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,38.614490000,-92.227718000,173.5,,314.4,3.4,7.689,18.75,,,
T,38.614573000,-92.227815000,173.9,,317.6,2.6,7.702,12.50,,,
T,38.614758000,-92.228040000,175.2,,316.5,4.5,7.730,28.39,,,
T,38.614963000,-92.228368000,177.8,,308.7,7.2,7.767,36.52,,,
T,38.615107000,-92.228690000,180.6,,299.8,8.8,7.799,32.28,,,
T,38.615212000,-92.228933000,182.6,,298.9,8.1,7.823,24.16,,,
T,38.615264000,-92.229096000,183.5,,292.2,6.1,7.839,15.32,,,
T,38.615476000,-92.229781000,188.0,,291.6,6.9,7.903,64.13,,,
T,38.615608000,-92.230132000,190.7,,295.7,8.0,7.937,33.90,,,
T,38.615730000,-92.230400000,193.7,,300.2,11.3,7.964,26.99,,,
T,38.615855000,-92.230665000,197.0,,301.1,12.2,7.990,26.93,,,
T,38.616022000,-92.230939000,200.5,,308.0,11.7,8.021,30.22,,,
T,38.616196000,-92.231210000,203.0,,309.4,8.2,8.051,30.50,,,
T,38.616438000,-92.231523000,203.6,,314.7,1.5,8.089,38.27,,,
T,38.616669000,-92.231828000,202.7,,314.1,-2.4,8.126,36.92,,,
T,38.616804000,-92.232008000,203.2,,313.8,2.4,8.148,21.69,,,
T,38.616927000,-92.232193000,203.9,,310.4,3.4,8.169,21.12,,,
T,38.617071000,-92.232496000,205.4,,301.3,4.8,8.200,30.85,,,
T,38.617297000,-92.233048000,206.4,,297.7,1.8,8.254,54.23,,,
T,38.617463000,-92.233532000,205.0,,293.7,-3.0,8.300,46.00,,,
T,38.617734000,-92.234285000,200.9,,294.7,-5.6,8.372,72.15,,,
T,38.618151000,-92.235491000,200.0,,293.9,-0.8,8.487,114.78,,,
T,38.618515000,-92.236542000,198.2,,293.9,-1.8,8.587,100.05,,,
T,38.619157000,-92.238396000,193.6,,293.9,-2.6,8.764,176.49,,,
T,38.619235000,-92.238609000,196.4,,295.1,13.6,8.784,20.47,,,
T,38.619436000,-92.239152000,202.1,,295.4,11.1,8.837,52.29,,,
T,38.619465000,-92.239230000,202.8,,295.4,8.6,8.844,7.52,,,
T,38.619498000,-92.239303000,203.4,,300.1,8.1,8.851,7.34,,,
T,38.619639000,-92.239614000,205.5,,300.1,6.8,8.883,31.28,,,
T,38.619799000,-92.239882000,207.2,,307.4,5.9,8.912,29.33,,,
T,38.619826000,-92.239925000,207.3,,308.8,1.8,8.917,4.80,,,
T,38.620105000,-92.240360000,206.9,,309.4,-0.8,8.966,48.93,,,
T,38.620574000,-92.241030000,210.2,,311.9,4.3,9.044,78.20,,,
T,38.620587000,-92.241049000,210.4,,311.2,9.1,9.046,2.20,,,
T,38.620913000,-92.241529000,213.8,,311.0,6.1,9.101,55.29,,,
T,38.621127000,-92.241873000,215.8,,308.5,5.2,9.140,38.23,,,
T,38.621291000,-92.242216000,216.9,,301.5,3.2,9.175,34.98,,,
T,38.621496000,-92.242769000,216.3,,295.4,-1.0,9.228,53.26,,,
T,38.621689000,-92.243334000,215.3,,293.6,-2.0,9.282,53.67,,,
T,38.622421000,-92.245435000,212.4,,294.0,-1.4,9.482,200.20,,,
T,38.623617000,-92.248886000,212.8,,293.9,0.1,9.810,328.55,,,
T,38.623750000,-92.249224000,211.2,,296.7,-4.8,9.843,32.93,,,
T,38.623889000,-92.249535000,208.1,,299.8,-9.9,9.874,31.17,,,
T,38.624096000,-92.249880000,207.1,,307.5,-2.8,9.912,37.82,,,
T,38.624236000,-92.250062000,208.8,,314.6,7.9,9.934,22.20,,,
T,38.624277000,-92.250115000,209.5,,314.7,9.9,9.941,6.48,,,
T,38.624511000,-92.250370000,210.0,,319.6,1.7,9.975,34.17,,,
T,38.624692000,-92.250514000,209.7,,328.1,-1.6,9.999,23.68,,,
T,38.624872000,-92.250641000,208.9,,331.1,-3.1,10.022,22.84,,,
T,38.624923000,-92.250677000,208.9,,331.1,-0.7,10.028,6.47,,,
T,38.625190000,-92.250825000,207.1,,336.6,-5.5,10.060,32.32,,,
T,38.625459000,-92.250935000,207.1,,342.3,0.0,10.092,31.36,,,
T,38.625898000,-92.251041000,209.3,,349.3,4.3,10.141,49.60,,,
T,38.626206000,-92.251117000,210.8,,349.1,4.4,10.176,34.83,,,
T,38.626449000,-92.251208000,211.3,,343.7,1.9,10.204,28.11,,,
T,38.626731000,-92.251375000,210.3,,335.2,-3.0,10.239,34.52,,,
T,38.626997000,-92.251572000,207.9,,329.9,-6.9,10.273,34.15,,,
T,38.627205000,-92.251781000,205.4,,321.9,-8.7,10.302,29.40,,,
T,38.627347000,-92.251985000,203.2,,311.7,-9.1,10.326,23.75,,,
T,38.627472000,-92.252210000,202.4,,305.4,-3.3,10.350,24.01,,,
T,38.627590000,-92.252463000,202.9,,300.8,2.2,10.376,25.63,,,
T,38.627709000,-92.252816000,204.6,,293.3,4.8,10.409,33.46,,,
T,38.627800000,-92.253218000,205.5,,286.2,2.6,10.446,36.43,,,
T,38.627833000,-92.253635000,206.8,,275.8,3.4,10.482,36.50,,,
T,38.627878000,-92.254902000,207.2,,272.6,0.4,10.593,110.44,,,
T,38.627960000,-92.255643000,208.0,,278.1,1.2,10.658,65.16,,,
T,38.628010000,-92.255916000,208.2,,283.2,0.9,10.682,24.41,,,
T,38.628069000,-92.256187000,208.5,,285.6,1.5,10.707,24.49,,,
T,38.628161000,-92.256541000,209.5,,288.4,3.0,10.739,32.47,,,
T,38.628266000,-92.256886000,210.1,,291.3,1.9,10.771,32.22,,,
T,38.628273000,-92.256907000,210.1,,293.1,0.5,10.773,1.99,,,
T,38.628429000,-92.257392000,209.7,,292.4,-0.9,10.819,45.65,,,
T,38.628458000,-92.257482000,209.5,,292.4,-2.6,10.827,8.47,,,
T,38.629374000,-92.260308000,212.2,,292.5,1.0,11.094,266.26,,,
T,38.629590000,-92.260911000,212.1,,294.6,-0.3,11.151,57.72,,,
T,38.629739000,-92.261233000,212.1,,300.6,0.1,11.184,32.55,,,
T,38.629943000,-92.261624000,212.3,,303.7,0.6,11.225,40.89,,,
T,38.630222000,-92.262018000,212.2,,312.2,-0.4,11.271,46.22,,,
T,38.631285000,-92.263376000,213.7,,315.1,0.9,11.438,167.05,,,
T,38.631516000,-92.263672000,213.6,,315.0,-0.1,11.474,36.36,,,
T,38.631801000,-92.264110000,212.5,,309.8,-2.2,11.524,49.55,,,
T,38.632575000,-92.265415000,211.2,,307.2,-0.9,11.667,142.46,,,
T,38.632740000,-92.265690000,210.4,,307.5,-2.6,11.697,30.15,,,
T,38.633443000,-92.266878000,210.7,,307.1,0.2,11.826,129.58,,,
T,38.633647000,-92.267276000,210.0,,303.3,-1.8,11.868,41.40,,,
T,38.633813000,-92.267701000,208.7,,296.6,-3.0,11.909,41.34,,,
T,38.633923000,-92.268122000,208.7,,288.5,-0.2,11.948,38.64,,,
T,38.633979000,-92.268456000,209.4,,282.1,2.6,11.977,29.74,,,
T,38.633982000,-92.268488000,209.5,,276.8,3.3,11.980,2.81,,,
T,38.634026000,-92.268896000,210.9,,277.9,3.9,12.016,35.86,,,
T,38.634044000,-92.269313000,211.2,,273.2,1.0,12.052,36.36,,,
T,38.634091000,-92.271429000,212.6,,271.6,0.7,12.237,184.32,,,
T,38.634160000,-92.272036000,210.5,,278.3,-3.9,12.290,53.40,,,
T,38.634269000,-92.272662000,208.5,,282.6,-3.6,12.346,55.83,,,
T,38.634414000,-92.273243000,208.6,,287.7,0.1,12.399,53.09,,,
T,38.634631000,-92.273868000,211.3,,294.0,4.6,12.459,59.51,,,
T,38.634915000,-92.274585000,212.5,,296.9,1.7,12.528,69.94,,,
T,38.635102000,-92.275063000,210.6,,296.6,-4.1,12.575,46.51,,,
T,38.635217000,-92.275469000,208.6,,289.9,-5.2,12.613,37.58,,,
T,38.635342000,-92.276152000,208.3,,283.2,-0.5,12.674,61.07,,,
T,38.635349000,-92.276210000,208.2,,278.8,-1.6,12.679,5.11,,,
T,38.635478000,-92.277207000,202.3,,279.4,-6.7,12.767,87.98,,,
T,38.635558000,-92.277874000,196.7,,278.7,-9.4,12.825,58.75,,,
T,38.635659000,-92.278398000,197.4,,283.9,1.4,12.872,46.98,,,
T,38.635754000,-92.278815000,197.4,,286.3,-0.0,12.910,37.81,,,
T,38.635851000,-92.279164000,196.0,,289.6,-4.2,12.942,32.24,,,
T,38.636014000,-92.279661000,195.4,,292.8,-1.4,12.989,46.90,,,
T,38.636192000,-92.280074000,194.7,,298.9,-1.7,13.030,41.03,,,
T,38.636343000,-92.280400000,193.5,,300.7,-3.5,13.063,32.96,,,
T,38.636616000,-92.280878000,192.4,,306.2,-2.2,13.115,51.48,,,
T,38.637875000,-92.283105000,179.8,,305.9,-5.3,13.354,239.02,,,
T,38.639194000,-92.285411000,177.2,,306.2,-1.1,13.602,248.49,,,
T,38.640900000,-92.288415000,176.9,,306.0,-0.1,13.925,322.91,,,
T,38.641015000,-92.288617000,176.2,,306.1,-3.1,13.947,21.73,1,,
T,38.641015000,-92.288617000,176.2,,306.1,,13.947,0.00,,,
T,38.642435000,-92.291101000,177.0,,306.2,0.3,14.215,267.61,,,
T,38.643499000,-92.292983000,172.8,,305.9,-2.1,14.417,201.98,,,
T,38.644323000,-92.294425000,169.9,,306.2,-1.9,14.572,155.33,,,
T,38.645001000,-92.295634000,169.8,,305.7,-0.1,14.701,129.39,,,
T,38.645021000,-92.295675000,169.8,,302.0,1.0,14.706,4.20,,,
T,38.645184000,-92.295998000,169.8,,302.9,-0.1,14.739,33.44,,,
T,38.645312000,-92.296377000,170.4,,293.4,1.6,14.775,35.92,,,
T,38.645398000,-92.296795000,171.3,,284.8,2.5,14.813,37.62,,,
T,38.645433000,-92.297003000,171.9,,282.2,3.1,14.831,18.52,,,
T,38.645463000,-92.297413000,173.4,,275.4,4.1,14.867,35.85,,,
T,38.645442000,-92.297861000,175.7,,266.6,6.0,14.906,39.07,,,
T,38.645392000,-92.298247000,178.6,,260.6,8.5,14.940,34.06,,,
T,38.645306000,-92.298631000,182.1,,254.0,10.1,14.975,34.77,,,
T,38.645146000,-92.299165000,187.4,,249.0,10.6,15.025,49.77,,,
T,38.644927000,-92.299761000,191.7,,244.8,7.5,15.082,57.30,,,
T,38.644799000,-92.300152000,191.4,,247.3,-1.0,15.119,36.89,,,
T,38.644746000,-92.300429000,190.3,,256.2,-4.2,15.144,24.82,,,
T,38.644707000,-92.300743000,189.0,,261.0,-4.7,15.171,27.68,,,
T,38.644681000,-92.301081000,187.4,,264.4,-5.6,15.201,29.57,,,
T,38.644695000,-92.301415000,185.8,,273.1,-5.4,15.230,29.12,,,
T,38.644725000,-92.301722000,184.5,,277.1,-4.7,15.257,26.93,,,
T,38.644775000,-92.302026000,183.5,,281.9,-3.7,15.284,27.04,,,
T,38.644864000,-92.302333000,183.5,,290.4,-0.1,15.312,28.49,,,
T,38.644941000,-92.302576000,184.0,,292.1,2.4,15.335,22.82,,,
T,38.645075000,-92.302909000,185.1,,297.3,3.2,15.368,32.58,,,
T,38.645201000,-92.303137000,185.2,,305.3,0.6,15.392,24.28,,,
T,38.645223000,-92.303175000,185.2,,306.5,-0.8,15.396,4.11,,,
