type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,39.784347000,-94.738552000,272.7,,93.7,-4.0,11.139,36.65,,,
T,39.784324000,-94.738142000,271.5,,94.2,-3.4,11.174,35.21,,,
T,39.784278000,-94.737815000,270.8,,100.4,-2.5,11.202,28.47,,,
T,39.784193000,-94.737487000,269.6,,108.6,-4.0,11.232,29.64,,,
T,39.784051000,-94.737021000,269.4,,111.6,-0.6,11.275,42.92,,,
T,39.783820000,-94.736489000,269.3,,119.5,-0.1,11.327,52.29,,,
T,39.783604000,-94.735998000,268.8,,119.8,-1.0,11.376,48.42,,,
T,39.783364000,-94.735436000,264.6,,119.1,-7.8,11.431,55.03,,,
T,39.782981000,-94.734557000,260.1,,119.6,-5.2,11.517,86.48,,,
T,39.782775000,-94.734109000,258.7,,120.9,-3.0,11.562,44.68,,,
T,39.782616000,-94.733763000,259.0,,120.9,0.8,11.596,34.50,,,
T,39.782433000,-94.733419000,258.1,,124.7,-2.7,11.632,35.79,,,
T,39.782037000,-94.732800000,258.2,,129.8,0.1,11.701,68.88,,,
T,39.781928000,-94.732646000,258.0,,132.6,-1.1,11.719,17.90,,,
T,39.781582000,-94.732159000,258.2,,132.8,0.3,11.776,56.71,,,
T,39.779524000,-94.729462000,257.9,,134.8,-0.1,12.101,324.95,,,
T,39.779256000,-94.729081000,258.6,,132.5,1.4,12.145,44.17,,,
T,39.779101000,-94.728860000,258.6,,132.4,0.3,12.170,25.59,,,
T,39.778818000,-94.728458000,259.6,,132.5,2.1,12.217,46.62,,,
T,39.778816000,-94.728455000,259.7,,130.9,6.2,12.217,0.34,,,
T,39.778740000,-94.728348000,260.0,,132.7,2.8,12.230,12.46,,,
T,39.778506000,-94.727960000,260.2,,128.1,0.6,12.272,42.19,,,
T,39.778478000,-94.727911000,260.9,,126.6,12.4,12.277,5.22,,,
T,39.778267000,-94.727506000,258.6,,124.1,-5.3,12.319,41.86,,,
T,39.778103000,-94.727171000,253.6,,122.5,-14.8,12.353,33.99,,,
T,39.777924000,-94.726757000,254.3,,119.4,1.7,12.394,40.66,,,
T,39.777765000,-94.726331000,259.1,,115.9,11.8,12.434,40.54,,,
T,39.777580000,-94.725730000,260.0,,111.8,1.7,12.490,55.43,,,
T,39.777463000,-94.725311000,259.6,,110.0,-1.0,12.528,38.17,,,
T,39.777327000,-94.724778000,259.9,,108.4,0.5,12.576,48.09,,,
T,39.777180000,-94.724102000,257.6,,105.8,-3.8,12.636,60.17,,,
T,39.777167000,-94.723960000,257.2,,96.8,-3.3,12.648,12.25,,,
T,39.777136000,-94.723629000,257.8,,96.9,2.0,12.677,28.57,,,
T,39.777073000,-94.723045000,260.0,,98.0,4.5,12.727,50.52,,,
T,39.777042000,-94.722538000,259.5,,94.5,-1.2,12.771,43.57,,,
T,39.777017000,-94.721912000,259.2,,93.0,-0.6,12.825,53.70,,,
