type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,37.889187000,-89.794108000,178.4,,277.9,5.4,217.874,35.52,,,
T,37.889209000,-89.794407000,178.8,,275.3,1.3,217.901,26.41,,,
T,37.889223000,-89.794902000,178.0,,272.1,-1.8,217.944,43.57,,,
T,37.889239000,-89.795906000,178.3,,271.2,0.3,218.033,88.33,,,
T,37.889271000,-89.796950000,177.2,,272.2,-1.1,218.124,91.90,,,
T,37.889282000,-89.797133000,176.4,,274.4,-4.8,218.141,16.14,,,
T,37.889306000,-89.797407000,175.0,,276.3,-6.1,218.165,24.25,,,
T,37.889328000,-89.797590000,173.7,,278.7,-8.0,218.181,16.28,,,
T,37.889357000,-89.797774000,172.5,,281.3,-6.9,218.198,16.50,,,
T,37.889391000,-89.797958000,171.5,,283.2,-6.1,218.214,16.62,,,
T,37.889432000,-89.798143000,170.5,,285.7,-5.8,218.231,16.90,,,
T,37.889481000,-89.798328000,169.6,,288.6,-5.3,218.248,17.16,,,
T,37.889535000,-89.798513000,168.8,,290.3,-4.4,218.266,17.34,,,
T,37.889596000,-89.798698000,168.4,,292.7,-2.3,218.283,17.63,,,
T,37.889663000,-89.798884000,168.2,,294.5,-1.6,218.301,17.97,,,
T,37.889780000,-89.799163000,168.2,,298.0,0.1,218.329,27.77,,,
T,37.889869000,-89.799346000,169.0,,301.6,4.2,218.348,18.89,,,
T,37.889964000,-89.799525000,170.2,,303.9,6.2,218.367,18.95,,,
T,37.890062000,-89.799696000,171.8,,306.0,8.7,218.385,18.56,,,
T,37.890162000,-89.799859000,173.2,,307.9,7.6,218.404,18.13,,,
T,37.890265000,-89.800010000,174.0,,310.8,5.0,218.421,17.52,,,
T,37.890371000,-89.800152000,175.1,,313.4,6.5,218.438,17.16,,,
T,37.890579000,-89.800403000,177.0,,316.4,5.8,218.470,31.94,,,
T,37.890696000,-89.800529000,177.7,,319.6,4.4,218.487,17.07,,,
T,37.890806000,-89.800640000,178.3,,321.5,3.7,218.503,15.63,,,
T,37.890919000,-89.800743000,178.4,,324.3,0.6,218.518,15.47,,,
T,37.891219000,-89.800999000,178.5,,326.0,0.1,218.559,40.20,,,
T,37.892154000,-89.801784000,178.1,,326.5,-0.3,218.683,124.65,,,
T,37.892616000,-89.802172000,179.1,,326.5,1.6,218.745,61.60,,,
T,37.892756000,-89.802298000,179.0,,324.6,-0.4,218.764,19.09,,,
T,37.893044000,-89.802530000,178.4,,327.6,-1.5,218.802,37.92,,,
T,37.893410000,-89.802851000,176.2,,325.3,-4.5,218.851,49.47,,,
T,37.893804000,-89.803251000,173.8,,321.3,-4.3,218.907,56.13,,,
T,37.893967000,-89.803431000,174.2,,318.9,1.5,218.931,24.04,,,
T,37.894010000,-89.803481000,174.6,,317.5,6.3,218.938,6.49,,,
T,37.894125000,-89.803614000,174.2,,317.6,-2.2,218.955,17.31,,,
T,37.894276000,-89.803800000,174.1,,315.8,-0.3,218.979,23.42,,,
T,37.894511000,-89.804104000,173.1,,314.4,-2.8,219.016,37.35,,,
T,37.894690000,-89.804366000,172.5,,310.9,-1.9,219.046,30.43,,,
T,37.894971000,-89.804804000,172.4,,309.1,-0.2,219.096,49.57,,,
T,37.896500000,-89.807319000,183.9,,307.6,4.1,219.375,278.81,,,
T,37.896893000,-89.807972000,186.4,,307.3,3.5,219.447,72.12,,,
T,37.897371000,-89.808745000,188.2,,308.1,2.0,219.533,86.24,,,
T,37.897554000,-89.809015000,188.5,,310.7,1.1,219.564,31.25,,,
T,37.897714000,-89.809229000,188.8,,313.5,1.0,219.590,25.88,,,
T,37.897900000,-89.809453000,188.8,,316.5,0.2,219.619,28.54,,,
T,37.898056000,-89.809631000,188.6,,318.0,-1.2,219.642,23.34,,,
T,37.898162000,-89.809745000,188.7,,319.7,0.8,219.658,15.46,,,
T,37.898435000,-89.810017000,189.7,,321.8,2.8,219.696,38.61,,,
T,37.898671000,-89.810227000,191.0,,324.9,4.0,219.728,32.05,,,
T,37.898855000,-89.810379000,192.1,,326.9,4.4,219.753,24.41,,,
T,37.899105000,-89.810570000,193.1,,328.9,3.1,219.785,32.44,,,
T,37.899231000,-89.810658000,194.4,,331.1,8.1,219.801,15.98,,,
T,37.899315000,-89.810713000,195.3,,332.7,8.5,219.812,10.50,,,
T,37.899421000,-89.810781000,196.1,,333.2,6.3,219.825,13.20,,,
T,37.899741000,-89.810963000,197.8,,335.8,4.4,219.864,38.96,,,
T,37.900532000,-89.811363000,201.4,,338.2,3.8,219.958,94.58,,,
T,37.900939000,-89.811575000,202.7,,337.7,2.5,220.007,48.87,,,
T,37.901095000,-89.811647000,203.1,,340.0,2.4,220.026,18.44,,,
T,37.901182000,-89.811685000,203.4,,341.0,2.8,220.036,10.22,,,
T,37.901263000,-89.811725000,203.7,,338.7,3.0,220.046,9.65,,,
T,37.902089000,-89.812133000,203.4,,338.7,-0.3,220.144,98.45,,,
T,37.902597000,-89.812391000,199.9,,338.2,-5.8,220.205,60.78,,,
T,37.902848000,-89.812520000,198.0,,337.9,-6.4,220.235,30.08,,,
T,37.903228000,-89.812741000,194.5,,335.3,-7.4,220.281,46.44,,,
T,37.903353000,-89.812823000,193.3,,332.6,-7.6,220.297,15.64,,,
T,37.903594000,-89.812996000,191.0,,330.5,-7.7,220.328,30.77,,,
T,37.903831000,-89.813184000,188.6,,328.0,-7.7,220.359,31.07,,,
T,37.904061000,-89.813385000,185.0,,325.4,-11.6,220.390,31.05,,,
T,37.904284000,-89.813599000,182.3,,322.9,-8.5,220.421,31.09,,,
T,37.904500000,-89.813825000,180.3,,320.5,-6.4,220.452,31.14,,,
T,37.904810000,-89.814184000,179.3,,317.6,-2.2,220.499,46.70,,,
T,37.905447000,-89.814994000,182.0,,314.9,2.7,220.599,100.37,,,
T,37.905604000,-89.815200000,183.7,,314.0,6.6,220.624,25.14,,,
T,37.905798000,-89.815433000,185.9,,316.5,7.5,220.654,29.72,,,
T,37.905827000,-89.815470000,186.3,,314.8,8.2,220.659,4.58,,,
T,37.907680000,-89.817857000,204.3,,314.5,6.1,220.952,293.89,,,
T,37.907828000,-89.818044000,204.3,,315.1,-0.3,220.976,23.24,,,
T,37.907939000,-89.818183000,203.6,,315.3,-4.0,220.993,17.36,,,
T,37.908068000,-89.818343000,202.8,,315.6,-3.9,221.013,20.07,,,
T,37.908210000,-89.818519000,200.9,,315.6,-8.7,221.035,22.09,,,
T,37.908982000,-89.819478000,202.3,,315.6,1.2,221.155,120.23,,,
T,37.909649000,-89.820314000,208.6,,315.3,6.0,221.260,104.34,,,
T,37.909789000,-89.820496000,210.0,,314.3,6.4,221.282,22.31,,,
T,37.910024000,-89.820790000,211.8,,315.4,5.0,221.319,36.73,,,
T,37.910141000,-89.820943000,212.3,,314.1,2.7,221.338,18.70,,,
T,37.910502000,-89.821386000,212.7,,315.9,0.6,221.393,55.89,,,
T,37.910840000,-89.821811000,211.9,,315.2,-1.5,221.446,52.96,,,
T,37.910921000,-89.821913000,211.4,,315.2,-3.8,221.459,12.70,,,
T,37.911199000,-89.822291000,209.0,,313.0,-5.3,221.504,45.35,,,
T,37.911255000,-89.822372000,208.5,,311.2,-4.9,221.514,9.45,,,
T,37.911400000,-89.822559000,207.3,,314.5,-5.2,221.537,23.01,1,,
T,37.911400000,-89.822559000,207.3,,314.5,,221.537,0.00,,,
T,37.911509000,-89.822699000,206.7,,314.6,-3.7,221.554,17.26,,,
T,37.911725000,-89.822957000,206.1,,316.7,-1.7,221.587,33.01,,,
T,37.911836000,-89.823096000,206.4,,315.3,1.2,221.605,17.36,,,
T,37.912108000,-89.823414000,206.0,,317.3,-1.0,221.646,41.15,,,
T,37.912361000,-89.823103000,206.2,,44.1,0.6,221.685,39.20,,,
T,37.912451000,-89.822979000,206.2,,47.4,-0.2,221.700,14.79,,,
T,37.912689000,-89.822670000,205.7,,45.7,-1.3,221.738,37.90,,,
T,37.913340000,-89.821841000,204.1,,45.1,-1.5,221.840,102.64,,,
T,37.913363000,-89.821871000,204.2,,314.2,1.5,221.844,3.67,,,
T,37.913576000,-89.822141000,204.5,,315.0,0.9,221.877,33.51,1,,
T,37.913576000,-89.822141000,204.5,,315.0,,221.877,0.00,,,
T,37.913714000,-89.822316000,204.2,,315.0,-1.6,221.899,21.71,,,
T,37.913764000,-89.822250000,204.4,,46.2,3.3,221.907,8.03,,,
T,37.913923000,-89.822045000,205.5,,45.5,4.1,221.932,25.23,1,,
T,37.913923000,-89.822045000,205.5,,45.5,,221.932,0.00,,,
T,37.914270000,-89.821600000,205.8,,45.3,0.7,221.987,54.91,,,
T,37.914458000,-89.821362000,205.6,,45.0,-0.9,222.017,29.55,,,
T,37.914500000,-89.821423000,205.8,,311.1,3.5,222.024,7.11,,,
T,37.914627000,-89.821581000,206.3,,315.5,2.3,222.044,19.79,1,,
T,37.914627000,-89.821581000,206.3,,315.5,,222.044,0.00,,,
T,37.914838000,-89.821843000,206.6,,315.6,0.9,222.077,32.85,,,
T,37.915193000,-89.822297000,204.9,,314.7,-2.9,222.133,56.09,,,
T,37.915528000,-89.822713000,202.1,,315.6,-5.4,222.185,52.16,,,
T,37.915922000,-89.823201000,198.9,,315.7,-5.2,222.246,61.27,,,
T,37.916293000,-89.823669000,197.3,,315.1,-2.7,222.304,58.22,,,
T,37.916913000,-89.824447000,197.7,,315.3,0.4,222.401,97.04,1,,
T,37.916913000,-89.824447000,197.7,,315.3,,222.401,0.00,,,
T,37.917318000,-89.824954000,198.5,,315.4,1.3,222.465,63.31,,,
T,37.917433000,-89.825098000,198.5,,315.4,0.2,222.483,17.98,,,
T,37.918127000,-89.825970000,193.4,,315.3,-4.8,222.591,108.69,,,
T,37.918421000,-89.826347000,191.5,,314.7,-4.1,222.638,46.52,,,
T,37.918514000,-89.826479000,191.0,,311.8,-2.7,222.653,15.53,,,
T,37.918599000,-89.826622000,191.0,,307.0,-0.3,222.669,15.72,,,
T,37.918678000,-89.826780000,191.2,,302.4,1.2,222.685,16.43,,,
T,37.918766000,-89.827049000,191.9,,292.5,2.9,222.711,25.59,,,
T,37.918815000,-89.827228000,192.5,,289.1,3.3,222.728,16.65,,,
T,37.918897000,-89.827563000,193.2,,287.2,2.5,222.759,30.83,,,
T,37.919090000,-89.828374000,195.2,,286.8,2.6,222.833,74.46,,,
T,37.919132000,-89.828563000,195.6,,285.7,2.5,222.850,17.26,,,
T,37.919187000,-89.828811000,195.9,,285.7,1.5,222.873,22.64,,,
T,37.919295000,-89.829224000,196.1,,288.3,0.4,222.911,38.24,,,
T,37.919435000,-89.829729000,196.0,,289.4,-0.1,222.958,47.04,,,
T,37.919514000,-89.829973000,195.8,,292.3,-1.0,222.981,23.18,,,
T,37.919650000,-89.830368000,194.9,,293.6,-2.4,223.019,37.87,,,
T,37.919740000,-89.830614000,194.1,,294.9,-3.3,223.043,23.83,,,
T,37.920027000,-89.831361000,192.0,,296.0,-2.9,223.116,73.00,,,
T,37.920154000,-89.831692000,192.0,,295.9,0.1,223.148,32.34,,,
T,37.920168000,-89.831727000,192.0,,296.9,-0.7,223.152,3.45,,,
T,37.920322000,-89.832119000,191.9,,296.5,-0.3,223.190,38.47,,,
T,37.920481000,-89.832524000,191.8,,296.5,-0.1,223.230,39.74,,,
T,37.920575000,-89.832764000,191.7,,296.4,-0.7,223.254,23.54,,,
T,37.920675000,-89.832998000,191.2,,298.4,-1.8,223.277,23.38,,,
T,37.920784000,-89.833224000,190.7,,301.4,-2.1,223.300,23.26,,,
T,37.920902000,-89.833444000,190.1,,304.2,-2.9,223.324,23.36,,,
T,37.920913000,-89.833462000,190.0,,307.8,-2.3,223.326,2.00,,,
T,37.920988000,-89.833589000,189.9,,306.8,-0.6,223.340,13.93,,,
T,37.921119000,-89.833790000,189.6,,309.6,-1.5,223.362,22.89,,,
T,37.921213000,-89.833919000,189.2,,312.7,-2.6,223.378,15.41,,,
T,37.921361000,-89.834108000,188.7,,314.8,-2.1,223.401,23.37,,,
T,37.921621000,-89.834400000,187.8,,318.5,-2.5,223.440,38.63,,,
T,37.921632000,-89.834412000,187.7,,319.3,-3.3,223.441,1.61,,,
T,37.921749000,-89.834533000,187.2,,320.8,-3.1,223.458,16.79,,,
T,37.922969000,-89.835803000,187.1,,320.6,-0.1,223.634,175.52,,,
T,37.923239000,-89.836105000,187.3,,318.6,0.6,223.674,40.04,,,
T,37.923335000,-89.836235000,187.4,,313.1,0.7,223.689,15.63,,,
T,37.923426000,-89.836370000,187.7,,310.5,1.6,223.705,15.59,,,
T,37.923512000,-89.836511000,188.1,,307.7,2.3,223.721,15.65,,,
T,37.923593000,-89.836655000,188.6,,305.5,3.2,223.736,15.53,,,
T,37.923667000,-89.836804000,189.1,,302.2,3.7,223.752,15.46,,,
T,37.923736000,-89.836958000,189.7,,299.6,3.8,223.767,15.56,,,
T,37.923799000,-89.837118000,190.1,,296.5,2.4,223.783,15.71,,,
T,37.923854000,-89.837281000,190.4,,293.2,1.9,223.798,15.58,,,
T,37.923927000,-89.837530000,190.7,,290.4,1.3,223.822,23.34,,,
T,37.923983000,-89.837786000,190.9,,285.5,1.0,223.845,23.35,,,
T,37.924012000,-89.837960000,191.1,,281.9,0.9,223.861,15.63,,,
T,37.924104000,-89.838656000,191.4,,279.5,0.6,223.923,62.04,,,
T,37.924157000,-89.839007000,191.8,,280.8,1.4,223.954,31.42,,,
T,37.924231000,-89.839343000,192.4,,285.6,1.8,223.985,30.66,,,
T,37.924276000,-89.839511000,192.7,,288.8,2.2,224.001,15.59,,,
T,37.924382000,-89.839843000,192.6,,292.0,-0.6,224.032,31.47,,,
T,37.924510000,-89.840165000,192.5,,296.7,-0.1,224.064,31.68,,,
T,37.924696000,-89.840536000,193.3,,302.4,2.1,224.102,38.60,,,
T,37.924860000,-89.840813000,193.4,,306.9,0.3,224.133,30.41,,,
T,37.924949000,-89.840950000,193.4,,309.5,-0.4,224.148,15.58,,,
T,37.925423000,-89.841641000,189.8,,311.0,-4.4,224.229,80.37,,,
T,37.925872000,-89.842297000,186.0,,310.9,-4.9,224.305,76.23,,,
T,37.926062000,-89.842545000,185.3,,314.2,-2.3,224.335,30.33,,,
T,37.926166000,-89.842661000,185.0,,318.7,-2.1,224.351,15.40,,,
T,37.926275000,-89.842774000,184.4,,320.7,-4.1,224.366,15.65,,,
T,37.926446000,-89.842932000,184.1,,323.9,-1.2,224.390,23.52,,,
T,37.926685000,-89.843115000,184.8,,328.9,2.1,224.421,31.03,,,
T,37.926808000,-89.843198000,185.3,,332.0,3.6,224.436,15.48,,,
T,37.926844000,-89.843219000,185.3,,335.3,-0.1,224.441,4.40,,,
T,37.926937000,-89.843274000,185.3,,335.0,0.0,224.452,11.40,,,
T,37.927130000,-89.843373000,185.2,,338.0,-0.6,224.475,23.12,,,
T,37.927329000,-89.843453000,184.4,,342.4,-3.2,224.498,23.18,,,
T,37.927532000,-89.843521000,183.6,,345.2,-3.5,224.522,23.31,,,
T,37.928013000,-89.843664000,181.9,,346.8,-3.2,224.577,54.85,,,
T,37.928226000,-89.843740000,181.2,,344.3,-2.7,224.601,24.57,,,
T,37.928370000,-89.843798000,180.8,,342.4,-2.2,224.618,16.78,,,
T,37.928588000,-89.843900000,179.9,,339.7,-3.5,224.644,25.81,,,
T,37.928802000,-89.844017000,179.0,,336.7,-3.3,224.670,25.88,,,
T,37.928943000,-89.844104000,178.7,,334.0,-2.0,224.687,17.42,,,
T,37.929080000,-89.844196000,178.2,,332.1,-2.9,224.704,17.22,,,
T,37.929214000,-89.844293000,178.4,,330.3,1.2,224.721,17.14,,,
T,37.929404000,-89.844443000,178.6,,328.1,0.6,224.746,24.87,,,
T,37.929776000,-89.844795000,180.6,,323.3,3.9,224.798,51.60,,,
T,37.930042000,-89.845102000,182.0,,317.7,3.6,224.838,40.00,,,
T,37.930192000,-89.845297000,182.6,,314.3,2.5,224.862,23.90,,,
T,37.930287000,-89.845429000,182.6,,312.4,0.1,224.877,15.68,,,
T,37.930423000,-89.845635000,182.2,,309.9,-1.9,224.901,23.58,,,
T,37.930553000,-89.845851000,181.7,,307.3,-2.2,224.925,23.85,,,
T,37.930675000,-89.846078000,180.8,,304.3,-3.5,224.949,24.12,,,
T,37.930789000,-89.846316000,180.9,,301.3,0.4,224.973,24.45,,,
T,37.930895000,-89.846564000,181.9,,298.5,3.9,224.998,24.77,,,
T,37.930978000,-89.846787000,183.0,,295.3,5.2,225.020,21.66,,,
T,37.931024000,-89.846908000,183.0,,295.7,-0.1,225.032,11.80,,,
T,37.931368000,-89.847907000,187.5,,293.6,4.7,225.127,95.77,,,
T,37.931431000,-89.848089000,188.4,,293.7,5.3,225.145,17.46,,,
T,37.931626000,-89.848658000,190.6,,293.5,4.0,225.199,54.50,,,
T,37.932510000,-89.851257000,192.4,,293.3,0.7,225.448,248.66,,,
T,37.932566000,-89.851416000,192.9,,294.1,3.0,225.463,15.30,,,
T,37.932668000,-89.851706000,193.3,,294.0,1.5,225.491,27.90,,,
T,37.932946000,-89.852531000,193.5,,293.1,0.3,225.570,78.82,,,
T,37.933010000,-89.852717000,193.6,,293.6,0.4,225.588,17.83,,,
T,37.933417000,-89.853900000,192.4,,293.6,-1.1,225.701,113.39,,,
T,37.933577000,-89.854365000,192.9,,293.6,1.1,225.746,44.57,,,
T,37.933778000,-89.854964000,194.5,,293.0,2.8,225.803,57.19,,,
T,37.934141000,-89.856019000,195.1,,293.6,0.6,225.904,101.12,,,
T,37.934933000,-89.858335000,198.1,,293.4,1.4,226.126,221.77,,,
T,37.935120000,-89.858929000,201.2,,291.8,5.4,226.182,56.19,,,
T,37.935205000,-89.859232000,202.7,,289.6,5.4,226.210,28.26,,,
T,37.935285000,-89.859537000,204.0,,288.4,4.6,226.239,28.24,,,
T,37.935359000,-89.859843000,204.1,,287.0,0.2,226.267,28.13,,,
T,37.935426000,-89.860149000,203.7,,285.5,-1.4,226.295,27.91,,,
T,37.935487000,-89.860457000,203.2,,284.1,-1.9,226.323,27.91,,,
T,37.935542000,-89.860767000,202.2,,282.7,-3.4,226.351,27.93,,,
T,37.935581000,-89.861013000,202.4,,281.4,1.1,226.373,22.05,,,
T,37.935592000,-89.861081000,202.8,,281.6,5.6,226.379,6.10,,,
T,37.935634000,-89.861394000,204.5,,279.7,6.1,226.407,27.91,,,
T,37.935670000,-89.861707000,206.0,,278.3,5.3,226.434,27.80,,,
T,37.935707000,-89.862101000,207.4,,276.8,4.2,226.469,34.88,,,
T,37.935733000,-89.862351000,208.1,,277.5,3.0,226.491,22.17,,,
T,37.935930000,-89.864785000,212.0,,275.9,1.8,226.706,215.08,,,
T,37.935941000,-89.864912000,212.1,,276.3,1.0,226.718,11.23,,,
T,37.935971000,-89.865256000,211.8,,276.3,-0.8,226.748,30.42,,,
T,37.936035000,-89.865783000,212.2,,278.8,0.7,226.795,46.87,,,
T,37.936074000,-89.866046000,211.8,,280.6,-1.4,226.819,23.52,,,
T,37.936132000,-89.866398000,210.5,,281.8,-4.1,226.850,31.61,,,
T,37.936179000,-89.866658000,209.3,,282.9,-5.3,226.874,23.44,,,
T,37.936248000,-89.866999000,207.8,,284.4,-4.7,226.905,30.94,,,
T,37.936278000,-89.867133000,207.1,,285.8,-5.4,226.917,12.24,,,
T,37.936279000,-89.867138000,207.1,,284.2,-6.4,226.917,0.45,,,
T,37.936306000,-89.867257000,206.4,,286.0,-6.6,226.928,10.88,,,
T,37.936430000,-89.867763000,203.0,,287.3,-7.3,226.975,46.56,,,
T,37.936573000,-89.868270000,200.2,,289.7,-5.9,227.022,47.31,,,
T,37.936653000,-89.868525000,198.5,,291.7,-7.1,227.046,24.11,,,
T,37.936832000,-89.869037000,200.8,,293.9,4.6,227.095,49.20,,,
T,37.937026000,-89.869545000,200.8,,295.8,0.1,227.145,49.58,,,
T,37.937131000,-89.869797000,200.5,,297.8,-1.2,227.170,25.03,,,
T,37.937239000,-89.870044000,200.3,,299.0,-0.9,227.195,24.80,,,
T,37.937450000,-89.870502000,199.6,,300.3,-1.5,227.241,46.58,,,
T,37.937634000,-89.870850000,198.9,,303.8,-1.9,227.278,36.78,,,
T,37.937734000,-89.871032000,198.4,,304.9,-2.4,227.298,19.47,,,
T,37.937901000,-89.871334000,200.1,,305.0,5.2,227.330,32.38,,,
T,37.938042000,-89.871574000,201.1,,306.7,4.1,227.356,26.27,,,
T,37.938189000,-89.871810000,203.3,,308.3,8.3,227.383,26.39,,,
T,37.938446000,-89.872193000,206.3,,310.4,6.7,227.427,44.13,,,
T,37.938467000,-89.872223000,206.6,,311.6,8.3,227.430,3.52,,,
T,37.939522000,-89.873743000,211.5,,311.4,2.8,227.608,177.67,,,
T,37.940016000,-89.874454000,212.7,,311.4,1.5,227.691,83.14,,,
T,37.940880000,-89.875686000,214.2,,311.6,1.0,227.836,144.65,,,
T,37.941036000,-89.875886000,213.7,,314.7,-2.0,227.860,24.68,,,
T,37.941146000,-89.876008000,213.3,,318.8,-2.4,227.877,16.25,,,
T,37.941261000,-89.876122000,212.8,,322.0,-2.9,227.893,16.23,,,
T,37.941381000,-89.876228000,212.5,,325.1,-2.0,227.909,16.26,,,
T,37.941504000,-89.876327000,212.5,,327.6,0.0,227.925,16.19,,,
T,37.941614000,-89.876414000,212.3,,328.0,-1.9,227.940,14.41,,,
T,37.941765000,-89.876504000,212.0,,334.8,-1.3,227.958,18.53,,,
T,37.941971000,-89.876614000,211.4,,337.2,-2.3,227.983,24.83,,,
T,37.942186000,-89.876704000,210.8,,341.7,-2.7,228.008,25.14,,,
T,37.942407000,-89.876772000,210.0,,346.4,-2.8,228.033,25.25,,,
T,37.942558000,-89.876803000,209.6,,350.8,-2.9,228.050,16.98,,,
T,37.942790000,-89.876833000,208.8,,354.2,-3.1,228.076,25.89,,,
T,37.943192000,-89.876852000,207.5,,357.9,-2.7,228.121,44.65,,,
T,37.943592000,-89.876857000,207.4,,359.4,-0.2,228.165,44.40,,,
T,37.945400000,-89.876895000,207.4,,359.1,-0.0,228.366,200.71,1,,
T,37.945400000,-89.876895000,207.4,,359.1,,228.366,0.00,,,
T,37.946717000,-89.876922000,213.5,,359.1,4.2,228.512,146.20,,,
T,37.948698000,-89.876963000,215.5,,359.1,0.9,228.732,219.91,,,
T,37.949184000,-89.876976000,213.3,,358.8,-4.0,228.786,53.96,,,
T,37.949541000,-89.876985000,212.1,,358.9,-3.2,228.826,39.63,,,
T,37.949823000,-89.877003000,211.5,,357.1,-1.9,228.857,31.34,,,
T,37.950311000,-89.877049000,212.1,,355.7,1.2,228.911,54.32,,,
T,37.950590000,-89.877082000,212.9,,354.7,2.4,228.943,31.10,,,
T,37.950868000,-89.877124000,213.7,,353.2,2.6,228.974,31.08,,,
T,37.951108000,-89.877166000,214.4,,352.1,2.5,229.001,26.89,,,
T,37.951146000,-89.877173000,214.5,,351.7,2.4,229.005,4.26,,,
T,37.951703000,-89.877288000,215.5,,350.8,1.7,229.067,62.65,,,
T,37.951835000,-89.877321000,215.6,,348.8,0.7,229.082,14.94,,,
T,37.952116000,-89.877390000,215.6,,349.0,-0.0,229.114,31.77,,,
T,37.952735000,-89.877574000,215.9,,346.8,0.4,229.185,70.58,,,
T,37.953409000,-89.877809000,215.1,,344.6,-1.0,229.262,77.61,,,
T,37.953775000,-89.877956000,213.9,,342.4,-3.0,229.305,42.63,,,
T,37.953879000,-89.877998000,213.6,,342.3,-2.6,229.317,12.12,,,
T,37.954145000,-89.878115000,212.6,,340.9,-3.0,229.348,31.26,,,
T,37.954540000,-89.878297000,210.8,,340.0,-3.9,229.395,46.67,,,
T,37.955260000,-89.878650000,208.0,,338.9,-3.3,229.481,85.73,,,
T,37.955295000,-89.878666000,208.0,,340.2,-0.0,229.485,4.13,,,
T,37.955790000,-89.878894000,210.4,,340.0,4.1,229.543,58.48,,,
T,37.955990000,-89.878980000,210.8,,341.3,1.7,229.567,23.45,,,
T,37.956392000,-89.879143000,211.0,,342.3,0.4,229.614,46.86,,,
T,37.956870000,-89.879309000,210.5,,344.7,-0.9,229.669,55.03,,,
T,37.957159000,-89.879398000,210.3,,346.4,-0.5,229.702,33.02,,,
T,37.957455000,-89.879480000,209.8,,347.7,-1.4,229.735,33.64,,,
T,37.957505000,-89.879493000,209.7,,348.4,-3.2,229.741,5.67,,,
T,37.957750000,-89.879554000,208.2,,348.9,-5.2,229.769,27.72,,,
T,37.958264000,-89.879658000,204.9,,350.9,-5.7,229.826,57.78,,,
T,37.958558000,-89.879703000,204.3,,353.1,-1.9,229.859,32.87,,,
T,37.958852000,-89.879740000,202.8,,354.3,-4.7,229.892,32.79,,,
T,37.959224000,-89.879778000,199.4,,355.4,-8.1,229.934,41.43,,,
T,37.959984000,-89.879836000,197.3,,356.6,-2.5,230.018,84.51,,,
T,37.961286000,-89.879943000,199.6,,356.3,1.6,230.163,144.82,,,
T,37.963354000,-89.880112000,196.5,,356.3,-1.3,230.393,230.02,,,
T,37.964164000,-89.880177000,190.8,,356.4,-6.3,230.483,90.09,,,
T,37.965828000,-89.880310000,193.8,,356.4,1.6,230.668,185.07,,,
T,37.966535000,-89.880366000,194.1,,356.4,0.4,230.747,78.63,,,
T,37.967240000,-89.880427000,193.6,,356.1,-0.6,230.825,78.44,,,
T,37.967536000,-89.880451000,193.7,,356.3,0.1,230.858,32.92,,,
T,37.970552000,-89.880697000,199.9,,356.3,1.9,231.194,335.46,,,
T,37.970950000,-89.880723000,199.9,,357.1,-0.1,231.238,44.24,,,
T,37.971353000,-89.880737000,199.6,,358.4,-0.6,231.283,44.75,,,
T,37.971762000,-89.880738000,199.1,,359.9,-1.1,231.328,45.40,,,
T,37.972166000,-89.880727000,198.9,,1.2,-0.5,231.373,44.85,,,
T,37.972567000,-89.880698000,199.0,,3.3,0.3,231.417,44.58,,,
T,37.972871000,-89.880672000,199.1,,3.9,0.2,231.451,33.82,,,
T,37.972969000,-89.880663000,198.9,,4.1,-1.7,231.462,10.91,,,
T,37.974874000,-89.880476000,199.1,,4.4,0.1,231.674,212.08,,,
T,37.975465000,-89.880431000,200.8,,3.4,2.6,231.740,65.72,,,
T,37.975683000,-89.880422000,201.2,,1.9,1.6,231.764,24.21,,,
T,37.976113000,-89.880413000,201.3,,0.9,0.1,231.812,47.73,,,
T,37.976281000,-89.880417000,201.2,,358.9,-0.4,231.830,18.65,,,
T,37.976475000,-89.880413000,201.0,,0.9,-0.7,231.852,21.54,,,
T,37.976844000,-89.880427000,199.8,,358.3,-2.9,231.893,40.98,,,
T,37.977223000,-89.880454000,198.6,,356.8,-3.0,231.935,42.13,,,
T,37.977689000,-89.880504000,196.7,,355.2,-3.7,231.987,51.91,,,
T,37.978006000,-89.880546000,196.0,,354.0,-1.8,232.022,35.38,,,
T,37.978568000,-89.880643000,197.6,,352.3,2.5,232.085,62.96,,,
T,37.978890000,-89.880712000,198.1,,350.4,1.4,232.122,36.25,,,
T,37.979366000,-89.880828000,200.9,,349.1,5.3,232.175,53.81,,,
T,37.979680000,-89.880914000,201.6,,347.8,1.7,232.211,35.66,,,
T,37.979989000,-89.881005000,201.1,,346.9,-1.5,232.246,35.22,,,
T,37.980299000,-89.881107000,201.0,,345.5,-0.2,232.282,35.56,,,
T,37.980607000,-89.881219000,200.4,,344.0,-1.7,232.317,35.57,,,
T,37.980994000,-89.881370000,199.5,,342.9,-1.9,232.362,44.96,,,
T,37.981733000,-89.881675000,197.9,,342.0,-1.9,232.449,86.29,,,
T,37.982097000,-89.881831000,198.2,,341.3,0.9,232.491,42.66,,,
T,37.983213000,-89.882297000,197.5,,341.8,-0.5,232.622,130.46,,,
T,37.984492000,-89.882844000,199.1,,341.4,1.1,232.772,149.88,,,
T,37.984925000,-89.883055000,199.0,,339.0,-0.3,232.823,51.51,,,
