type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,41.835770000,-103.635078000,1178.7,,344.0,-0.2,9.316,65.53,,,
T,41.836364000,-103.635229000,1178.7,,349.3,0.0,9.383,67.16,,,
T,41.836903000,-103.635327000,1179.2,,352.3,0.8,9.443,60.42,,,
T,41.837502000,-103.635369000,1180.0,,357.0,1.2,9.510,66.62,,,
T,41.838409000,-103.635380000,1178.6,,359.5,-1.5,9.611,100.74,,,
T,41.839880000,-103.635393000,1180.9,,359.6,1.4,9.774,163.39,,,
T,41.841526000,-103.635393000,1179.3,,0.0,-0.9,9.957,182.82,,,
T,41.842128000,-103.635395000,1178.6,,359.9,-1.1,10.024,66.86,,,
T,41.844483000,-103.635436000,1181.5,,359.3,1.1,10.285,261.59,,,
T,41.844944000,-103.635399000,1182.8,,3.4,2.7,10.336,51.30,,,
T,41.845365000,-103.635337000,1184.0,,6.3,2.5,10.384,47.04,,,
T,41.845731000,-103.635261000,1185.0,,8.8,2.3,10.425,41.14,,,
T,41.846088000,-103.635157000,1186.1,,12.2,2.7,10.465,40.58,,,
T,41.846403000,-103.635047000,1186.5,,14.6,1.3,10.501,36.16,,,
T,41.846695000,-103.634926000,1187.2,,17.2,1.9,10.535,33.95,,,
T,41.847003000,-103.634781000,1187.6,,19.3,1.1,10.572,36.27,,,
T,41.847295000,-103.634623000,1188.1,,22.0,1.5,10.607,34.99,,,
T,41.847670000,-103.634390000,1183.8,,24.8,-9.3,10.653,45.93,,,
T,41.847982000,-103.634166000,1178.9,,28.1,-12.5,10.692,39.33,,,
T,41.848285000,-103.633927000,1182.3,,30.4,8.7,10.731,39.07,,,
T,41.848542000,-103.633705000,1188.1,,32.8,16.9,10.765,33.98,,,
T,41.848861000,-103.633400000,1187.9,,35.5,-0.3,10.808,43.55,,,
T,41.849114000,-103.633144000,1187.6,,37.0,-0.9,10.844,35.24,,,
T,41.849350000,-103.632881000,1187.4,,39.7,-0.8,10.878,34.12,,,
T,41.849614000,-103.632560000,1186.7,,42.2,-1.7,10.917,39.63,,,
T,41.849847000,-103.632244000,1186.1,,45.3,-1.7,10.954,36.86,,,
