type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,38.584195000,-92.201846000,183.3,,103.2,-3.1,42.622,44.47,,,
T,38.584014000,-92.200790000,182.2,,102.4,-1.1,42.716,94.18,,,
T,38.583539000,-92.198294000,179.2,,103.7,-1.3,42.940,223.78,,,
T,38.583441000,-92.197776000,179.7,,103.6,1.1,42.986,46.43,,,
T,38.583162000,-92.196192000,181.3,,102.7,1.1,43.128,141.45,,,
T,38.582742000,-92.193980000,182.4,,103.7,0.6,43.326,198.30,,,
T,38.582360000,-92.191963000,174.4,,103.6,-4.4,43.507,180.79,,,
T,38.582140000,-92.190890000,170.8,,104.7,-3.7,43.603,96.63,,,
T,38.581921000,-92.189575000,170.5,,102.0,-0.2,43.720,117.13,,,
T,38.581867000,-92.188869000,169.8,,95.6,-1.1,43.782,61.81,,,
T,38.581888000,-92.187989000,169.4,,88.3,-0.5,43.859,76.71,,,
T,38.582018000,-92.187196000,169.5,,78.2,0.2,43.930,70.59,,,
T,38.582099000,-92.186854000,169.5,,73.1,-0.2,43.961,31.13,,,
T,38.582202000,-92.186415000,169.3,,73.3,-0.5,44.001,39.92,,,
T,38.582292000,-92.185929000,169.5,,76.7,0.5,44.044,43.51,,,
T,38.582303000,-92.185467000,170.0,,88.3,1.4,44.084,40.27,,,
T,38.582267000,-92.185013000,171.0,,95.8,2.4,44.124,39.76,,,
T,38.582226000,-92.184817000,171.6,,105.0,3.4,44.142,17.67,,,
T,38.582168000,-92.184626000,171.9,,111.2,1.9,44.160,17.84,,,
T,38.582144000,-92.184565000,172.0,,116.7,1.3,44.166,5.95,,,
T,38.582066000,-92.184371000,171.9,,117.2,-0.8,44.185,18.99,,,
T,38.582061000,-92.184362000,171.9,,125.4,5.9,44.186,0.96,,,
T,38.581939000,-92.184137000,172.6,,124.7,3.1,44.209,23.83,,,
T,38.581781000,-92.183898000,172.3,,130.2,-1.1,44.237,27.23,,,
T,38.581665000,-92.183723000,172.3,,130.3,-0.2,44.257,19.96,,,
T,38.581627000,-92.183666000,172.4,,130.5,1.6,44.263,6.52,,,
T,38.581542000,-92.183552000,172.1,,133.6,-2.5,44.277,13.70,,,
T,38.581418000,-92.183385000,172.5,,133.5,2.2,44.297,20.03,,,
T,38.581357000,-92.183303000,172.6,,133.6,1.1,44.307,9.84,,,
T,38.581294000,-92.183218000,172.4,,133.5,-2.6,44.317,10.19,,,
T,38.581170000,-92.183052000,172.3,,133.7,-0.4,44.337,19.97,,,
T,38.580739000,-92.182472000,171.4,,133.5,-1.2,44.406,69.59,,,
T,38.580583000,-92.182263000,170.9,,133.7,-2.0,44.431,25.13,,,
T,38.580497000,-92.182147000,170.4,,133.5,-4.2,44.445,13.90,,,
T,38.580064000,-92.181572000,170.3,,133.9,-0.1,44.515,69.43,,,
T,38.579712000,-92.181116000,169.8,,134.6,-0.9,44.571,55.73,,,
T,38.579512000,-92.180814000,169.4,,130.3,-1.1,44.605,34.43,1,,
T,38.579512000,-92.180814000,169.4,,130.3,,44.605,0.00,,,
T,38.579457000,-92.180731000,169.3,,130.3,-1.1,44.614,9.46,,,
T,38.579301000,-92.180516000,169.2,,132.9,-0.5,44.640,25.51,,,
T,38.579360000,-92.180339000,168.9,,66.9,-1.6,44.657,16.76,,,
T,38.579361000,-92.180336000,168.9,,66.9,-2.1,44.657,0.28,,,
T,38.579529000,-92.179593000,168.4,,73.9,-0.7,44.724,67.38,,,
T,38.579577000,-92.179384000,168.4,,73.6,-0.3,44.743,18.98,,,
T,38.579675000,-92.178972000,168.3,,73.1,-0.3,44.781,37.51,,,
T,38.579726000,-92.178808000,168.3,,68.3,0.5,44.796,15.37,,,
T,38.579797000,-92.178705000,168.4,,48.6,0.7,44.808,11.94,,,
T,38.580001000,-92.178456000,168.6,,43.7,0.7,44.840,31.36,1,,
T,38.580001000,-92.178456000,168.6,,43.7,,44.840,0.00,,,
T,38.580043000,-92.178405000,168.7,,43.5,1.1,44.846,6.44,,,
T,38.580123000,-92.178312000,168.8,,42.3,1.1,44.858,12.02,,,
T,38.580498000,-92.177876000,168.9,,42.3,0.1,44.914,56.36,,,
T,38.580542000,-92.177824000,168.8,,42.7,-1.2,44.921,6.66,,,
T,38.580596000,-92.177761000,168.7,,42.4,-1.5,44.929,8.13,,,
T,38.580643000,-92.177706000,168.6,,42.5,-1.8,44.936,7.08,,,
T,38.580659000,-92.177687000,168.5,,42.9,-2.0,44.939,2.43,,,
T,38.580771000,-92.177548000,167.7,,44.1,-4.6,44.956,17.36,,,
T,38.580839000,-92.177467000,167.4,,43.0,-2.7,44.966,10.33,,,
T,38.580960000,-92.177325000,167.3,,42.5,-0.5,44.985,18.26,,,
T,38.581187000,-92.177055000,167.9,,42.9,1.5,45.019,34.47,,,
T,38.581639000,-92.176516000,169.5,,43.0,2.4,45.088,68.73,,,
T,38.581684000,-92.176462000,169.6,,43.2,1.9,45.095,6.86,,,
T,38.581632000,-92.176390000,169.5,,132.7,-1.0,45.103,8.53,,,
T,38.581096000,-92.175645000,168.0,,132.6,-1.7,45.191,88.06,,,
T,38.580750000,-92.175161000,166.9,,132.4,-1.9,45.248,57.04,,,
T,38.580478000,-92.174770000,172.2,,131.7,11.7,45.294,45.52,,,
T,38.580003000,-92.174124000,178.2,,133.2,7.8,45.371,77.13,,,
T,38.579881000,-92.173976000,179.8,,136.5,8.1,45.390,18.70,,,
T,38.579748000,-92.173949000,181.0,,171.0,8.1,45.405,14.95,,,
T,38.579472000,-92.173986000,183.5,,186.0,8.2,45.435,30.81,,,
T,38.579299000,-92.174018000,185.2,,188.2,9.0,45.455,19.41,,,
T,38.579189000,-92.174033000,186.1,,186.1,7.2,45.467,12.28,,,
T,38.579080000,-92.174040000,187.1,,182.9,7.8,45.479,12.12,,,
T,38.578982000,-92.174030000,187.7,,175.4,5.9,45.490,10.91,,,
T,38.578870000,-92.173999000,188.1,,167.8,2.9,45.503,12.72,,,
T,38.578787000,-92.173954000,188.4,,157.0,3.0,45.513,10.01,,,
T,38.578690000,-92.173901000,188.7,,156.9,3.1,45.525,11.72,,,
