type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	40.866392000	-98.378146000	1879.9		1.9	2.1	18.808	41.92								
T	40.867229000	-98.378126000	1870.1		1.0	-3.2	18.866	305.00								
T	40.868419000	-98.378101000	1879.8		0.9	2.2	18.948	433.62								
T	40.869639000	-98.378070000	1877.8		1.1	-0.4	19.032	444.58								
T	40.871228000	-98.378039000	1873.4		0.8	-0.8	19.142	579.00								
T	40.873142000	-98.377995000	1883.2		1.0	1.4	19.274	697.46								
T	40.873568000	-98.377988000	1883.2		0.7	0.0	19.303	155.22								
T	40.874374000	-98.377993000	1880.1		359.7	-1.1	19.359	293.66								
T	40.874724000	-98.377996000	1877.4		359.6	-2.2	19.383	127.52								
T	40.875280000	-98.378006000	1883.2		359.2	2.9	19.422	202.59								
T	40.879008000	-98.378037000	1883.2		359.6	0.0	19.679	1358.30								
T	40.879183000	-98.378040000	1883.0		359.3	-0.3	19.691	63.77								
T	40.880782000	-98.378053000	1876.6		359.6	-1.1	19.801	582.59								
T	40.883980000	-98.378088000	1873.7		359.5	-0.2	20.022	1165.21								
T	40.887613000	-98.378180000	1876.6		358.9	0.2	20.273	1323.90								
T	40.887974000	-98.378189000	1876.6		358.9	0.0	20.298	131.55								
T	40.887938000	-98.375465000	1864.9		91.0	-1.6	20.440	753.30								
T	40.887941000	-98.375344000	1864.9		88.1	-0.1	20.447	33.47								
T	40.887967000	-98.375151000	1867.1		79.9	4.1	20.457	54.20								
T	40.887935000	-98.373244000	1877.1		91.3	1.9	20.557	527.42								
T	40.887934000	-98.373179000	1877.4		91.2	1.9	20.560	17.98								
T	40.887291000	-98.373185000	1868.5		180.4	-3.8	20.604	234.28								
T	40.887104000	-98.373267000	1867.9		198.3	-0.9	20.618	71.81								
T	40.886929000	-98.373295000	1868.0		186.9	0.2	20.630	64.23								
T	40.886720000	-98.373288000	1872.3		178.5	5.6	20.645	76.17								
T	40.886532000	-98.373263000	1876.5		174.3	6.2	20.658	68.84								
T	40.886330000	-98.373265000	1880.6		180.4	5.5	20.672	73.60								
T	40.885433000	-98.373339000	1891.0		183.6	3.2	20.734	327.46								
T	40.885434000	-98.373542000	1897.6		270.4	11.7	20.744	56.13								
T	40.885384000	-98.373882000	1900.7		259.0	3.3	20.762	95.76								
T	40.885247000	-98.374257000	1883.7		244.2	-14.8	20.784	115.08								
T	40.884976000	-98.374667000	1879.3		228.8	-2.9	20.813	150.34								
T	40.884678000	-98.374894000	1880.2		209.9	0.7	20.836	125.41								
T	40.884467000	-98.374984000	1882.8		197.9	3.1	20.852	80.80								
T	40.884091000	-98.375035000	1867.2		185.9	-11.3	20.878	137.72								
T	40.883735000	-98.374923000	1859.3		166.6	-5.9	20.903	133.35								
T	40.883694000	-98.375105000	1858.3		253.4	-1.9	20.913	52.50								

