type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	41.122191000	-101.755921000	3249.7		359.7	2.8	191.138	115.87								
T	41.122514000	-101.755906000	3248.2		2.0	-1.3	191.161	117.76								
T	41.122797000	-101.755877000	3251.1		4.4	2.8	191.180	103.42								
T	41.123058000	-101.755840000	3254.6		6.1	3.7	191.198	95.64								
T	41.123586000	-101.755704000	3257.9		11.0	1.7	191.236	196.00								
T	41.125380000	-101.755130000	3265.0		13.6	1.1	191.363	672.52								
T	41.126060000	-101.754899000	3270.0		14.4	2.0	191.411	255.81								
T	41.127451000	-101.754400000	3254.7		15.1	-2.9	191.511	525.14								
T	41.127681000	-101.754331000	3258.9		12.7	4.9	191.527	85.93								
T	41.128723000	-101.753961000	3265.4		15.0	1.7	191.602	393.11								
T	41.133060000	-101.752471000	3333.5		14.5	4.2	191.911	1632.66								
T	41.133957000	-101.752199000	3353.2		12.9	5.9	191.974	335.31								
T	41.135308000	-101.751879000	3353.9		10.1	0.1	192.069	500.08								
T	41.135896000	-101.751767000	3346.6		8.2	-3.4	192.110	216.45								
T	41.137823000	-101.751470000	3339.9		6.6	-0.9	192.244	706.87								
T	41.142979000	-101.750649000	3373.8		6.8	1.8	192.602	1892.20								
T	41.146170000	-101.750165000	3416.6		6.5	3.7	192.824	1170.29								
T	41.146442000	-101.750113000	3414.4		8.2	-2.2	192.843	100.14								
T	41.147482000	-101.749982000	3438.1		5.4	6.2	192.915	380.65								
T	41.149558000	-101.749741000	3443.5		5.0	0.7	193.059	759.32								
T	41.150563000	-101.749670000	3440.4		3.0	-0.9	193.128	366.70								
T	41.151601000	-101.749640000	3435.8		1.2	-1.2	193.200	378.30								
T	41.152593000	-101.749598000	3425.8		1.8	-2.8	193.268	361.63								
T	41.154633000	-101.749583000	3431.2		0.3	0.7	193.409	743.31								
T	41.156812000	-101.749528000	3411.6		1.1	-2.5	193.560	794.08								
T	41.157120000	-101.749530000	3409.0		359.7	-2.3	193.581	112.22								
T	41.159230000	-101.749482000	3416.0		1.0	0.9	193.726	768.91								
T	41.159650000	-101.749460000	3416.2		2.3	0.1	193.755	153.15								
T	41.160422000	-101.749398000	3410.7		3.5	-2.0	193.809	281.80								
T	41.161389000	-101.749355000	3408.8		1.9	-0.5	193.876	352.54								
T	41.161628000	-101.749293000	3408.8		11.1	0.0	193.892	88.74								
T	41.162859000	-101.749145000	3406.5		5.2	-0.5	193.978	450.38								
T	41.163239000	-101.749109000	3411.6		4.1	3.7	194.004	138.81								
T	41.163408000	-101.749093000	3412.7		4.1	1.7	194.016	61.73								
T	41.163537000	-101.749164000	3412.1		337.5	-1.2	194.025	50.91								
T	41.163561000	-101.750508000	3411.0		271.4	-0.3	194.095	370.17								
T	41.163539000	-101.752971000	3411.2		269.3	0.0	194.224	678.24								
T	41.163548000	-101.754793000	3413.9		270.4	0.5	194.319	501.70								
T	41.163535000	-101.760880000	3433.1		269.8	1.1	194.636	1676.07								
T	41.163551000	-101.764285000	3446.6		270.4	1.4	194.814	937.59								
T	41.163532000	-101.766689000	3455.9		269.4	1.4	194.939	661.98								
T	41.163553000	-101.768355000	3464.6		271.0	1.9	195.026	458.80								
T	41.163539000	-101.768900000	3469.0		268.0	2.9	195.055	150.15								
T	41.163474000	-101.776147000	3515.7		269.3	2.3	195.433	1995.61								
T	41.163490000	-101.777948000	3523.2		270.7	1.5	195.526	495.94								
T	41.163477000	-101.778771000	3534.6		268.8	5.0	195.569	226.66								
T	41.163469000	-101.781103000	3562.9		269.7	4.4	195.691	642.13								
T	41.163486000	-101.782555000	3564.5		270.9	0.4	195.767	399.86								
T	41.163517000	-101.783249000	3574.5		273.4	5.2	195.803	191.43								
T	41.163561000	-101.783755000	3584.1		276.6	6.9	195.830	140.25								
T	41.163726000	-101.784971000	3597.4		280.2	3.9	195.894	340.18								
T	41.163794000	-101.785395000	3594.2		282.0	-2.6	195.917	119.35								
T	41.163992000	-101.786266000	3589.2		286.8	-2.0	195.964	250.44								
T	41.164220000	-101.787139000	3592.4		289.1	1.2	196.012	254.33								
T	41.164487000	-101.787965000	3590.6		293.2	-0.7	196.059	247.37								
T	41.164778000	-101.788704000	3592.7		297.6	0.9	196.102	229.45								
T	41.165058000	-101.789351000	3596.5		299.9	1.8	196.141	205.29								
T	41.165353000	-101.789923000	3600.9		304.4	2.3	196.177	190.68								
T	41.165616000	-101.790394000	3599.8		306.6	-0.7	196.208	161.25								
T	41.165818000	-101.790731000	3600.2		308.5	0.4	196.230	118.44								
T	41.166249000	-101.791385000	3595.8		311.2	-1.8	196.276	238.93								
T	41.166572000	-101.791836000	3597.8		313.6	1.1	196.308	171.09								
T	41.168990000	-101.795064000	3621.6		314.9	1.9	196.545	1251.45								
T	41.170116000	-101.796596000	3620.4		314.3	-0.2	196.657	588.42								
T	41.171371000	-101.798253000	3590.0		315.2	-4.7	196.779	645.93								
T	41.177574000	-101.806609000	3663.8		314.6	2.3	197.390	3224.94								
T	41.179262000	-101.808862000	3652.3		314.9	-1.3	197.555	873.47								
T	41.180422000	-101.810380000	3640.2		315.4	-2.0	197.668	594.36								
T	41.181671000	-101.811929000	3654.7		317.0	2.3	197.786	623.64								
T	41.182921000	-101.813416000	3671.3		318.2	2.7	197.902	612.36								
T	41.187342000	-101.818396000	3669.4		319.7	-0.1	198.302	2115.16								
T	41.187802000	-101.818947000	3674.8		318.0	2.4	198.345	226.04								
T	41.188180000	-101.819420000	3674.7		316.7	-0.1	198.381	189.52								
T	41.188675000	-101.820139000	3666.8		312.5	-2.9	198.432	267.76								
T	41.188926000	-101.820538000	3658.8		309.9	-5.7	198.459	142.92								
T	41.189181000	-101.820979000	3658.1		307.5	-0.4	198.488	152.86								
T	41.189407000	-101.821407000	3647.4		305.1	-7.5	198.515	143.73								
T	41.189628000	-101.821853000	3644.6		303.4	-1.9	198.543	146.81								
T	41.189859000	-101.822385000	3649.0		300.0	2.6	198.575	168.89								
T	41.190102000	-101.823018000	3651.6		297.0	1.3	198.612	195.43								
T	41.190357000	-101.823744000	3646.3		295.0	-2.4	198.654	220.37								
T	41.190524000	-101.824296000	3650.8		291.9	2.8	198.685	163.66								
T	41.190664000	-101.824841000	3657.4		288.8	4.2	198.715	158.44								
T	41.190817000	-101.825532000	3657.7		286.4	0.1	198.752	198.19								
T	41.190957000	-101.826310000	3656.2		283.4	-0.7	198.794	220.13								
T	41.191039000	-101.826906000	3650.7		280.4	-3.3	198.825	166.74								
T	41.191097000	-101.827461000	3645.9		277.9	-3.1	198.855	154.21								
T	41.191141000	-101.828025000	3638.8		275.9	-4.5	198.884	156.06								
T	41.191166000	-101.828563000	3633.0		273.5	-3.9	198.912	148.36								
T	41.191177000	-101.829230000	3636.5		271.3	1.9	198.947	183.63								
T	41.191292000	-101.840324000	3583.3		270.8	-1.7	199.525	3053.74								
T	41.191333000	-101.841820000	3582.7		272.1	-0.2	199.603	412.02								
T	41.191374000	-101.843059000	3579.6		272.5	-0.9	199.668	341.34								
T	41.191574000	-101.846904000	3581.0		274.0	0.1	199.869	1060.78								
T	41.192075000	-101.857957000	3583.8		273.5	0.1	200.446	3047.61								
T	41.192350000	-101.863793000	3582.9		273.6	-0.1	200.751	1609.37								
T	41.192365000	-101.864202000	3584.5		272.8	1.4	200.772	112.70								
T	41.192370000	-101.864992000	3590.7		270.5	2.8	200.813	217.44								
T	41.192267000	-101.879664000	3687.6		269.5	2.4	201.578	4038.35								
T	41.192224000	-101.884014000	3682.9		269.2	-0.4	201.805	1197.36								
T	41.192160000	-101.893060000	3703.4		269.5	0.8	202.277	2489.85								
T	41.192128000	-101.899941000	3690.8		269.6	-0.7	202.635	1893.90								
T	41.192099000	-101.902629000	3683.3		269.2	-1.0	202.775	739.90								
T	41.192004000	-101.916484000	3684.6		269.5	0.0	203.498	3813.49								
T	41.191928000	-101.925411000	3681.0		269.4	-0.1	203.963	2457.15								
T	41.191929000	-101.927401000	3677.8		270.0	-0.6	204.067	547.71								
T	41.191908000	-101.929163000	3684.4		269.1	1.4	204.159	485.02								
T	41.191904000	-101.931193000	3692.7		269.9	1.5	204.265	558.72								
T	41.191851000	-101.935275000	3709.5		269.0	1.5	204.477	1123.66								
T	41.191854000	-101.936519000	3706.3		270.2	-0.9	204.542	342.39								
T	41.191927000	-101.937420000	3713.0		276.1	2.7	204.589	249.41								
T	41.192099000	-101.938359000	3723.6		283.7	4.0	204.640	265.93								
T	41.192182000	-101.938753000	3721.8		285.6	-1.6	204.661	112.58								
T	41.192454000	-101.939626000	3722.9		292.5	0.4	204.710	259.91								
T	41.192567000	-101.939917000	3720.4		297.3	-2.7	204.727	90.05								
T	41.192924000	-101.940708000	3712.2		301.0	-3.2	204.775	253.61								
T	41.193081000	-101.941015000	3708.4		304.2	-3.7	204.795	102.04								
T	41.193400000	-101.941545000	3698.3		308.7	-5.4	204.830	186.51								
T	41.193609000	-101.941845000	3700.7		312.8	2.1	204.851	112.32								
T	41.193981000	-101.942325000	3711.2		315.8	5.5	204.887	189.27								
T	41.194302000	-101.942673000	3703.3		320.8	-5.2	204.916	151.17								
T	41.195016000	-101.943336000	3691.3		325.1	-3.8	204.976	317.77								
T	41.195197000	-101.943481000	3692.1		328.9	1.1	204.991	77.08								
T	41.196331000	-101.944495000	3703.4		326.1	2.3	205.085	498.60								
T	41.197382000	-101.945412000	3701.7		326.7	-0.4	205.172	458.62								
T	41.200454000	-101.948028000	3704.5		327.4	0.2	205.424	1330.86								
T	41.201383000	-101.948867000	3701.0		325.8	-0.9	205.502	409.74								
T	41.203250000	-101.950487000	3713.6		326.9	1.5	205.656	813.33								
T	41.203679000	-101.950883000	3709.6		325.2	-2.1	205.692	190.55								
T	41.203845000	-101.951079000	3707.3		318.4	-2.9	205.707	81.04								
T	41.204152000	-101.951411000	3703.8		320.9	-2.4	205.734	144.43								
T	41.204495000	-101.951844000	3696.2		316.5	-4.4	205.767	172.67								
T	41.204654000	-101.952074000	3691.0		312.6	-6.1	205.783	85.80								
T	41.204773000	-101.952218000	3691.5		317.7	0.9	205.794	58.74								
T	41.205251000	-101.953003000	3685.9		309.0	-2.0	205.847	277.48								
T	41.205611000	-101.953694000	3674.2		304.7	-5.1	205.891	231.00								
T	41.205772000	-101.954069000	3672.9		299.7	-1.1	205.913	118.70								
T	41.205988000	-101.954615000	3676.6		297.7	2.2	205.945	169.61								
T	41.206334000	-101.955705000	3660.8		292.9	-4.9	206.007	325.36								
T	41.206515000	-101.956438000	3654.9		288.2	-2.8	206.047	212.21								
T	41.206672000	-101.957383000	3634.8		282.5	-7.5	206.098	266.25								
T	41.206761000	-101.958342000	3617.6		277.0	-6.5	206.148	265.87								
T	41.206791000	-101.959027000	3611.1		273.3	-3.4	206.184	188.81								
T	41.206817000	-101.960839000	3584.4		271.1	-5.4	206.278	498.70								
T	41.206806000	-101.964453000	3585.9		269.8	0.2	206.467	994.47								
T	41.206808000	-101.972189000	3586.6		270.0	0.0	206.870	2128.71								
T	41.206813000	-101.974362000	3588.7		270.2	0.3	206.983	597.95								
T	41.206821000	-101.975134000	3586.7		270.8	-0.9	207.023	212.45								
T	41.206839000	-101.975720000	3598.4		272.3	7.3	207.054	161.38								
T	41.206881000	-101.976319000	3607.1		275.3	5.2	207.085	165.54								
T	41.206948000	-101.976897000	3617.6		278.8	6.6	207.116	160.91								
T	41.207015000	-101.977352000	3624.7		281.1	5.6	207.140	127.56								
T	41.207100000	-101.977786000	3630.2		284.6	4.4	207.163	123.37								
T	41.207223000	-101.978255000	3632.8		289.2	1.9	207.189	136.61								
T	41.207322000	-101.978614000	3628.3		290.1	-4.3	207.209	105.17								
T	41.207470000	-101.979084000	3619.6		292.7	-6.2	207.235	140.12								
T	41.207697000	-101.979761000	3630.2		294.0	5.2	207.274	203.82								
T	41.207842000	-101.980124000	3632.6		298.0	2.2	207.295	113.00								
T	41.208007000	-101.980494000	3637.6		300.7	4.2	207.318	118.24								
T	41.208180000	-101.980837000	3638.9		303.8	1.2	207.339	113.50								
T	41.208404000	-101.981244000	3643.5		306.2	3.3	207.366	138.58								
T	41.208656000	-101.981656000	3644.2		309.1	0.5	207.393	145.89								
T	41.209095000	-101.982329000	3662.5		310.9	7.5	207.440	244.70								
T	41.209888000	-101.983591000	3698.5		309.9	8.0	207.525	451.74								
T	41.211314000	-101.985920000	3726.4		309.1	3.4	207.681	825.00								
T	41.217746000	-101.996304000	3737.1		309.5	0.3	208.381	3695.27								
T	41.218149000	-101.996941000	3736.8		310.1	-0.1	208.425	228.64								
T	41.219524000	-101.999275000	3743.4		308.1	0.8	208.579	814.45								
T	41.221867000	-102.003395000	3761.0		307.1	1.2	208.848	1418.99								
T	41.224202000	-102.007549000	3773.9		306.8	0.9	209.117	1424.70								
T	41.226332000	-102.011300000	3789.2		307.1	1.2	209.362	1291.16								
T	41.234219000	-102.025303000	3825.5		306.8	0.8	210.272	4805.72								
T	41.234657000	-102.026132000	3823.2		305.1	-0.8	210.325	278.32								
T	41.234878000	-102.026615000	3829.3		301.3	3.9	210.354	155.35								
T	41.235042000	-102.027012000	3831.6		298.8	1.9	210.378	124.48								
T	41.235166000	-102.027351000	3832.6		295.9	1.0	210.397	103.61								
T	41.235389000	-102.028058000	3835.3		292.8	1.3	210.437	210.75								
T	41.235530000	-102.028598000	3835.3		289.1	0.0	210.467	157.16								
T	41.235646000	-102.029152000	3836.4		285.6	0.7	210.497	158.13								
T	41.235731000	-102.029632000	3838.2		283.3	1.3	210.523	135.61								
T	41.235790000	-102.030037000	3838.6		281.0	0.3	210.544	113.45								
T	41.235836000	-102.030490000	3838.6		277.7	0.0	210.568	125.72								
T	41.235868000	-102.030867000	3838.2		276.4	-0.4	210.588	104.35								
T	41.235888000	-102.031303000	3833.5		273.5	-3.9	210.611	120.14								
T	41.235934000	-102.042359000	3769.7		270.3	-2.1	211.186	3040.97								
T	41.235964000	-102.053459000	3732.0		270.2	-1.2	211.765	3053.05								
T	41.235946000	-102.055239000	3735.5		269.2	0.7	211.857	489.63								
T	41.235940000	-102.055796000	3738.4		269.2	1.9	211.886	153.22								
T	41.235980000	-102.058264000	3738.6		271.2	0.0	212.015	678.97								
T	41.236021000	-102.073892000	3805.8		270.2	1.6	212.829	4298.46								
T	41.236008000	-102.079091000	3800.1		269.8	-0.4	213.100	1429.98								
T	41.235990000	-102.080682000	3800.7		269.1	0.1	213.183	437.65								
T	41.236016000	-102.083614000	3805.7		270.7	0.6	213.336	806.49								
T	41.236183000	-102.085804000	3787.3		275.8	-3.0	213.450	605.42								
T	41.236286000	-102.086505000	3779.4		281.1	-4.0	213.487	196.43								
T	41.236376000	-102.087032000	3772.9		282.8	-4.3	213.516	148.61								
T	41.236723000	-102.088485000	3773.6		287.6	0.2	213.595	419.16								
T	41.236851000	-102.088979000	3775.1		289.0	1.1	213.622	143.65								
T	41.237093000	-102.089787000	3770.7		291.7	-1.9	213.667	239.09								
T	41.237220000	-102.090170000	3769.7		293.8	-0.9	213.689	115.06								
T	41.237484000	-102.090896000	3768.1		295.8	-0.7	213.731	221.64								
T	41.237744000	-102.091550000	3766.4		297.9	-0.8	213.770	203.30								
T	41.237979000	-102.092082000	3760.7		300.4	-3.3	213.802	169.53								
T	41.238318000	-102.092782000	3760.1		302.8	-0.3	213.845	228.74								
T	41.238797000	-102.093669000	3754.1		305.7	-2.0	213.902	299.96								
T	41.238953000	-102.093934000	3752.5		308.1	-1.7	213.919	92.43								
T	41.239424000	-102.094697000	3737.7		309.4	-5.5	213.971	271.09								
T	41.239671000	-102.095045000	3735.6		313.3	-1.6	213.996	131.38								
T	41.240449000	-102.096054000	3725.5		315.7	-2.6	214.071	396.70								
T	41.241328000	-102.097022000	3719.6		320.4	-1.4	214.150	416.48								
T	41.241839000	-102.097506000	3709.3		324.5	-4.5	214.193	228.88								
T	41.242516000	-102.098096000	3714.1		326.8	1.6	214.249	295.26								
T	41.243187000	-102.098597000	3717.2		330.7	1.1	214.302	280.64								
T	41.244412000	-102.099414000	3719.7		333.4	0.5	214.397	499.71								
T	41.247979000	-102.101699000	3680.1		334.3	-2.7	214.670	1443.63								
T	41.248987000	-102.102367000	3681.7		333.5	0.4	214.748	410.66								
T	41.250012000	-102.103013000	3668.3		334.6	-3.2	214.826	413.57								
T	41.251210000	-102.103788000	3662.9		334.1	-1.1	214.918	485.76								
T	41.252401000	-102.104520000	3656.5		335.2	-1.3	215.009	478.37								
T	41.253107000	-102.104884000	3643.7		338.8	-4.7	215.061	276.03								
T	41.253964000	-102.105237000	3642.1		342.8	-0.5	215.123	327.00								
T	41.254733000	-102.105489000	3640.2		346.2	-0.7	215.178	288.64								
T	41.255569000	-102.105677000	3642.4		350.4	0.7	215.236	308.97								
T	41.256569000	-102.105876000	3625.4		351.5	-4.6	215.306	368.45								
T	41.257369000	-102.106071000	3602.7		349.6	-7.6	215.362	296.38								
T	41.258280000	-102.106347000	3588.6		347.2	-4.1	215.427	340.50								
T	41.258726000	-102.106518000	3586.5		343.9	-1.3	215.459	169.17								
T	41.259385000	-102.106819000	3569.8		341.0	-6.6	215.507	253.98								
T	41.260453000	-102.107392000	3541.3		338.0	-6.8	215.586	419.82								
T	41.263347000	-102.109221000	3464.9		334.6	-6.5	215.808	1168.24								
T	41.264936000	-102.110250000	3439.0		334.0	-4.0	215.930	644.40								
T	41.269131000	-102.112983000	3431.3		333.9	-0.5	216.252	1703.20								
T	41.269912000	-102.113469000	3440.0		334.9	2.8	216.312	314.37								
T	41.270812000	-102.113954000	3421.5		338.0	-5.2	216.379	354.00								
T	41.271802000	-102.114423000	3426.9		340.4	1.4	216.451	383.07								
T	41.272612000	-102.114717000	3425.2		344.7	-0.6	216.509	306.00								
T	41.273166000	-102.114896000	3426.3		346.4	0.5	216.549	207.77								
T	41.275546000	-102.115438000	3410.3		350.3	-1.8	216.715	879.90								
T	41.276603000	-102.115695000	3428.5		349.6	4.6	216.789	391.56								
T	41.277654000	-102.115970000	3428.1		348.9	-0.1	216.863	390.34								
T	41.280394000	-102.116878000	3408.0		346.0	-2.0	217.058	1029.09								
T	41.282115000	-102.117483000	3412.1		345.2	0.6	217.181	648.75								
T	41.282571000	-102.117658000	3413.4		343.9	0.7	217.214	172.97								
T	41.283520000	-102.118064000	3417.7		342.2	1.2	217.283	363.34								
T	41.291966000	-102.121864000	3374.2		341.3	-1.3	217.898	3249.83								
T	41.293330000	-102.122492000	3359.7		340.9	-2.7	217.998	526.11								
T	41.294919000	-102.123200000	3359.8		341.5	0.0	218.114	610.80								
T	41.295127000	-102.123263000	3358.3		347.2	-2.0	218.128	77.74								
T	41.295724000	-102.123446000	3344.0		347.0	-6.4	218.171	223.27								
T	41.296443000	-102.123645000	3346.0		348.3	0.7	218.221	267.63								
T	41.297597000	-102.123831000	3333.4		353.1	-3.0	218.302	423.58								
T	41.301154000	-102.124271000	3331.4		354.7	-0.2	218.548	1301.69								
T	41.307880000	-102.125128000	3303.5		354.5	-1.1	219.014	2462.03								
T	41.312644000	-102.125702000	3294.9		354.8	-0.5	219.344	1743.01								
T	41.313669000	-102.125840000	3293.4		354.2	-0.4	219.416	375.40								
T	41.315289000	-102.126110000	3287.4		352.9	-1.0	219.528	594.92								
T	41.315988000	-102.126195000	3287.4		354.8	-0.0	219.577	255.76								
T	41.321361000	-102.126865000	3287.7		354.6	0.0	219.949	1966.39								
T	41.322035000	-102.126965000	3291.6		353.6	1.6	219.996	247.12								
T	41.322310000	-102.127022000	3295.0		351.2	3.4	220.015	101.42								
T	41.322673000	-102.127116000	3293.2		349.0	-1.4	220.041	134.76								
T	41.322858000	-102.127175000	3289.7		346.5	-4.9	220.054	69.33								
T	41.323341000	-102.127352000	3290.8		344.6	0.6	220.088	182.58								
T	41.323904000	-102.127628000	3297.2		339.8	3.0	220.130	218.70								
T	41.324156000	-102.127766000	3297.2		337.6	0.0	220.149	99.34								
T	41.324424000	-102.127936000	3298.4		334.5	1.1	220.169	108.24								
T	41.324687000	-102.128104000	3296.7		334.4	-1.6	220.189	106.36								
T	41.324920000	-102.128273000	3296.5		331.4	-0.2	220.208	96.76								
T	41.325381000	-102.128646000	3301.3		328.7	2.5	220.245	196.75								
T	41.325789000	-102.129043000	3299.6		323.8	-0.9	220.280	184.37								
T	41.326218000	-102.129512000	3301.0		320.6	0.7	220.318	202.56								
T	41.326453000	-102.129801000	3301.3		317.3	0.3	220.340	116.76								
T	41.326675000	-102.130101000	3302.6		314.6	1.2	220.362	115.47								
T	41.327027000	-102.130653000	3300.3		310.3	-1.2	220.400	198.59								
T	41.327350000	-102.131221000	3297.7		307.1	-1.4	220.437	195.42								
T	41.327673000	-102.131875000	3298.0		303.3	0.2	220.477	214.75								
T	41.327865000	-102.132310000	3297.6		300.4	-0.4	220.504	138.45								
T	41.329013000	-102.135195000	3305.6		297.9	0.9	220.673	896.02								
T	41.329936000	-102.137582000	3310.9		297.2	0.7	220.813	736.83								
T	41.330441000	-102.138931000	3307.3		296.5	-0.9	220.891	413.68								
T	41.330754000	-102.139722000	3307.1		297.8	-0.1	220.938	245.36								
T	41.331022000	-102.140507000	3311.0		294.4	1.7	220.982	236.68								
T	41.331237000	-102.140999000	3306.9		300.2	-2.6	221.012	156.19								
T	41.331731000	-102.142313000	3315.3		296.6	2.1	221.088	403.28								
T	41.331965000	-102.142905000	3313.5		297.8	-1.0	221.123	183.59								
T	41.332441000	-102.144188000	3308.0		296.3	-1.4	221.198	392.74								
T	41.333330000	-102.146694000	3317.3		295.3	1.2	221.342	760.67								
T	41.333520000	-102.147205000	3324.3		296.3	4.5	221.371	156.49								
T	41.334818000	-102.150586000	3316.2		297.1	-0.8	221.569	1042.05								
T	41.335958000	-102.153590000	3318.5		296.8	0.3	221.744	923.66								
T	41.336510000	-102.154965000	3320.6		298.1	0.5	221.825	427.84								
T	41.337522000	-102.157401000	3315.1		299.0	-0.7	221.969	763.88								
T	41.338393000	-102.159550000	3313.9		298.4	-0.2	222.096	670.08								
T	41.341910000	-102.168730000	3323.5		297.0	0.3	222.632	2827.94								
T	41.344050000	-102.174347000	3328.1		296.9	0.3	222.959	1728.32								
T	41.344593000	-102.175735000	3328.3		297.5	0.0	223.040	429.43								
T	41.345787000	-102.178836000	3336.7		297.2	0.9	223.222	956.21								
T	41.346682000	-102.181214000	3328.0		296.6	-1.2	223.360	729.87								
T	41.347298000	-102.182794000	3332.6		297.4	1.0	223.452	488.46								
T	41.348608000	-102.186213000	3331.3		297.0	-0.1	223.652	1053.16								
T	41.349464000	-102.188485000	3329.9		296.7	-0.2	223.784	697.46								
T	41.353459000	-102.199175000	3322.0		296.5	-0.2	224.404	3276.22								
T	41.356725000	-102.208021000	3327.5		296.2	0.2	224.917	2704.54								
T	41.357150000	-102.209116000	3332.2		297.3	1.4	224.981	338.16								
T	41.358037000	-102.211335000	3333.3		298.0	0.2	225.111	689.62								
T	41.359852000	-102.215816000	3331.6		298.4	-0.1	225.376	1396.67								
T	41.361512000	-102.219960000	3329.8		298.1	-0.1	225.620	1288.43								
T	41.362516000	-102.222497000	3323.7		297.8	-0.8	225.769	786.69								
T	41.365918000	-102.231526000	3343.2		296.7	0.7	226.294	2771.24								
T	41.373758000	-102.252428000	3369.9		296.6	0.4	227.507	6409.15								
T	41.378687000	-102.265350000	3362.9		296.9	-0.2	228.260	3975.38								
T	41.379403000	-102.267158000	3360.2		297.8	-0.5	228.367	560.61								
T	41.381281000	-102.271800000	3354.1		298.3	-0.4	228.640	1446.11								
T	41.381855000	-102.273291000	3355.4		297.2	0.3	228.727	459.54								
T	41.382401000	-102.274843000	3358.4		295.1	0.6	228.817	470.09								
T	41.385614000	-102.284314000	3366.8		294.3	0.3	229.356	2850.59								
T	41.387243000	-102.289172000	3356.5		294.1	-0.7	229.633	1459.28								
T	41.396733000	-102.317259000	3376.0		294.3	0.2	231.233	8447.06								
T	41.397039000	-102.318196000	3376.6		293.5	0.2	231.286	280.22								
T	41.400325000	-102.327947000	3378.9		294.2	0.1	231.841	2931.04								
T	41.401565000	-102.331632000	3384.6		294.2	0.5	232.051	1107.37								
T	41.401795000	-102.332427000	3382.5		291.1	-0.9	232.095	233.66								
T	41.401927000	-102.333010000	3379.1		286.8	-2.1	232.126	167.02								
T	41.402044000	-102.333897000	3382.5		280.0	1.4	232.173	247.05								
T	41.402088000	-102.334323000	3382.5		277.8	0.0	232.196	117.97								
T	41.402134000	-102.335023000	3383.7		275.0	0.6	232.232	192.77								
T	41.402163000	-102.337710000	3387.8		270.8	0.6	232.372	737.25								
T	41.402183000	-102.340256000	3379.7		270.6	-1.2	232.504	698.53								
T	41.402169000	-102.340636000	3377.8		267.2	-1.8	232.524	104.38								
T	41.402164000	-102.341765000	3382.3		269.7	1.5	232.582	309.75								
T	41.402173000	-102.342901000	3388.5		270.6	2.0	232.641	311.68								
T	41.402165000	-102.343364000	3387.5		268.7	-0.8	232.666	127.06								
T	41.402175000	-102.343759000	3385.3		271.9	-2.0	232.686	108.43								
T	41.402157000	-102.345737000	3395.7		269.3	1.9	232.789	542.70								
T	41.402183000	-102.350201000	3391.0		270.4	-0.4	233.021	1224.73								
T	41.402228000	-102.350787000	3383.2		275.8	-4.8	233.051	161.60								
T	41.402313000	-102.351485000	3380.3		279.2	-1.5	233.088	193.98								
T	41.402372000	-102.351843000	3381.0		282.4	0.7	233.107	100.54								
T	41.402502000	-102.352498000	3379.3		284.8	-0.9	233.142	185.84								
T	41.402617000	-102.352958000	3384.8		288.4	4.2	233.168	132.97								
T	41.402840000	-102.353697000	3382.3		291.9	-1.2	233.209	218.42								
T	41.402929000	-102.353963000	3381.1		294.0	-1.5	233.224	79.86								
T	41.403133000	-102.354492000	3386.2		297.2	3.1	233.255	163.06								
T	41.403257000	-102.354786000	3385.5		299.3	-0.8	233.272	92.45								
T	41.403467000	-102.355239000	3389.1		301.7	2.5	233.300	145.95								
T	41.403787000	-102.355827000	3386.7		306.0	-1.2	233.338	199.04								
T	41.404025000	-102.356228000	3382.5		308.4	-3.0	233.364	140.08								
T	41.404305000	-102.356642000	3385.5		312.0	2.0	233.393	152.67								
T	41.404602000	-102.357048000	3385.8		314.3	0.2	233.423	155.30								
T	41.404782000	-102.357272000	3386.0		317.0	0.1	233.440	89.88								
T	41.405113000	-102.357641000	3390.8		320.1	3.1	233.469	157.46								
T	41.405664000	-102.358169000	3392.4		324.3	0.7	233.516	247.57								
T	41.408505000	-102.360724000	3392.4		326.0	0.0	233.753	1250.16								
T	41.408830000	-102.360976000	3392.4		329.8	0.0	233.779	137.12								
T	41.410474000	-102.362030000	3399.9		334.3	1.1	233.905	665.16								
T	41.410683000	-102.362175000	3399.0		332.5	-1.1	233.921	85.92								
T	41.411084000	-102.362502000	3407.8		328.6	5.2	233.954	171.45								
T	41.411551000	-102.362952000	3406.7		324.1	-0.5	233.994	210.22								
T	41.412773000	-102.364188000	3399.3		322.8	-1.3	234.100	559.66								
T	41.415788000	-102.367240000	3396.2		322.8	-0.2	234.361	1381.21								
T	41.416284000	-102.367772000	3400.9		321.2	2.0	234.405	232.29								
T	41.416680000	-102.368255000	3407.8		317.6	3.5	234.442	195.89								
T	41.416884000	-102.368527000	3406.2		315.0	-1.5	234.462	105.32								
T	41.417049000	-102.368776000	3406.0		311.5	-0.2	234.480	90.99								
T	41.417207000	-102.369034000	3402.3		309.2	-4.1	234.497	91.23								
T	41.417531000	-102.369626000	3390.2		306.1	-6.0	234.535	200.76								
T	41.417852000	-102.370284000	3390.1		303.0	-0.1	234.576	215.07								
T	41.418112000	-102.370920000	3399.0		298.6	4.5	234.613	198.51								
T	41.418207000	-102.371198000	3398.5		294.5	-0.6	234.629	83.74								
