type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	39.087224000	-95.460561000	866.1		89.9	4.2	15.245	163.50								
T	39.087236000	-95.459396000	866.0		89.2	-0.0	15.308	330.72								
T	39.087239000	-95.437508000	859.4		90.0	-0.1	16.485	6213.08								
T	39.087239000	-95.430501000	860.2		90.0	0.0	16.861	1988.99								
T	39.087244000	-95.428453000	854.6		89.8	-1.0	16.971	581.34								
T	39.087244000	-95.427452000	852.2		90.0	-0.9	17.025	284.14								
T	39.087243000	-95.419099000	852.1		90.0	-0.0	17.474	2371.07								
T	39.087226000	-95.418657000	849.8		92.8	-1.8	17.498	125.62								
T	39.087201000	-95.418221000	855.9		94.2	4.9	17.522	124.10								
T	39.087140000	-95.417614000	865.6		97.4	5.6	17.554	173.73								
T	39.087057000	-95.416994000	855.3		99.8	-5.8	17.588	178.57								
T	39.086945000	-95.416325000	857.8		102.2	1.3	17.625	194.23								
T	39.086827000	-95.415753000	862.9		104.9	3.0	17.657	167.96								
T	39.086705000	-95.415264000	855.7		107.8	-4.9	17.684	145.75								
T	39.086537000	-95.414638000	856.1		109.1	0.2	17.720	187.94								
T	39.086314000	-95.413974000	859.5		113.4	1.6	17.759	205.24								
T	39.086162000	-95.413559000	862.3		115.3	2.2	17.784	130.16								
T	39.086008000	-95.413167000	858.5		116.8	-3.0	17.807	124.61								
T	39.085793000	-95.412687000	855.2		120.0	-2.1	17.837	157.15								
T	39.085528000	-95.412127000	863.7		121.4	4.6	17.872	185.97								
T	39.085184000	-95.411451000	866.1		123.2	1.1	17.916	229.18								
T	39.084764000	-95.410599000	862.8		122.4	-1.2	17.970	286.17								
T	39.084031000	-95.409183000	862.5		123.7	-0.1	18.061	482.54								
T	39.083486000	-95.408121000	857.0		123.5	-1.5	18.130	360.96								
T	39.082551000	-95.406303000	856.7		123.5	-0.0	18.247	618.32								
T	39.082173000	-95.405516000	850.8		121.7	-2.3	18.296	262.43								
T	39.081963000	-95.405038000	856.3		119.5	3.5	18.326	155.77								
T	39.081739000	-95.404504000	853.7		118.4	-1.5	18.358	172.15								
T	39.081583000	-95.404085000	850.4		115.6	-2.5	18.383	131.82								
T	39.081391000	-95.403460000	854.8		111.6	2.3	18.420	190.71								
T	39.081211000	-95.402830000	857.3		110.2	1.3	18.456	190.48								
T	39.081039000	-95.402085000	850.9		106.6	-2.9	18.497	220.58								
T	39.080893000	-95.401247000	847.2		102.6	-1.5	18.544	243.77								
T	39.080814000	-95.400631000	852.1		99.4	2.8	18.577	177.22								
T	39.080737000	-95.399941000	853.2		98.2	0.6	18.615	197.88								
T	39.080698000	-95.399182000	853.2		93.8	-0.0	18.655	215.94								
T	39.080685000	-95.398464000	852.9		91.3	-0.1	18.694	203.88								
T	39.080688000	-95.397447000	869.2		89.8	5.7	18.749	288.71								
T	39.080688000	-95.396996000	866.5		90.0	-2.2	18.773	128.03								
T	39.080687000	-95.396482000	850.0		90.1	-11.3	18.801	145.92								
T	39.080688000	-95.393971000	856.7		90.0	0.9	18.936	712.83								
T	39.080691000	-95.391217000	863.5		89.9	0.9	19.084	781.82								
T	39.080686000	-95.390195000	856.3		90.4	-2.5	19.139	290.14								
T	39.080651000	-95.389225000	859.8		92.7	1.3	19.191	275.66								
T	39.080589000	-95.388357000	859.6		95.3	-0.1	19.238	247.44								
T	39.080496000	-95.387563000	856.3		98.6	-1.4	19.281	227.94								
T	39.080320000	-95.386536000	856.3		102.4	-0.0	19.337	298.51								
T	39.080082000	-95.385499000	855.7		106.5	-0.2	19.396	306.89								
T	39.079779000	-95.384411000	857.1		109.7	0.4	19.458	327.99								
T	39.079461000	-95.383376000	860.5		111.6	1.1	19.518	315.83								
T	39.079041000	-95.382024000	866.7		111.8	1.5	19.596	413.18								
T	39.078664000	-95.382024000	858.2		180.0	-6.2	19.622	137.31								
T	39.077890000	-95.382024000	843.4		180.0	-5.2	19.675	281.91								
T	39.076899000	-95.382012000	853.6		179.5	2.8	19.744	360.97								
T	39.076672000	-95.382011000	856.2		179.8	3.2	19.759	82.68								
T	39.076227000	-95.382009000	860.7		179.8	2.8	19.790	162.08								
T	39.072988000	-95.381993000	856.2		179.8	-0.4	20.013	1179.75								
T	39.072603000	-95.381989000	855.8		179.5	-0.3	20.040	140.23								
T	39.071319000	-95.381986000	854.6		179.9	-0.2	20.128	467.67								
T	39.071198000	-95.381983000	851.8		178.9	-6.5	20.137	44.08								
T	39.071181000	-95.381983000	851.4		180.0	-6.5	20.138	6.19								
T	39.071121000	-95.381981000	850.0		178.5	-6.5	20.142	21.86								
T	39.070213000	-95.381990000	853.2		180.4	1.0	20.205	330.73								
T	39.069866000	-95.381991000	857.1		180.1	3.0	20.229	126.39								
T	39.067893000	-95.381964000	849.5		179.4	-1.1	20.365	718.66								
T	39.066593000	-95.381967000	848.9		180.1	-0.1	20.455	473.50								
T	39.066382000	-95.381966000	846.5		179.8	-3.0	20.469	76.85								
T	39.064916000	-95.381960000	853.1		179.8	1.2	20.570	533.96								
T	39.064777000	-95.381958000	853.0		179.4	-0.2	20.580	50.63								
T	39.062624000	-95.381931000	864.5		179.4	1.5	20.728	784.22								
T	39.062512000	-95.381930000	863.2		179.6	-3.2	20.736	40.79								
T	39.062355000	-95.381934000	864.6		181.1	2.4	20.747	57.20								
T	39.061578000	-95.381980000	849.3		182.6	-5.4	20.801	283.31								
T	39.061029000	-95.382098000	847.9		189.5	-0.7	20.839	202.75								
T	39.060509000	-95.382299000	845.9		196.7	-1.0	20.876	197.81								
T	39.059802000	-95.382524000	847.7		193.9	0.7	20.927	265.32								
T	39.056053000	-95.383789000	853.5		194.7	0.4	21.194	1411.95								
T	39.056038000	-95.383794000	853.6		194.5	2.3	21.195	5.64								
T	39.055172000	-95.384102000	850.1		195.4	-1.1	21.257	327.32								
T	39.054783000	-95.384223000	854.4		193.6	2.9	21.285	145.79								
T	39.054196000	-95.384431000	865.2		195.4	4.9	21.327	221.81								
T	39.053786000	-95.384567000	852.2		194.4	-8.4	21.356	154.25								
T	39.053486000	-95.384682000	851.7		196.6	-0.5	21.378	114.04								
T	39.053349000	-95.384743000	852.1		199.1	0.8	21.388	52.82								
T	39.053088000	-95.384876000	850.8		201.6	-1.3	21.407	102.29								
T	39.052797000	-95.385040000	849.7		203.6	-1.0	21.429	115.77								
T	39.052577000	-95.385180000	849.7		206.3	0.1	21.446	89.45								
T	39.051952000	-95.385618000	856.2		208.6	2.5	21.495	259.41								
T	39.051426000	-95.385992000	856.1		208.9	-0.0	21.536	219.06								
T	39.048758000	-95.387833000	843.2		208.2	-1.2	21.745	1103.49								
T	39.047323000	-95.388823000	876.8		208.2	5.7	21.858	593.50								
T	39.046949000	-95.389053000	885.7		205.5	5.9	21.886	151.07								
T	39.046710000	-95.389199000	888.5		205.4	2.9	21.905	96.42								
T	39.046432000	-95.389347000	890.9		202.5	2.2	21.925	109.63								
T	39.045924000	-95.389543000	895.0		196.7	2.1	21.962	193.22								
T	39.045254000	-95.389720000	886.1		191.6	-3.6	22.009	249.16								
T	39.044109000	-95.390011000	883.2		191.2	-0.7	22.090	425.15								
T	39.043085000	-95.390258000	885.9		190.6	0.7	22.162	379.51								
T	39.041968000	-95.390528000	885.2		190.6	-0.2	22.240	414.01								
T	39.041369000	-95.390675000	885.6		190.8	0.2	22.282	222.13								
T	39.040104000	-95.390984000	908.0		190.7	4.8	22.371	469.03								
T	39.039581000	-95.391105000	897.3		190.2	-5.5	22.408	193.57								
T	39.039371000	-95.391149000	897.0		189.2	-0.3	22.422	77.50								
T	39.039060000	-95.391192000	900.7		186.1	3.2	22.444	113.93								
T	39.038938000	-95.391196000	903.3		181.5	5.8	22.452	44.45								
T	39.038613000	-95.391205000	907.7		181.2	3.8	22.475	118.40								
T	39.037851000	-95.391213000	919.2		180.5	4.1	22.527	277.55								
T	39.037246000	-95.391214000	919.0		180.1	-0.1	22.569	220.36								
T	39.034363000	-95.391221000	940.6		180.1	2.1	22.768	1050.07								
T	39.033069000	-95.391229000	950.7		180.3	2.1	22.857	471.31								
T	39.030476000	-95.391245000	988.5		180.3	4.0	23.036	944.45								
T	39.029705000	-95.391250000	989.6		180.3	0.4	23.089	280.82								
T	39.026751000	-95.391273000	1008.6		180.3	1.8	23.293	1075.94								
T	39.026106000	-95.391278000	1015.7		180.3	3.0	23.337	234.93								
T	39.025814000	-95.391284000	1012.4		180.9	-3.1	23.358	106.37								
T	39.025736000	-95.391281000	1010.3		178.3	-7.5	23.363	28.42								
T	39.024778000	-95.391307000	1006.9		181.2	-1.0	23.429	349.01								
T	39.024114000	-95.391313000	1003.3		180.4	-1.5	23.475	241.85								
T	39.024026000	-95.391314000	1002.3		180.5	-3.2	23.481	32.05								
T	39.022720000	-95.391331000	984.9		180.6	-3.6	23.571	475.70								
T	39.022256000	-95.391337000	1001.2		180.6	9.6	23.603	169.01								
T	39.017264000	-95.391406000	1006.7		180.6	0.3	23.947	1818.32								
T	39.016990000	-95.391409000	1007.0		180.5	0.3	23.966	99.80								
T	39.016478000	-95.391415000	1008.0		180.5	0.5	24.002	186.49								
T	39.015322000	-95.391418000	1011.7		180.1	0.9	24.081	421.04								
T	39.014971000	-95.391418000	1016.1		180.0	3.4	24.106	127.84								
T	39.014083000	-95.391420000	992.1		180.1	-7.4	24.167	323.43								
T	39.013841000	-95.391421000	988.6		180.2	-4.0	24.184	88.14								
T	39.012998000	-95.391414000	1000.4		179.6	3.9	24.242	307.05								
T	39.011943000	-95.391405000	967.9		179.6	-8.5	24.315	384.27								
T	39.011773000	-95.391404000	973.9		179.7	9.7	24.326	61.92								
T	39.010410000	-95.391393000	972.4		179.6	-0.3	24.420	496.45								
T	39.010209000	-95.391391000	970.2		179.6	-3.0	24.434	73.21								
T	39.008757000	-95.391379000	992.8		179.6	4.3	24.534	528.87								
T	39.007756000	-95.391371000	987.3		179.6	-1.5	24.603	364.60								
T	39.003976000	-95.391355000	1012.8		179.8	1.8	24.864	1376.78								
T	39.003852000	-95.391353000	1016.2		179.3	7.6	24.873	45.17								
T	39.003722000	-95.391346000	1017.5		177.6	2.7	24.882	47.39								
T	39.003588000	-95.391332000	1018.2		175.4	1.3	24.891	48.97								
T	39.003450000	-95.391310000	1016.7		172.9	-2.8	24.900	50.65								
T	39.003308000	-95.391279000	1015.6		170.4	-2.2	24.910	52.46								
T	39.003162000	-95.391238000	1014.4		167.7	-2.3	24.921	54.44								
T	39.003015000	-95.391185000	1013.8		164.3	-1.0	24.931	55.62								
T	39.002865000	-95.391119000	1013.8		161.1	0.0	24.942	57.76								
T	39.002712000	-95.391048000	1013.0		160.2	-1.3	24.953	59.27								
T	39.002568000	-95.390967000	1011.3		156.4	-3.0	24.964	57.28								
T	39.002433000	-95.390879000	1011.3		153.1	-0.0	24.975	55.17								
T	39.002322000	-95.390803000	1013.1		152.0	3.9	24.983	45.84								
T	39.002215000	-95.390724000	1016.5		150.2	7.7	24.992	44.98								
T	39.002134000	-95.390657000	1019.1		147.3	7.3	24.999	35.11								
T	39.002046000	-95.390584000	1020.3		147.2	3.2	25.006	38.18								
T	39.001962000	-95.390508000	1021.5		144.9	3.1	25.013	37.45								
T	39.001879000	-95.390427000	1021.5		142.8	0.2	25.020	38.00								
T	39.001795000	-95.390339000	1019.6		140.8	-5.0	25.028	39.52								
T	39.001718000	-95.390456000	1017.1		229.7	-5.6	25.036	43.50								
T	39.001680000	-95.390509000	1016.7		227.3	-1.9	25.040	20.46								
T	39.001636000	-95.390569000	1016.9		226.7	0.5	25.044	23.40								
T	39.001587000	-95.390634000	1017.0		225.9	0.7	25.049	25.69								
T	39.001531000	-95.390704000	1017.2		224.2	0.6	25.054	28.49								
T	39.001469000	-95.390778000	1017.4		222.8	0.5	25.060	30.86								
T	39.001401000	-95.390855000	1017.7		221.3	1.1	25.067	33.05								
T	39.001325000	-95.390933000	1021.7		218.6	11.2	25.073	35.46								
T	39.001242000	-95.391011000	1026.5		216.1	12.8	25.080	37.49								
T	39.001150000	-95.391088000	1031.5		213.0	12.7	25.088	40.02								
T	39.001042000	-95.391156000	1037.3		206.1	13.1	25.096	43.83								
T	39.000954000	-95.391203000	1040.6		202.5	9.6	25.103	34.72								
T	39.000862000	-95.391242000	1042.8		198.2	6.2	25.109	35.29								
T	39.000772000	-95.391276000	1042.8		196.4	0.1	25.116	34.17								
T	39.000682000	-95.391303000	1042.7		193.1	-0.3	25.122	33.67								
T	39.000593000	-95.391326000	1043.1		191.4	1.0	25.129	33.07								
T	39.000491000	-95.391340000	1044.7		186.1	4.4	25.136	37.36								
T	39.000440000	-95.391343000	1045.8		182.6	6.0	25.139	18.59								
T	39.000366000	-95.391343000	1047.4		180.0	5.9	25.144	26.95								
T	39.000018000	-95.391338000	1052.3		179.4	3.9	25.168	126.76								
T	38.999444000	-95.391331000	1049.9		179.5	-1.2	25.208	209.07								
T	38.994435000	-95.391266000	1087.5		179.4	2.1	25.553	1824.49								
T	38.994400000	-95.391266000	1086.5		180.0	-7.9	25.556	12.75								
T	38.993364000	-95.391266000	1057.3		180.0	-7.7	25.627	377.34								
T	38.993184000	-95.391266000	1052.7		180.0	-7.0	25.640	65.56								
T	38.993184000	-95.393174000	1085.5		270.0	6.0	25.742	542.32								
T	38.993185000	-95.395852000	1128.8		270.0	5.7	25.887	761.18								
T	38.993197000	-95.396052000	1131.2		274.4	4.1	25.897	57.01								
T	38.993232000	-95.396358000	1134.8		278.4	4.1	25.914	87.91								
T	38.993259000	-95.396510000	1133.4		282.9	-3.3	25.922	44.31								
T	38.993335000	-95.396846000	1125.6		286.2	-7.8	25.941	99.43								
T	38.993382000	-95.397008000	1123.1		290.5	-5.1	25.951	49.13								
T	38.993515000	-95.397347000	1124.7		296.8	1.5	25.971	107.85								
T	38.993705000	-95.397721000	1123.6		303.2	-0.9	25.995	126.84								
T	38.993855000	-95.397966000	1122.7		308.2	-1.0	26.012	88.51								
T	38.994972000	-95.399539000	1123.4		312.4	0.1	26.126	604.49								
T	38.995075000	-95.399684000	1119.4		312.4	-7.2	26.137	55.73								
T	38.995561000	-95.400369000	1115.6		312.4	-1.4	26.187	263.13								
T	38.995639000	-95.400479000	1117.5		312.4	4.4	26.195	42.24								
T	38.995742000	-95.400630000	1121.6		311.3	7.4	26.205	57.00								
T	38.995855000	-95.400795000	1128.0		311.4	10.2	26.217	62.40								
T	38.996049000	-95.401069000	1131.2		312.3	3.0	26.237	105.16								
T	38.996138000	-95.401195000	1131.4		312.3	0.6	26.246	48.30								
T	38.998054000	-95.403903000	1122.1		312.3	-0.9	26.443	1038.93								
T	38.998116000	-95.403991000	1121.8		312.2	-0.8	26.449	33.70								
T	38.998312000	-95.404282000	1117.8		310.9	-3.7	26.470	109.25								
T	38.998379000	-95.404399000	1117.1		306.4	-1.6	26.478	41.25								
T	38.998401000	-95.404436000	1117.2		307.4	0.6	26.481	13.22								
T	38.998477000	-95.404599000	1117.9		301.0	1.4	26.491	53.97								
T	38.998609000	-95.404912000	1118.7		298.5	0.8	26.510	101.12								
T	38.998683000	-95.405128000	1120.1		293.8	2.0	26.523	67.05								
T	38.998759000	-95.405391000	1119.2		290.4	-1.1	26.538	79.71								
T	38.998791000	-95.405537000	1117.8		285.7	-3.1	26.546	43.10								
T	38.998823000	-95.405712000	1119.4		283.2	3.1	26.556	51.08								
T	38.998847000	-95.405891000	1121.1		279.8	3.2	26.565	51.62								
T	38.998861000	-95.406082000	1121.4		275.4	0.6	26.576	54.52								
T	38.998866000	-95.406480000	1119.5		270.9	-1.6	26.597	113.13								
T	38.998861000	-95.406661000	1115.6		268.0	-7.6	26.607	51.47								
T	38.998846000	-95.406841000	1115.8		263.9	0.4	26.617	51.45								
T	38.998822000	-95.407019000	1117.6		260.2	3.5	26.626	51.34								
T	38.998759000	-95.407319000	1121.7		254.9	4.6	26.643	88.30								
T	38.998717000	-95.407487000	1123.1		252.2	3.0	26.652	50.14								
T	38.998666000	-95.407667000	1122.7		250.0	-0.8	26.663	54.43								
T	38.998500000	-95.408258000	1129.0		250.1	3.5	26.697	178.52								
T	38.998419000	-95.408538000	1130.1		249.6	1.3	26.713	84.87								
T	38.998284000	-95.409004000	1131.6		249.6	1.1	26.739	141.28								
T	38.998192000	-95.409418000	1131.7		254.0	0.1	26.763	122.34								
T	38.998159000	-95.409634000	1131.9		258.9	0.3	26.774	62.56								
T	38.998127000	-95.409915000	1129.6		261.7	-2.8	26.790	80.71								
T	38.998119000	-95.410132000	1124.3		267.3	-8.6	26.801	61.74								
T	38.998119000	-95.410466000	1116.8		270.0	-7.9	26.819	94.93								
T	38.998127000	-95.410648000	1114.7		273.2	-4.1	26.829	51.81								
T	38.998175000	-95.411033000	1112.6		279.1	-1.9	26.850	110.81								
T	38.998219000	-95.411277000	1112.2		283.1	-0.6	26.864	71.18								
T	38.998292000	-95.411579000	1114.5		287.3	2.5	26.881	89.86								
T	38.998398000	-95.411920000	1115.4		291.8	0.9	26.900	104.32								
T	38.998467000	-95.412104000	1115.2		295.8	-0.3	26.911	58.02								
T	38.998555000	-95.412310000	1114.8		298.8	-0.6	26.924	66.75								
T	38.999233000	-95.413657000	1104.6		302.9	-2.2	27.010	455.57								
T	38.999366000	-95.413981000	1106.8		297.8	2.1	27.030	104.05								
T	38.999465000	-95.414269000	1109.5		293.9	3.1	27.047	89.44								
T	38.999557000	-95.414584000	1113.2		290.6	3.9	27.065	95.59								
T	38.999637000	-95.414908000	1114.5		287.6	1.3	27.083	96.58								
T	38.999691000	-95.415197000	1115.1		283.5	0.8	27.099	84.46								
T	38.999712000	-95.415354000	1115.3		279.8	0.5	27.108	45.27								
T	38.999841000	-95.416336000	1112.6		279.6	-1.0	27.162	283.02								
T	39.000178000	-95.418890000	1113.6		279.6	0.1	27.301	736.17								
T	39.000267000	-95.419592000	1110.9		279.3	-1.3	27.339	202.13								
T	39.000283000	-95.419766000	1111.9		276.7	1.9	27.349	49.79								
T	39.000289000	-95.419923000	1111.4		272.8	-1.0	27.357	44.67								
T	39.000291000	-95.420214000	1111.3		270.5	-0.2	27.373	82.71								
T	39.000260000	-95.420977000	1111.0		267.0	-0.1	27.414	217.14								
T	39.000218000	-95.421786000	1120.2		266.2	4.0	27.458	230.43								
T	39.000178000	-95.422549000	1110.1		266.1	-4.6	27.499	217.34								
T	39.000169000	-95.422947000	1101.7		268.3	-7.4	27.520	113.16								
T	39.000162000	-95.423276000	1099.9		268.4	-1.9	27.538	93.54								
T	39.000164000	-95.423913000	1117.3		270.2	9.6	27.572	181.04								
T	39.000204000	-95.425329000	1109.3		272.1	-2.0	27.648	402.70								
T	39.000225000	-95.426054000	1124.2		272.1	7.2	27.688	206.19								
T	39.000242000	-95.426460000	1113.5		273.1	-9.3	27.709	115.55								
T	39.000330000	-95.428518000	1107.0		273.2	-1.1	27.820	585.77								
T	39.000375000	-95.429738000	1116.8		272.7	2.8	27.886	347.12								
T	39.000387000	-95.430206000	1124.8		271.9	6.1	27.911	133.08								
T	39.000392000	-95.430410000	1126.6		271.8	2.9	27.922	58.01								
T	39.000418000	-95.431071000	1121.1		272.9	-2.9	27.958	188.10								
T	39.000430000	-95.431722000	1110.4		271.4	-5.8	27.993	185.07								
T	39.000456000	-95.434879000	1129.5		270.6	2.1	28.163	897.29								
T	39.000467000	-95.436185000	1117.0		270.6	-3.4	28.233	371.19								
T	39.000470000	-95.436902000	1121.6		270.3	2.3	28.272	203.78								
T	39.000486000	-95.437365000	1121.7		272.5	0.0	28.297	131.72								
T	39.000501000	-95.437559000	1123.0		275.7	2.4	28.307	55.41								
T	39.000524000	-95.437735000	1122.1		279.5	-1.8	28.317	50.72								
T	39.000552000	-95.437908000	1125.1		281.8	6.0	28.326	50.21								
T	39.000603000	-95.438156000	1129.2		284.8	5.6	28.340	72.89								
T	39.000643000	-95.438292000	1129.6		290.7	1.1	28.348	41.31								
T	39.000694000	-95.438445000	1128.3		293.2	-2.9	28.357	47.28								
T	39.000852000	-95.438865000	1122.4		295.8	-4.4	28.382	132.51								
T	39.001106000	-95.439567000	1117.4		295.0	-2.3	28.424	219.92								
T	39.001511000	-95.440689000	1108.7		294.9	-2.5	28.490	351.34								
T	39.002385000	-95.443066000	1107.7		295.3	-0.1	28.632	746.79								
T	39.003499000	-95.446083000	1116.6		295.4	0.9	28.811	948.58								
T	39.003908000	-95.447228000	1131.2		294.7	4.1	28.879	357.88								
T	39.004571000	-95.449963000	1128.8		287.3	-0.3	29.033	813.91								
T	39.004778000	-95.450800000	1123.1		287.7	-2.3	29.081	249.53								
T	39.004845000	-95.451092000	1122.1		286.5	-1.1	29.097	86.50								
T	39.005081000	-95.452067000	1124.3		287.3	0.7	29.152	290.11								
T	39.005321000	-95.453055000	1127.6		287.4	1.1	29.208	294.07								
T	39.005409000	-95.453418000	1127.0		287.3	-0.5	29.228	108.02								
T	39.005452000	-95.453597000	1127.3		287.2	0.6	29.238	53.23								
T	39.005809000	-95.455117000	1106.1		286.8	-4.7	29.324	451.11								
T	39.005998000	-95.455892000	1113.9		287.4	3.4	29.367	230.75								
T	39.006035000	-95.456044000	1113.9		287.4	0.1	29.376	45.25								
T	39.006130000	-95.456432000	1109.3		287.5	-4.0	29.398	115.56								
T	39.006208000	-95.456728000	1110.1		288.7	0.8	29.414	88.79								
T	39.006279000	-95.456993000	1110.3		289.0	0.3	29.430	79.62								
T	39.006337000	-95.457328000	1107.1		282.6	-3.4	29.448	97.52								
T	39.006454000	-95.457679000	1105.9		293.2	-1.1	29.469	108.47								
T	39.006696000	-95.458468000	1095.9		291.5	-4.2	29.514	240.92								
T	39.006921000	-95.459285000	1090.8		289.5	-2.1	29.561	246.21								
T	39.007248000	-95.460403000	1112.0		290.6	6.3	29.625	339.30								
T	39.007337000	-95.460736000	1114.6		289.0	2.6	29.644	100.03								
T	39.007340000	-95.460747000	1114.5		289.3	-2.4	29.645	3.31								
T	39.007393000	-95.460987000	1111.0		285.9	-5.0	29.658	70.88								
T	39.007435000	-95.461254000	1106.8		281.4	-5.3	29.673	77.40								
T	39.007451000	-95.461380000	1105.2		279.3	-4.6	29.680	36.28								
T	39.007458000	-95.461469000	1105.0		275.8	-0.7	29.684	25.42								
T	39.007468000	-95.461586000	1105.0		276.3	-0.0	29.691	33.45								
T	39.007499000	-95.462177000	1111.6		273.9	3.9	29.723	168.33								
T	39.007518000	-95.462626000	1109.0		273.1	-2.0	29.747	127.78								
T	39.007543000	-95.462975000	1111.8		275.3	2.8	29.766	99.59								
T	39.007553000	-95.463065000	1113.0		278.1	4.9	29.771	25.83								
T	39.007565000	-95.463168000	1115.3		278.5	7.7	29.776	29.59								
T	39.007595000	-95.463340000	1118.8		282.7	7.0	29.786	50.08								
T	39.007647000	-95.463545000	1119.9		288.1	1.8	29.797	61.26								
T	39.007697000	-95.463741000	1118.2		288.2	-3.0	29.808	58.60								
T	39.007807000	-95.464091000	1112.9		292.0	-4.9	29.829	107.23								
T	39.007940000	-95.464460000	1112.5		294.9	-0.4	29.851	115.51								
T	39.008074000	-95.464874000	1107.6		292.6	-3.8	29.875	127.37								
T	39.008194000	-95.465287000	1109.0		290.5	1.1	29.898	125.24								
T	39.009097000	-95.468567000	1125.4		289.5	1.7	30.086	988.41								
T	39.009148000	-95.468752000	1123.4		289.5	-3.5	30.096	55.76								
T	39.009581000	-95.470292000	1114.0		289.9	-2.0	30.184	465.17								
T	39.009852000	-95.471258000	1128.6		289.9	5.0	30.240	291.71								
T	39.010377000	-95.473235000	1130.9		288.9	0.4	30.352	593.45								
T	39.010415000	-95.473377000	1132.4		289.0	3.6	30.360	42.66								
T	39.010733000	-95.474545000	1125.2		289.3	-2.1	30.427	351.53								
T	39.011009000	-95.475572000	1119.6		289.1	-1.8	30.485	308.66								
T	39.011155000	-95.476167000	1126.0		287.5	3.6	30.519	177.24								
T	39.011235000	-95.476553000	1131.8		284.9	5.1	30.540	113.49								
T	39.011716000	-95.478794000	1116.1		285.4	-2.4	30.665	660.46								
T	39.011743000	-95.478923000	1118.0		285.1	4.8	30.672	37.95								
T	39.011886000	-95.479598000	1113.0		285.3	-2.5	30.710	198.75								
T	39.012536000	-95.482669000	1098.6		285.2	-1.6	30.881	904.19								
T	39.012959000	-95.484656000	1116.1		285.3	3.0	30.992	585.26								
T	39.013042000	-95.485046000	1116.0		285.3	-0.1	31.014	114.87								
T	39.013120000	-95.485443000	1122.2		284.2	5.4	31.036	116.33								
T	39.013209000	-95.485892000	1121.0		284.3	-0.9	31.061	131.64								
T	39.013254000	-95.486311000	1119.0		277.9	-1.6	31.084	120.18								
T	39.013271000	-95.486532000	1119.1		275.7	0.1	31.096	63.10								
T	39.013287000	-95.486750000	1118.6		275.4	-0.8	31.107	62.22								
T	39.013502000	-95.489827000	1121.3		275.1	0.3	31.274	877.84								
T	39.013522000	-95.490220000	1123.1		273.7	1.6	31.295	111.91								
T	39.013536000	-95.490663000	1123.3		272.3	0.2	31.319	125.98								
T	39.013541000	-95.490993000	1125.3		271.1	2.1	31.336	93.79								
T	39.013545000	-95.491295000	1123.7		271.0	-1.9	31.353	85.83								
T	39.013554000	-95.491945000	1120.1		271.0	-1.9	31.388	184.73								
T	39.013621000	-95.495595000	1107.7		271.4	-1.2	31.584	1037.45								
T	39.013657000	-95.496049000	1090.4		275.8	-13.3	31.609	129.67								
T	39.013724000	-95.496463000	1083.7		281.8	-5.6	31.631	120.14								
T	39.013818000	-95.496802000	1081.5		289.6	-2.1	31.651	102.23								
T	39.013851000	-95.496970000	1079.2		284.2	-4.6	31.660	49.23								
T	39.013944000	-95.497171000	1074.6		300.8	-7.0	31.673	66.40								
T	39.014165000	-95.497650000	1071.3		300.7	-2.1	31.703	158.13								
T	39.014304000	-95.497893000	1072.8		306.4	1.8	31.719	85.62								
T	39.014440000	-95.498097000	1073.3		310.6	0.6	31.733	76.25								
T	39.014569000	-95.498272000	1072.8		313.5	-0.8	31.746	68.41								
T	39.014755000	-95.498481000	1072.8		318.9	0.0	31.763	90.09								
T	39.014967000	-95.498699000	1073.3		321.4	0.5	31.782	98.99								
T	39.015097000	-95.498810000	1076.4		326.4	5.5	31.793	56.89								
T	39.015341000	-95.499035000	1078.8		324.4	2.1	31.814	109.48								
T	39.015734000	-95.499381000	1076.5		325.6	-1.3	31.846	173.65								
T	39.016535000	-95.500102000	1077.7		325.0	0.3	31.914	356.49								
T	39.017100000	-95.500582000	1087.6		326.6	4.0	31.961	246.88								
T	39.017319000	-95.500737000	1087.8		331.2	0.2	31.978	91.12								
T	39.017521000	-95.500863000	1090.1		334.1	2.8	31.994	81.82								
T	39.017732000	-95.500973000	1097.7		337.9	9.2	32.009	82.96								
T	39.017958000	-95.501074000	1104.2		340.9	7.4	32.026	87.17								
T	39.017985000	-95.501082000	1104.6		347.0	4.5	32.028	10.09								
T	39.018040000	-95.501098000	1105.4		347.3	3.9	32.032	20.54								
T	39.018161000	-95.501149000	1107.2		341.9	3.7	32.040	46.39								
T	39.018283000	-95.501179000	1108.5		349.2	2.9	32.049	45.25								
T	39.018311000	-95.501186000	1108.7		349.0	2.5	32.051	10.39								
T	39.018317000	-95.501188000	1108.8		345.5	2.4	32.051	2.26								
T	39.018344000	-95.501194000	1108.9		350.2	1.4	32.053	9.98								
T	39.018512000	-95.501241000	1108.9		347.7	0.0	32.065	62.63								
T	39.018617000	-95.501269000	1108.9		348.3	0.0	32.072	39.06								
T	39.018723000	-95.501283000	1108.9		354.1	0.0	32.080	38.81								
T	39.018921000	-95.501281000	1108.7		0.4	-0.3	32.093	72.12								
T	39.019056000	-95.501285000	1107.7		358.7	-2.0	32.103	49.18								
T	39.019219000	-95.501289000	1106.8		358.9	-1.5	32.114	59.38								
