type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	42.695211000	-112.959440000	4360.3		227.9	-0.7	34.083	308.01								
T	42.694840000	-112.959981000	4360.0		227.0	-0.2	34.121	198.59								
T	42.694613000	-112.960296000	4361.1		225.6	0.9	34.143	118.39								
T	42.693715000	-112.961584000	4341.7		226.5	-4.1	34.233	476.47								
T	42.693020000	-112.962564000	4339.3		226.0	-0.6	34.303	365.48								
T	42.692707000	-112.962992000	4330.7		225.1	-5.3	34.333	162.03								
T	42.692402000	-112.963417000	4331.2		225.7	0.3	34.364	159.41								
T	42.692100000	-112.963852000	4331.1		226.6	-0.1	34.394	160.60								
T	42.691652000	-112.964489000	4319.5		226.3	-4.9	34.439	236.62								
T	42.691197000	-112.965130000	4322.3		226.0	1.1	34.484	239.16								
T	42.690829000	-112.965665000	4311.0		226.9	-5.7	34.521	196.67								
T	42.690149000	-112.966600000	4314.3		225.3	0.9	34.588	353.01								
T	42.689799000	-112.967120000	4306.0		227.5	-4.4	34.624	189.26								
T	42.689670000	-112.967325000	4304.1		229.4	-2.7	34.638	72.45								
T	42.689487000	-112.967617000	4305.6		229.5	1.5	34.657	103.01								
T	42.688842000	-112.968480000	4313.1		224.5	2.3	34.720	330.30								
T	42.688257000	-112.969299000	4314.1		225.8	0.3	34.778	306.51								
T	42.687851000	-112.969880000	4307.3		226.4	-3.2	34.819	215.17								
T	42.687371000	-112.970567000	4314.5		226.5	2.9	34.867	254.41								
T	42.686833000	-112.971288000	4320.9		224.6	2.3	34.919	275.73								
T	42.686200000	-112.972180000	4310.3		226.0	-3.2	34.982	332.79								
T	42.685545000	-112.973168000	4305.3		228.0	-1.4	35.050	357.15								
T	42.684940000	-112.974018000	4301.4		225.9	-1.2	35.110	317.58								
T	42.683586000	-112.975955000	4313.5		226.4	1.7	35.246	717.49								
T	42.682901000	-112.976919000	4294.9		226.0	-5.2	35.314	359.89								
T	42.682602000	-112.977340000	4288.9		226.0	-3.8	35.344	157.13								
T	42.680852000	-112.979828000	4299.5		226.3	1.1	35.519	924.33								
T	42.679583000	-112.981562000	4276.6		225.1	-3.5	35.643	656.75								
T	42.678826000	-112.982529000	4278.3		223.2	0.4	35.715	379.13								
T	42.678596000	-112.982810000	4274.4		221.9	-3.4	35.736	112.86								
T	42.677541000	-112.984104000	4275.7		222.0	0.2	35.835	518.58								
T	42.676620000	-112.985196000	4268.8		221.1	-1.5	35.919	445.99								
T	42.676371000	-112.985491000	4260.3		221.1	-7.1	35.942	120.54								
T	42.676130000	-112.985763000	4259.3		219.7	-0.8	35.963	114.30								
T	42.675587000	-112.986433000	4252.0		222.2	-2.7	36.014	267.64								
T	42.674860000	-112.987226000	4265.2		218.7	3.9	36.079	340.12								
T	42.674009000	-112.988136000	4236.5		218.2	-7.3	36.153	395.08								
T	42.673154000	-112.989065000	4235.3		218.6	-0.3	36.229	399.40								
T	42.672236000	-112.990248000	4236.3		223.5	0.2	36.316	461.69								
T	42.671722000	-112.990879000	4235.5		222.1	-0.3	36.364	252.77								
T	42.671268000	-112.991436000	4227.6		222.1	-3.5	36.407	223.20								
T	42.670976000	-112.991811000	4225.7		223.4	-1.3	36.434	146.62								
T	42.670763000	-112.992120000	4224.5		226.8	-1.1	36.456	113.72								
T	42.670556000	-112.992467000	4222.8		230.9	-1.4	36.479	120.00								
T	42.670359000	-112.992824000	4223.4		233.1	0.5	36.501	119.89								
T	42.670132000	-112.993323000	4225.9		238.3	1.6	36.531	157.66								
T	42.669898000	-112.993844000	4227.5		238.6	1.0	36.562	164.04								
T	42.669846000	-112.993972000	4227.5		241.1	0.2	36.570	39.30								
T	42.669745000	-112.994124000	4228.7		227.9	2.2	36.580	55.01								
T	42.669388000	-112.993539000	4225.1		129.7	-1.8	36.619	204.17								
T	42.668882000	-112.992666000	4237.1		128.2	4.0	36.675	298.56								
T	42.668696000	-112.992323000	4244.2		126.4	6.2	36.697	114.48								
T	42.668375000	-112.991733000	4252.9		126.5	4.4	36.734	197.15								
T	42.668277000	-112.991555000	4254.2		126.8	2.1	36.746	59.73								
T	42.667788000	-112.990799000	4262.4		131.3	3.0	36.797	270.38								
T	42.667615000	-112.990612000	4267.4		141.5	6.3	36.812	80.65								
T	42.667435000	-112.990448000	4274.0		146.2	8.3	36.827	79.05								
T	42.667166000	-112.990240000	4292.1		150.4	16.0	36.849	112.88								
T	42.666796000	-112.990078000	4311.8		162.2	13.9	36.875	141.71								
T	42.666484000	-112.990009000	4321.5		170.8	8.5	36.897	115.21								
T	42.666140000	-112.989986000	4330.5		177.2	7.2	36.921	125.53								
T	42.666009000	-112.989997000	4335.6		183.5	10.7	36.930	47.84								
T	42.665755000	-112.990054000	4344.4		189.4	9.3	36.948	93.83								
T	42.664975000	-112.990406000	4357.0		198.4	4.2	37.005	299.63								
T	42.663607000	-112.991100000	4366.9		200.5	1.9	37.105	532.37								
T	42.663193000	-112.991292000	4372.9		198.8	3.8	37.136	159.48								
T	42.661971000	-112.991886000	4363.3		199.7	-2.0	37.225	473.16								
T	42.661142000	-112.992288000	4363.5		199.6	0.1	37.286	320.90								
T	42.660774000	-112.992448000	4364.1		197.7	0.4	37.313	140.86								
T	42.660442000	-112.992610000	4361.4		199.7	-2.1	37.337	128.61								
T	42.660314000	-112.992675000	4360.4		200.5	-2.0	37.346	49.82								
T	42.660134000	-112.992788000	4360.4		204.8	-0.1	37.360	72.30								
T	42.659886000	-112.992962000	4362.9		207.3	2.5	37.379	101.78								
T	42.659551000	-112.993299000	4365.3		216.5	1.6	37.408	152.07								
T	42.659130000	-112.993883000	4363.6		225.6	-0.8	37.450	219.59								
T	42.658960000	-112.994209000	4362.3		234.7	-1.2	37.470	107.37								
T	42.658820000	-112.994501000	4359.7		236.9	-2.7	37.488	93.66								
T	42.658651000	-112.995033000	4357.0		246.6	-1.8	37.517	155.80								
T	42.658392000	-112.995855000	4357.2		246.8	0.1	37.563	240.42								
T	42.657878000	-112.997566000	4352.3		247.8	-1.0	37.657	496.92								
T	42.657646000	-112.998564000	4366.8		252.5	5.2	37.710	281.47								
T	42.657534000	-112.999009000	4365.8		251.1	-0.8	37.734	126.47								
T	42.657470000	-112.999343000	4365.3		255.4	-0.6	37.752	92.83								
T	42.657314000	-112.999845000	4361.0		247.1	-2.9	37.780	146.52								
T	42.657167000	-113.000222000	4356.8		242.1	-3.6	37.801	114.70								
T	42.656939000	-113.000647000	4341.7		233.9	-10.7	37.828	141.34								
T	42.656704000	-113.001129000	4331.9		236.5	-6.3	37.858	155.39								
T	42.656558000	-113.001336000	4332.5		226.2	0.8	37.872	77.02								
T	42.655474000	-113.003131000	4330.7		230.6	-0.3	37.990	623.90								
T	42.654815000	-113.004062000	4335.8		226.1	1.5	38.056	347.00								
T	42.654694000	-113.004203000	4337.3		220.6	2.6	38.067	58.17								
T	42.654383000	-113.004665000	4348.4		227.5	6.6	38.099	168.21								
T	42.654244000	-113.004895000	4351.8		230.6	4.3	38.114	79.97								
T	42.654135000	-113.005045000	4353.3		225.3	2.6	38.125	56.63								
T	42.653833000	-113.005735000	4350.6		239.2	-1.3	38.166	215.80								
T	42.653714000	-113.006110000	4349.5		246.7	-0.9	38.186	109.81								
T	42.653603000	-113.006516000	4350.1		249.6	0.5	38.208	116.47								
T	42.653339000	-113.007381000	4342.5		247.5	-3.0	38.256	251.81								
T	42.652950000	-113.008738000	4332.0		248.7	-2.7	38.330	391.63								
T	42.652872000	-113.009029000	4334.0		250.0	2.4	38.346	83.29								
T	42.652753000	-113.009533000	4337.2		252.2	2.3	38.373	142.36								
T	42.652662000	-113.010084000	4328.1		257.3	-5.9	38.402	151.90								
T	42.652633000	-113.010309000	4321.7		260.1	-10.6	38.413	61.45								
T	42.652628000	-113.010778000	4309.3		269.2	-9.8	38.437	126.19								
T	42.652671000	-113.011376000	4308.1		275.6	-0.8	38.468	161.64								
T	42.652804000	-113.012124000	4288.0		283.6	-9.7	38.507	206.99								
T	42.652959000	-113.012826000	4263.8		286.7	-12.2	38.545	197.12								
T	42.653088000	-113.013425000	4263.5		286.3	-0.2	38.576	167.86								
T	42.653269000	-113.014167000	4252.0		288.3	-5.5	38.616	210.23								
T	42.653385000	-113.014958000	4240.8		281.3	-5.2	38.657	216.96								
T	42.653409000	-113.015602000	4228.8		272.9	-6.9	38.690	173.47								
T	42.653395000	-113.015927000	4221.2		266.6	-8.7	38.707	87.58								
T	42.653346000	-113.016266000	4214.4		258.9	-7.3	38.724	92.93								
T	42.653276000	-113.016647000	4216.8		256.0	2.2	38.744	105.62								
T	42.653203000	-113.016985000	4213.8		253.6	-3.2	38.762	94.74								
T	42.653125000	-113.017295000	4208.5		251.1	-6.0	38.779	88.11								
T	42.652997000	-113.017808000	4209.2		251.3	0.5	38.807	145.68								
T	42.652760000	-113.018753000	4223.2		251.2	5.2	38.857	268.50								
T	42.652687000	-113.019128000	4226.6		255.2	3.3	38.877	104.33								
T	42.652589000	-113.019556000	4233.7		252.7	5.9	38.900	120.56								
T	42.652434000	-113.020138000	4237.6		250.1	2.3	38.931	166.45								
T	42.652309000	-113.020710000	4238.0		253.5	0.3	38.962	160.48								
T	42.652221000	-113.021110000	4245.4		253.3	6.6	38.983	112.29								
T	42.651971000	-113.021900000	4249.2		246.7	1.6	39.027	231.24								
T	42.651771000	-113.022273000	4246.5		233.9	-2.2	39.050	124.03								
T	42.651658000	-113.022393000	4244.8		218.0	-3.2	39.060	52.33								
T	42.651470000	-113.022649000	4241.4		225.0	-3.5	39.079	97.15								
T	42.651119000	-113.022935000	4245.2		210.9	2.5	39.107	149.28								
T	42.650921000	-113.023069000	4247.6		206.5	3.0	39.122	80.67								
T	42.650629000	-113.023185000	4252.2		196.3	4.2	39.143	110.90								
T	42.649848000	-113.023354000	4266.8		189.0	5.0	39.198	288.25								
T	42.649274000	-113.023444000	4268.4		186.6	0.8	39.238	210.59								
T	42.649059000	-113.023513000	4268.4		193.3	0.0	39.253	80.53								
T	42.648792000	-113.023600000	4270.6		193.5	2.2	39.272	100.08								
T	42.648536000	-113.023748000	4275.4		203.0	4.7	39.291	101.44								
T	42.648161000	-113.024104000	4270.4		214.9	-3.0	39.323	166.89								
T	42.647968000	-113.024363000	4269.4		224.6	-1.0	39.342	99.01								
T	42.647753000	-113.024735000	4274.5		231.8	4.0	39.366	127.11								
T	42.647125000	-113.026032000	4261.4		236.6	-3.1	39.445	417.32								
T	42.646808000	-113.026738000	4269.1		238.6	3.4	39.487	222.32								
T	42.646760000	-113.026869000	4269.2		243.5	0.4	39.494	39.35								
T	42.646621000	-113.027244000	4268.7		243.3	-0.4	39.516	112.90								
T	42.646255000	-113.028489000	4259.1		248.2	-2.7	39.584	360.55								
T	42.646116000	-113.029182000	4258.2		254.7	-0.5	39.620	193.21								
T	42.645755000	-113.031219000	4249.3		256.5	-1.6	39.727	563.63								
T	42.645625000	-113.031699000	4247.6		249.8	-1.2	39.753	137.56								
T	42.645417000	-113.032183000	4253.1		239.7	3.7	39.782	150.68								
T	42.645221000	-113.032467000	4254.0		226.8	0.8	39.802	104.60								
T	42.645148000	-113.032573000	4252.2		226.9	-4.6	39.809	39.00								
T	42.644817000	-113.032904000	4240.2		216.3	-8.0	39.837	149.95								
T	42.644780000	-113.032931000	4238.7		208.2	-9.8	39.840	15.32								
T	42.644548000	-113.033104000	4237.1		208.7	-1.7	39.859	96.52								
T	42.644103000	-113.033353000	4248.1		202.4	6.3	39.892	175.48								
T	42.643714000	-113.033475000	4250.0		193.0	1.3	39.919	145.52								
T	42.643335000	-113.033592000	4235.8		192.8	-10.0	39.946	141.67								
T	42.642889000	-113.033861000	4244.6		203.9	4.9	39.980	177.93								
T	42.642608000	-113.034194000	4258.2		221.1	10.0	40.006	136.07								
T	42.642290000	-113.034625000	4268.0		224.9	6.0	40.037	163.95								
T	42.642264000	-113.034677000	4269.7		235.8	9.7	40.040	16.90								
T	42.642122000	-113.034954000	4272.6		235.1	3.3	40.057	90.74								
T	42.641974000	-113.035368000	4270.7		244.1	-1.6	40.081	123.77								
T	42.641908000	-113.035690000	4267.9		254.4	-3.1	40.098	89.92								
T	42.641732000	-113.036774000	4272.4		257.6	1.5	40.154	298.64								
T	42.641646000	-113.037191000	4265.7		254.3	-5.7	40.176	116.50								
T	42.641596000	-113.037365000	4265.9		248.7	0.4	40.186	50.24								
T	42.641444000	-113.037889000	4268.0		248.5	1.4	40.214	151.49								
T	42.640823000	-113.039776000	4271.2		245.9	0.6	40.320	555.90								
T	42.640731000	-113.040065000	4270.8		246.6	-0.4	40.336	84.68								
T	42.640159000	-113.041865000	4270.2		246.6	-0.1	40.436	527.30								
T	42.639710000	-113.043241000	4262.1		246.1	-2.0	40.512	404.80								
T	42.639138000	-113.044995000	4268.4		246.1	1.2	40.610	515.96								
T	42.638923000	-113.045686000	4266.0		247.1	-1.2	40.648	201.77								
T	42.638781000	-113.046097000	4263.3		244.8	-2.3	40.671	122.10								
T	42.638556000	-113.046805000	4254.3		246.6	-4.3	40.711	207.41								
T	42.638332000	-113.047509000	4248.7		246.6	-2.7	40.750	206.28								
T	42.637984000	-113.048559000	4247.2		245.7	-0.5	40.808	309.70								
T	42.637324000	-113.050655000	4251.7		246.8	0.7	40.924	613.16								
T	42.637055000	-113.051451000	4248.9		245.3	-1.2	40.969	235.57								
T	42.636476000	-113.053266000	4248.5		246.6	-0.1	41.070	532.04								
T	42.635819000	-113.055283000	4229.4		246.1	-3.2	41.182	593.24								
T	42.634829000	-113.058390000	4256.3		246.6	2.9	41.355	910.62								
T	42.634369000	-113.059769000	4245.2		245.6	-2.7	41.432	407.20								
T	42.634315000	-113.059943000	4247.7		247.1	4.9	41.441	50.79								
T	42.634154000	-113.060465000	4252.1		247.3	2.9	41.470	152.24								
T	42.633928000	-113.061116000	4244.9		244.7	-3.7	41.507	193.58								
T	42.632958000	-113.064089000	4265.9		246.1	2.4	41.673	874.68								
T	42.632730000	-113.064867000	4274.1		248.3	3.6	41.715	225.25								
T	42.632546000	-113.065641000	4266.4		252.1	-3.5	41.757	218.82								
T	42.632382000	-113.066382000	4266.5		253.3	0.0	41.796	208.18								
T	42.632024000	-113.067898000	4266.6		252.2	0.0	41.877	428.33								
T	42.631585000	-113.069564000	4267.1		250.3	0.1	41.967	476.04								
T	42.630677000	-113.072796000	4259.6		249.1	-0.8	42.144	930.61								
T	42.629698000	-113.076170000	4265.6		248.5	0.6	42.328	975.60								
T	42.629047000	-113.078266000	4257.7		247.1	-1.3	42.444	611.95								
T	42.628679000	-113.079423000	4267.7		246.6	2.9	42.509	339.04								
T	42.628221000	-113.080811000	4253.1		245.8	-3.6	42.586	409.15								
T	42.627580000	-113.082668000	4246.3		244.9	-1.2	42.691	551.68								
T	42.626729000	-113.084960000	4218.3		243.2	-4.1	42.821	690.44								
T	42.626559000	-113.085418000	4207.7		243.2	-7.7	42.847	137.96								
T	42.626418000	-113.085798000	4208.6		243.2	0.8	42.869	114.46								
T	42.626342000	-113.085998000	4211.3		242.7	4.4	42.881	60.54								
T	42.626166000	-113.086482000	4215.9		243.7	3.2	42.908	145.20								
T	42.626022000	-113.086813000	4230.5		239.4	14.1	42.928	103.39								
T	42.625938000	-113.087006000	4237.1		239.4	10.9	42.939	60.29								
T	42.625700000	-113.087402000	4234.6		230.8	-1.8	42.965	137.42								
T	42.625611000	-113.087537000	4230.5		228.1	-8.4	42.974	48.71								
T	42.625497000	-113.087668000	4227.3		220.2	-5.9	42.985	54.49								
T	42.623838000	-113.089270000	4255.4		215.4	3.8	43.125	742.62								
T	42.622969000	-113.090110000	4257.0		215.4	0.4	43.199	389.13								
T	42.622556000	-113.090503000	4256.8		215.0	-0.1	43.234	183.97								
T	42.621241000	-113.091758000	4271.4		215.1	2.5	43.345	586.34								
T	42.620976000	-113.092057000	4279.7		219.7	6.6	43.369	125.72								
T	42.620675000	-113.092524000	4272.8		228.8	-4.1	43.400	166.84								
T	42.620541000	-113.092769000	4263.2		233.4	-11.7	43.416	82.06								
T	42.620431000	-113.093021000	4263.7		239.3	0.7	43.431	78.79								
T	42.620188000	-113.093661000	4263.4		242.7	-0.1	43.467	193.70								
T	42.619870000	-113.094532000	4264.6		243.6	0.4	43.517	261.53								
T	42.619737000	-113.094909000	4259.7		244.4	-4.4	43.538	112.46								
T	42.619076000	-113.096774000	4246.5		244.3	-2.4	43.644	556.81								
T	42.618722000	-113.097862000	4251.7		246.1	1.6	43.704	320.02								
T	42.618619000	-113.098315000	4245.3		252.8	-5.0	43.728	127.58								
T	42.618498000	-113.099119000	4250.1		258.4	2.2	43.770	220.86								
T	42.618480000	-113.099458000	4256.3		265.9	6.8	43.788	91.48								
T	42.618496000	-113.100102000	4259.2		271.9	1.7	43.820	173.44								
T	42.618522000	-113.100379000	4250.6		277.3	-11.4	43.835	75.16								
T	42.618597000	-113.100982000	4243.7		279.6	-4.2	43.866	164.60								
T	42.618700000	-113.101597000	4263.4		282.8	11.6	43.898	169.74								
T	42.619029000	-113.103413000	4247.9		283.8	-3.1	43.993	503.30								
T	42.619280000	-113.104670000	4251.9		285.2	1.2	44.060	350.49								
T	42.619576000	-113.106296000	4258.0		283.9	1.3	44.145	450.77								
T	42.619707000	-113.107092000	4267.6		282.6	4.3	44.187	219.51								
T	42.619733000	-113.107348000	4268.0		277.9	0.6	44.200	69.56								
T	42.620050000	-113.112525000	4239.6		274.8	-2.0	44.465	1398.25								
T	42.620267000	-113.116244000	4242.8		274.5	0.3	44.655	1004.14								
T	42.620339000	-113.117245000	4246.1		275.6	1.2	44.706	270.71								
T	42.620354000	-113.117708000	4249.9		272.5	3.0	44.730	124.74								
T	42.620346000	-113.117947000	4254.7		267.4	7.5	44.742	64.40								
T	42.620309000	-113.118227000	4251.7		259.8	-3.9	44.756	76.56								
T	42.620279000	-113.118386000	4245.5		255.6	-14.1	44.765	44.17								
T	42.620212000	-113.118596000	4239.4		246.6	-9.9	44.776	61.57								
T	42.620101000	-113.118890000	4234.0		242.8	-6.0	44.793	88.88								
T	42.620043000	-113.119015000	4231.3		237.8	-6.8	44.801	39.73								
T	42.619934000	-113.119192000	4225.9		230.1	-8.7	44.813	62.03								
T	42.619422000	-113.119961000	4222.7		227.9	-1.1	44.865	278.68								
T	42.619175000	-113.120383000	4222.3		231.5	-0.3	44.893	144.93								
T	42.618996000	-113.120737000	4221.0		235.5	-1.2	44.915	115.48								
T	42.618988000	-113.120955000	4220.6		267.1	-0.7	44.926	58.75								
T	42.618993000	-113.121055000	4221.8		273.9	4.4	44.931	26.98								
T	42.618999000	-113.121183000	4225.0		273.6	9.3	44.937	34.52								
T	42.619014000	-113.121309000	4229.5		279.2	13.0	44.944	34.35								
T	42.619030000	-113.121450000	4234.4		278.8	13.0	44.951	38.40								
T	42.619078000	-113.121579000	4238.2		296.8	9.7	44.959	38.88								
T	42.619128000	-113.121671000	4239.9		306.4	5.4	44.964	30.75								
T	42.619231000	-113.121781000	4239.7		321.8	-0.3	44.973	47.81								
T	42.619359000	-113.121886000	4237.7		328.9	-3.7	44.984	54.54								
T	42.619513000	-113.122040000	4237.6		323.7	-0.2	44.997	69.77								
T	42.619597000	-113.122171000	4238.9		311.1	2.7	45.006	46.70								
T	42.619676000	-113.122338000	4241.5		302.7	5.0	45.016	53.38								
T	42.619686000	-113.122365000	4242.1		296.7	7.3	45.018	8.13								
T	42.619736000	-113.122500000	4244.9		296.7	6.9	45.025	40.65								
T	42.619791000	-113.122709000	4248.5		289.7	6.0	45.037	59.72								
T	42.619849000	-113.123152000	4237.9		280.1	-8.8	45.059	121.10								
T	42.619933000	-113.123930000	4228.8		278.3	-4.3	45.100	211.64								
T	42.619981000	-113.124500000	4226.8		276.5	-1.3	45.129	154.42								
T	42.619993000	-113.125078000	4225.8		271.6	-0.6	45.158	155.64								
T	42.619943000	-113.126033000	4227.7		265.9	0.7	45.207	257.70								
T	42.619918000	-113.126262000	4229.9		261.6	3.4	45.219	62.31								
T	42.619747000	-113.127332000	4227.4		257.7	-0.8	45.275	294.67								
T	42.619513000	-113.129180000	4216.8		260.2	-2.1	45.370	504.68								
T	42.619446000	-113.129965000	4222.4		263.4	2.6	45.411	212.70								
T	42.619416000	-113.130454000	4228.6		265.2	4.6	45.436	132.08								
T	42.619338000	-113.131186000	4242.1		261.8	6.8	45.473	199.07								
T	42.619255000	-113.131709000	4243.5		257.8	1.0	45.501	143.99								
T	42.619151000	-113.132263000	4254.6		255.7	7.3	45.530	153.86								
T	42.618972000	-113.133103000	4259.8		253.9	2.2	45.574	235.33								
T	42.618848000	-113.133633000	4265.0		252.4	3.5	45.603	149.65								
T	42.618543000	-113.134771000	4262.4		250.0	-0.8	45.664	325.86								
T	42.618354000	-113.135307000	4258.6		244.4	-2.4	45.695	159.88								
T	42.618234000	-113.135598000	4258.0		240.7	-0.6	45.712	89.71								
T	42.618209000	-113.135658000	4258.8		240.5	4.2	45.715	18.54								
T	42.617502000	-113.137117000	4281.9		236.6	4.9	45.804	469.71								
T	42.617349000	-113.137365000	4275.8		230.0	-7.0	45.821	86.98								
T	42.617193000	-113.137553000	4270.8		221.6	-6.6	45.835	76.11								
T	42.617021000	-113.137710000	4271.8		213.9	1.3	45.849	75.60								
T	42.616802000	-113.137860000	4277.9		206.7	6.8	45.866	89.45								
T	42.616487000	-113.138016000	4284.6		200.0	5.5	45.889	122.24								
T	42.616181000	-113.138124000	4286.5		194.6	1.6	45.911	115.25								
T	42.615816000	-113.138202000	4288.1		188.9	1.2	45.937	134.67								
T	42.615108000	-113.138313000	4277.8		186.6	-4.0	45.986	259.76								
T	42.614859000	-113.138363000	4273.1		188.4	-5.1	46.003	91.74								
T	42.614727000	-113.138390000	4271.7		188.6	-2.9	46.012	48.65								
T	42.614519000	-113.138488000	4274.1		199.1	2.9	46.028	80.27								
T	42.614344000	-113.138605000	4277.3		206.2	4.6	46.041	71.13								
T	42.614130000	-113.138807000	4285.0		214.8	8.0	46.059	95.08								
T	42.613948000	-113.139050000	4295.2		224.5	11.0	46.077	93.16								
T	42.613812000	-113.139267000	4301.8		229.6	8.5	46.091	76.61								
T	42.613706000	-113.139489000	4307.2		237.0	7.6	46.105	71.16								
T	42.613614000	-113.139746000	4308.4		244.1	1.6	46.119	76.88								
T	42.613560000	-113.139986000	4315.2		253.0	10.1	46.132	67.54								
T	42.613533000	-113.140163000	4320.8		258.3	11.6	46.141	48.65								
T	42.613447000	-113.141170000	4353.0		263.4	11.8	46.193	272.88								
T	42.613435000	-113.141326000	4356.0		264.0	7.1	46.201	42.22								
T	42.613324000	-113.142771000	4376.6		264.0	5.3	46.275	391.08								
T	42.613321000	-113.142804000	4377.2		263.0	7.7	46.277	8.95								
T	42.613207000	-113.144171000	4404.5		263.5	7.4	46.347	370.33								
T	42.613021000	-113.145491000	4426.2		259.2	6.0	46.415	361.75								
T	42.612836000	-113.146200000	4428.4		250.5	1.1	46.454	202.42								
T	42.612705000	-113.146815000	4436.3		253.9	4.6	46.486	172.30								
T	42.612648000	-113.147301000	4438.0		260.9	1.3	46.512	132.47								
T	42.612583000	-113.148561000	4428.7		266.0	-2.7	46.576	340.01								
T	42.612552000	-113.149582000	4427.0		267.6	-0.7	46.628	275.08								
T	42.612504000	-113.150248000	4426.1		264.4	-0.5	46.662	180.14								
T	42.612461000	-113.150633000	4419.8		261.4	-6.0	46.682	104.82								
T	42.612380000	-113.150855000	4420.6		243.6	1.3	46.695	66.66								
T	42.612110000	-113.151618000	4414.1		244.3	-2.9	46.738	227.75								
T	42.611863000	-113.152467000	4413.8		248.4	-0.1	46.784	245.64								
T	42.611702000	-113.152990000	4409.1		247.3	-3.1	46.813	152.53								
T	42.611236000	-113.154504000	4429.1		247.3	4.5	46.897	441.54								
T	42.608864000	-113.161088000	4437.1		243.9	0.4	47.270	1972.05								
T	42.608350000	-113.162551000	4449.2		244.5	2.8	47.353	436.14								
T	42.607455000	-113.165020000	4422.9		243.8	-3.6	47.493	740.42								
T	42.606730000	-113.166652000	4412.9		238.9	-1.9	47.590	512.70								
T	42.606467000	-113.167441000	4402.9		245.6	-4.3	47.634	233.04								
T	42.606396000	-113.167654000	4401.6		245.6	-2.1	47.646	62.91								
T	42.606163000	-113.168244000	4421.9		241.8	11.3	47.680	180.12								
T	42.605561000	-113.169945000	4433.5		244.3	2.3	47.777	507.80								
T	42.605113000	-113.171244000	4436.4		244.9	0.7	47.850	385.96								
T	42.604606000	-113.172610000	4423.9		243.2	-3.0	47.928	411.58								
T	42.604278000	-113.173823000	4403.7		249.8	-5.8	47.993	347.77								
T	42.603967000	-113.174969000	4414.8		249.8	3.4	48.056	328.70								
T	42.603863000	-113.175426000	4416.5		252.8	1.3	48.080	128.75								
T	42.603843000	-113.175523000	4417.0		254.4	2.0	48.085	27.11								
T	42.603837000	-113.175543000	4417.2		247.8	3.1	48.086	5.81								
T	42.603759000	-113.175932000	4419.6		254.8	2.2	48.107	108.52								
T	42.603686000	-113.176297000	4422.6		254.8	2.9	48.126	101.81								
T	42.603524000	-113.177288000	4415.2		257.5	-2.7	48.178	273.27								
T	42.603426000	-113.178073000	4408.6		260.4	-3.1	48.219	214.35								
T	42.603323000	-113.179156000	4409.6		262.6	0.3	48.274	293.99								
T	42.603216000	-113.179973000	4410.2		259.9	0.3	48.317	223.40								
T	42.603146000	-113.181080000	4403.8		265.1	-2.1	48.373	299.14								
T	42.602901000	-113.185509000	4385.9		265.7	-1.5	48.600	1195.80								
T	42.602870000	-113.186073000	4390.4		265.7	3.0	48.628	152.27								
T	42.602690000	-113.189765000	4416.0		266.2	2.6	48.817	996.20								
T	42.602279000	-113.197359000	4392.7		265.8	-1.1	49.205	2050.10								
T	42.602009000	-113.202262000	4398.1		265.7	0.4	49.456	1323.76								
T	42.601866000	-113.203752000	4392.6		262.6	-1.4	49.533	404.54								
T	42.601601000	-113.205770000	4393.8		259.9	0.2	49.637	551.85								
T	42.601427000	-113.207010000	4399.9		259.2	1.8	49.702	339.83								
T	42.601304000	-113.207888000	4393.0		259.2	-2.9	49.747	240.61								
T	42.600196000	-113.216289000	4353.2		259.8	-1.7	50.182	2297.72								
T	42.600005000	-113.217667000	4351.1		259.3	-0.6	50.254	377.50								
T	42.599567000	-113.220839000	4335.4		259.4	-1.8	50.418	868.86								
T	42.599449000	-113.221753000	4326.4		260.1	-3.6	50.466	249.83								
T	42.599343000	-113.222647000	4310.5		260.8	-6.5	50.512	243.79								
T	42.599234000	-113.223306000	4300.7		257.3	-5.4	50.546	181.83								
T	42.598937000	-113.224650000	4288.6		253.3	-3.2	50.618	377.72								
T	42.597945000	-113.228740000	4232.3		251.8	-4.9	50.837	1159.09								
T	42.597918000	-113.228873000	4232.3		254.6	0.0	50.844	37.14								
T	42.597900000	-113.228961000	4232.3		254.5	0.0	50.849	24.59								
T	42.597703000	-113.228905000	4232.2		168.2	-0.1	50.863	73.36								
T	42.597504000	-113.228787000	4232.3		156.4	0.1	50.878	79.18								
T	42.597309000	-113.228672000	4232.3		156.5	0.0	50.893	77.52								
T	42.596403000	-113.227992000	4236.5		151.1	1.1	50.964	377.56								
T	42.594880000	-113.226804000	4245.6		150.1	1.4	51.086	640.64								
T	42.594213000	-113.226262000	4243.4		149.1	-0.8	51.139	283.54								
T	42.594092000	-113.226164000	4246.2		149.2	5.5	51.149	51.39								
T	42.593390000	-113.225622000	4254.6		150.4	2.8	51.205	294.55								
T	42.592358000	-113.224838000	4251.0		150.8	-0.8	51.286	431.31								
T	42.589702000	-113.222819000	4260.9		150.8	0.9	51.497	1110.22								
T	42.589598000	-113.222737000	4259.1		149.9	-4.1	51.505	43.87								
T	42.589524000	-113.222700000	4257.8		159.8	-4.5	51.510	28.75								
