type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	42.345184000	-111.114938000	6391.6		88.8	1.7	11.313	268.52								
T	42.345215000	-111.111909000	6381.0		89.2	-1.3	11.468	818.96								
T	42.345230000	-111.111665000	6378.4		85.2	-4.0	11.481	66.19								
T	42.345253000	-111.111297000	6371.3		85.2	-7.1	11.500	99.84								
T	42.345343000	-111.110735000	6361.8		77.8	-6.1	11.529	155.43								
T	42.345421000	-111.110373000	6351.6		73.7	-10.0	11.548	101.91								
T	42.345567000	-111.109879000	6344.4		68.2	-5.0	11.576	143.76								
T	42.345778000	-111.109326000	6328.8		62.7	-9.3	11.607	168.12								
T	42.346362000	-111.108057000	6319.2		58.1	-2.4	11.684	403.72								
T	42.349372000	-111.101585000	6274.0		57.8	-2.2	12.075	2065.05								
T	42.349905000	-111.100469000	6263.7		57.1	-2.9	12.143	358.81								
T	42.350718000	-111.098717000	6254.8		57.9	-1.6	12.249	558.65								
T	42.352888000	-111.094050000	6232.8		57.8	-1.5	12.531	1488.95								
T	42.353258000	-111.093244000	6235.1		58.2	0.9	12.579	256.22								
T	42.353612000	-111.092497000	6246.8		57.3	4.9	12.625	239.62								
T	42.353981000	-111.091701000	6254.8		57.9	3.2	12.673	253.73								
T	42.354323000	-111.090984000	6239.7		57.2	-6.5	12.716	230.43								
T	42.355155000	-111.089180000	6228.0		58.0	-2.0	12.825	574.21								
T	42.356134000	-111.087070000	6222.1		57.9	-0.9	12.953	672.74								
T	42.356368000	-111.086569000	6224.9		57.7	1.8	12.983	160.03								
T	42.356588000	-111.086062000	6225.4		59.6	0.3	13.013	158.77								
T	42.356765000	-111.085608000	6219.9		62.2	-4.0	13.039	138.64								
T	42.356965000	-111.085054000	6214.5		64.0	-3.3	13.071	166.54								
T	42.357285000	-111.084077000	6199.1		66.1	-5.3	13.125	288.68								
T	42.357426000	-111.083614000	6200.8		67.6	1.3	13.151	135.28								
T	42.357567000	-111.083106000	6198.9		69.4	-1.3	13.179	146.61								
T	42.357711000	-111.082533000	6203.9		71.2	3.0	13.210	163.53								
T	42.357822000	-111.082042000	6206.8		73.0	2.1	13.236	138.74								
T	42.357927000	-111.081572000	6203.0		73.2	-2.9	13.261	132.68								
T	42.358022000	-111.081083000	6203.7		75.3	0.5	13.287	136.63								
