Distance [m],Altitude [m],Slope [rad],Interval [m],Latitude [deg],Longitude [deg],Altitude [ft],Slope [%],Distance [mi],Interval [ft]
4393.50912,1582.0644,0.0659044176898375,20.78736,42.835095,-106.337017,5190.5,6.6,2.73,68.2
4399.946496,1582.03392,-0.00199999733333973,7.19328,42.83506,-106.337091,5190.4,-0.2,2.734,23.6
4417.64928,1581.94248,-0.00599992800155516,16.879824,42.835008,-106.337285,5190.1,-0.6,2.745,55.38
4498.11648,1581.57672,-0.00499995833395832,80.674464,42.834568,-106.33807,5188.9,-0.5,2.795,264.68
4535.131392,1582.64352,0.0289918744331005,37.209984,42.834365,-106.338432,5192.4,2.9,2.818,122.08
4644.566784,1582.9788,0.0029999910000486,109.77372,42.833725,-106.339455,5193.5,0.3,2.886,360.15
4752.392832,1585.78296,0.0259941437084617,108.34116,42.833106,-106.340479,5202.7,2.6,2.953,355.45
4861.828224,1584.41136,-0.0119994240497613,108.990384,42.832477,-106.341502,5198.2,-1.2,3.021,357.58
4919.764608,1585.32576,0.0159986348763435,58.000392,42.832135,-106.342038,5201.2,1.6,3.057,190.29
4947.123456,1586.27064,0.0359844600820516,26.633424,42.831984,-106.342291,5204.3,3.6,3.074,87.38
4977.700992,1587.3984,0.0349857188285258,31.494984,42.831824,-106.342609,5208,3.5,3.093,103.33
4998.622464,1588.008,0.0309900753885694,19.656552,42.831734,-106.342816,5210,3.1,3.106,64.49
5061.38688,1584.8076,-0.0499583957219428,63.730632,42.83147,-106.343508,5199.5,-5,3.145,209.09
5071.042944,1584.31992,-0.0479631868770767,9.884664,42.83143,-106.343616,5197.9,-4.8,3.151,32.43
5167.603584,1581.15,-0.0329880288209954,96.75876,42.83113,-106.344727,5187.5,-3.3,3.211,317.45
5188.525056,1582.2168,0.0549446421065614,19.437096,42.831078,-106.344954,5191,5.5,3.224,63.77
5286.69504,1582.2168,0,98.575368,42.830814,-106.346105,5191,0,3.285,323.41
5557.064832,1584.25896,0.00799982933988663,270.34236,42.830115,-106.349272,5197.7,0.8,3.453,886.95
