type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	42.776689000	-106.458905000	5466.3		213.1	-0.0	10.972	384.69								
T	42.776439000	-106.459117000	5471.7		211.9	5.0	10.993	107.43								
T	42.774228000	-106.460990000	5472.7		211.9	0.1	11.173	949.87								
T	42.772853000	-106.462193000	5463.5		212.7	-1.5	11.285	596.22								
T	42.771596000	-106.463483000	5465.2		217.0	0.3	11.394	574.33								
T	42.771508000	-106.463572000	5461.9		216.6	-8.2	11.402	40.00								
T	42.770702000	-106.464498000	5456.6		220.1	-1.4	11.475	384.86								
T	42.769850000	-106.465642000	5432.3		224.6	-5.6	11.557	436.79								
T	42.768478000	-106.467793000	5461.9		229.0	3.9	11.702	763.97								
T	42.767364000	-106.469742000	5509.0		232.1	7.1	11.828	662.38								
T	42.766829000	-106.470889000	5510.4		237.6	0.4	11.897	364.54								
T	42.766649000	-106.471277000	5513.4		237.7	2.4	11.920	123.12								
T	42.765298000	-106.475080000	5523.7		244.2	0.9	12.135	1133.75								
T	42.764880000	-106.476579000	5473.0		249.2	-11.8	12.216	430.40								
T	42.764452000	-106.478722000	5441.2		254.8	-5.3	12.329	596.25								
T	42.764186000	-106.480495000	5417.9		258.5	-4.8	12.421	485.90								
T	42.763982000	-106.482492000	5399.3		262.1	-3.4	12.524	541.41								
T	42.763886000	-106.483839000	5387.1		264.5	-3.3	12.592	363.42								
T	42.763892000	-106.485547000	5380.6		270.3	-1.4	12.679	458.68								
T	42.763890000	-106.486513000	5366.0		269.8	-5.7	12.728	259.42								
T	42.763935000	-106.487946000	5351.6		272.4	-3.7	12.801	385.17								
T	42.764132000	-106.489550000	5335.1		279.5	-3.8	12.884	436.69								
T	42.764229000	-106.491591000	5317.8		273.7	-3.1	12.988	549.24								
T	42.764230000	-106.493134000	5306.9		270.1	-2.6	13.067	414.36								
T	42.764172000	-106.494296000	5306.5		266.1	-0.1	13.126	312.76								
T	42.764116000	-106.495106000	5315.2		264.6	4.0	13.167	218.48								
T	42.764027000	-106.495769000	5314.6		259.6	-0.3	13.202	180.98								
T	42.763922000	-106.496651000	5320.4		260.8	2.4	13.247	239.93								
T	42.763728000	-106.497513000	5328.4		253.0	3.3	13.293	242.04								
T	42.763510000	-106.498549000	5325.1		254.0	-1.2	13.348	289.34								
T	42.763476000	-106.498675000	5325.2		249.8	0.3	13.354	36.03								
T	42.763277000	-106.499441000	5332.0		250.5	3.1	13.396	218.12								
T	42.763172000	-106.499851000	5329.4		250.8	-2.3	13.418	116.57								
T	42.762831000	-106.501176000	5335.4		250.7	1.6	13.489	376.91								
T	42.762137000	-106.502967000	5300.1		242.2	-6.5	13.592	543.43								
T	42.761176000	-106.505124000	5297.2		238.8	-0.4	13.720	676.93								
T	42.760215000	-106.507098000	5263.6		236.5	-5.3	13.841	635.39								
T	42.759144000	-106.509437000	5253.4		238.1	-1.4	13.981	739.57								
T	42.758409000	-106.510781000	5248.8		233.3	-1.0	14.066	449.50								
T	42.757860000	-106.511668000	5250.7		229.9	0.6	14.125	311.10								
T	42.756702000	-106.513256000	5267.9		225.2	2.9	14.238	600.02								
T	42.755221000	-106.514919000	5284.1		219.5	2.3	14.371	700.60								
T	42.753882000	-106.516089000	5302.1		212.7	3.1	14.481	580.44								
T	42.751794000	-106.517838000	5295.3		211.6	-0.8	14.650	894.31								
T	42.750463000	-106.518900000	5236.7		210.4	-10.4	14.757	562.75								
T	42.747409000	-106.521400000	5241.3		211.0	0.4	15.003	1299.95								
T	42.746831000	-106.521925000	5225.4		213.7	-6.3	15.051	253.51								
T	42.744231000	-106.524039000	5234.4		210.8	0.8	15.260	1104.73								
T	42.742720000	-106.525243000	5235.9		210.3	0.2	15.381	638.66								
T	42.739380000	-106.527740000	5235.9		208.8	0.0	15.645	1389.89								
T	42.738900000	-106.528138000	5223.5		211.3	-6.1	15.683	205.03								
T	42.738140000	-106.528770000	5231.1		211.4	2.3	15.745	324.89								
T	42.737690000	-106.529130000	5226.9		210.4	-2.2	15.781	190.40								
T	42.737360000	-106.529420000	5220.6		212.8	-4.5	15.808	143.30								
T	42.736940000	-106.529760000	5218.6		210.7	-1.1	15.842	178.26								
T	42.736650000	-106.529970000	5220.9		208.0	1.9	15.865	119.81								
T	42.736380000	-106.530150000	5224.8		206.1	3.6	15.885	109.65								
T	42.736090000	-106.530360000	5228.9		208.0	3.4	15.908	119.81								
T	42.735890000	-106.530480000	5228.0		203.8	-1.1	15.923	79.70								
T	42.735680000	-106.530640000	5228.0		209.2	0.0	15.940	87.78								
T	42.735493000	-106.530752000	5230.5		203.7	3.4	15.954	74.50								
T	42.735050000	-106.531020000	5234.1		204.0	2.0	15.987	176.78								
T	42.734690000	-106.531210000	5231.8		201.2	-1.7	16.014	140.79								
T	42.734520000	-106.531320000	5230.5		205.4	-1.9	16.027	68.65								
