Distance [m],Altitude [m],Slope [rad],Interval [m],Latitude [deg],Longitude [deg],Altitude [ft],Slope [%],Distance [mi],Interval [ft]
8706.55104,1949.31792,0.057935093623417,136.562592,42.342479,-111.208606,6395.4,5.8,5.41,448.04
8906.109696,1949.31792,0,200.034144,42.343749,-111.206885,6395.4,0,5.534,656.28
8954.390016,1953.09744,0.0788362663477801,47.734728,42.343984,-111.2064,6407.8,7.9,5.564,156.61
8962.436736,1953.768,0.0788362663477801,8.552688,42.344026,-111.206313,6410,7.9,5.569,28.06
9026.810496,1957.21224,0.0529504578049819,65.080896,42.344324,-111.205633,6421.3,5.3,5.609,213.52
9046.122624,1957.94376,0.03997868712329,18.62328,42.344386,-111.205423,6423.7,4,5.621,61.1
9084.74688,1961.11368,0.0818169486036546,38.444424,42.344513,-111.204989,6434.1,8.2,5.645,126.13
9136.245888,1960.7784,-0.00599992800155516,51.852576,42.344656,-111.20439,6433,-0.6,5.677,170.12
9192.572928,1953.9204,-0.121400065939628,56.442864,42.344717,-111.20371,6410.5,-12.2,5.712,185.18
9213.4944,1951.81728,-0.101648455883479,20.418552,42.344739,-111.203464,6403.6,-10.2,5.725,66.99
9287.524224,1952.30496,0.00699988567002795,74.078592,42.34474,-111.202565,6405.2,0.7,5.771,243.04
9377.647488,1952.18304,-0.000999999666666867,89.812368,42.344594,-111.201493,6404.8,-0.1,5.827,294.66
9483.864192,1946.48328,-0.0539476036421626,106.299,42.34432,-111.200257,6386.1,-5.4,5.893,348.75
9580.424832,1954.34712,0.0808235471053552,96.822768,42.344032,-111.199148,6411.9,8.1,5.953,317.66
9619.049088,1956.99888,0.0688908087464289,38.224968,42.343965,-111.198693,6420.6,6.9,5.977,125.41
9665.720064,1956.26736,-0.0159986348763435,46.52772,42.343933,-111.19813,6418.2,-1.6,6.006,152.65
9717.219072,1956.48072,0.00399997866687146,52.01412,42.343987,-111.197503,6418.9,0.4,6.038,170.65
9776.7648,1961.63184,0.0857889172453911,59.996832,42.344182,-111.196824,6435.8,8.6,6.075,196.84
9816.9984,1963.30824,0.0419753301053573,39.812976,42.344338,-111.196389,6441.3,4.2,6.1,130.62
9879.762816,1964.2836,0.0149988751518506,62.69736,42.344533,-111.195675,6444.5,1.5,6.139,205.7
9926.433792,1964.22264,-0.000999999666666867,47.649384,42.344585,-111.195101,6444.3,-0.1,6.168,156.33
10018.1664,1959.07152,-0.0569383890598442,90.455496,42.344518,-111.194007,6427.4,-5.7,6.225,296.77
10024.603776,1958.00472,-0.144975690273719,7.354824,42.344513,-111.193918,6423.9,-14.6,6.229,24.13
10098.6336,1953.21936,-0.063912832788734,74.106024,42.344379,-111.193037,6408.2,-6.4,6.275,243.13
10108.289664,1952.57928,-0.0768483614080399,8.424672,42.344351,-111.192942,6406.1,-7.7,6.281,27.64
10154.96064,1951.54296,-0.0219964516970369,48.027336,42.344192,-111.1924,6402.7,-2.2,6.31,157.57
10230.599808,1952.51832,0.0129992677409163,74.319384,42.343816,-111.191654,6405.9,1.3,6.357,243.83
10303.020288,1951.45152,-0.0139990854408831,73.801224,42.343311,-111.191072,6402.4,-1.4,6.402,242.13
10409.236992,1951.45152,0,106.067352,42.342592,-111.190225,6402.4,0,6.468,347.99
10570.171392,1964.52744,0.0808235471053552,160.943544,42.34145,-111.189023,6445.3,8.1,6.568,528.03
10620.061056,1965.3504,0.0169983626172461,49.496472,42.34113,-111.188605,6448,1.7,6.599,162.39
10665.122688,1967.3316,0.0439716382710356,44.534328,42.340875,-111.188188,6454.5,4.4,6.627,146.11
10700.528256,1967.1792,-0.00399997866687146,35.411664,42.340689,-111.187839,6454,-0.4,6.649,116.18
10729.496448,1967.14872,-0.000999999666666867,30.117288,42.340565,-111.187514,6453.9,-0.1,6.667,98.81
10753.636608,1967.84976,0.0299910048568779,23.219664,42.340473,-111.187261,6456.2,3,6.682,76.18
10780.995456,1968.0936,0.00799982933988663,27.227784,42.340377,-111.186957,6457,0.8,6.699,89.33
10814.79168,1966.38672,-0.0499583957219428,33.43656,42.340289,-111.186569,6451.4,-5,6.72,109.7
10851.806592,1965.62472,-0.0199973339731505,38.368224,42.340223,-111.186112,6448.9,-2,6.743,125.88
