type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	42.941877000	-108.795247000	5489.9		212.5	-1.3	25.533	64.05								
T	42.941747000	-108.795384000	5491.2		217.6	2.1	25.545	59.92								
T	42.941640000	-108.795537000	5492.4		226.3	2.2	25.555	56.56								
T	42.941605000	-108.795598000	5493.2		231.9	3.9	25.559	20.73								
T	42.941434000	-108.795900000	5495.5		232.3	2.2	25.579	102.10								
T	42.941067000	-108.795641000	5492.1		152.7	-2.3	25.607	150.67								
T	42.940593000	-108.795379000	5497.8		158.0	3.0	25.642	186.46								
T	42.940055000	-108.795149000	5500.7		162.6	1.4	25.681	205.53								
T	42.939563000	-108.795010000	5505.2		168.3	2.4	25.716	183.14								
T	42.939048000	-108.794934000	5503.8		173.8	-0.7	25.752	188.80								
T	42.938178000	-108.794902000	5502.9		178.5	-0.3	25.812	317.21								
T	42.928070000	-108.794860000	5544.4		179.8	1.1	26.510	3684.11								
T	42.920881000	-108.794872000	5560.5		180.1	0.6	27.006	2620.20								
T	42.917029000	-108.794875000	5573.7		180.0	0.9	27.272	1403.95								
T	42.910922000	-108.794872000	5581.2		180.0	0.3	27.693	2225.83								
T	42.910259000	-108.794888000	5585.9		181.0	2.0	27.739	241.68								
T	42.908599000	-108.794887000	5584.5		180.0	-0.2	27.854	605.02								
T	42.906181000	-108.794898000	5604.2		180.2	2.2	28.021	881.30								
T	42.903326000	-108.794901000	5603.7		180.0	-0.1	28.218	1040.57								
T	42.901910000	-108.794896000	5608.3		179.9	0.9	28.315	516.09								
T	42.900790000	-108.794902000	5607.1		180.2	-0.3	28.393	408.21								
T	42.899555000	-108.794900000	5607.6		179.9	0.1	28.478	450.12								
T	42.899387000	-108.794898000	5605.3		179.5	-3.6	28.490	61.23								
T	42.899209000	-108.794896000	5604.0		179.5	-2.1	28.502	64.88								
T	42.897464000	-108.794907000	5599.9		180.3	-0.6	28.622	636.01								
T	42.896295000	-108.794909000	5605.8		180.1	1.4	28.703	426.07								
T	42.896080000	-108.794907000	5603.6		179.6	-2.9	28.718	78.36								
T	42.894155000	-108.794903000	5596.9		179.9	-0.9	28.851	701.61								
T	42.893580000	-108.794848000	5595.0		176.0	-0.9	28.891	210.09								
T	42.892973000	-108.794695000	5586.0		169.5	-4.0	28.933	225.00								
T	42.892236000	-108.794369000	5587.1		162.0	0.4	28.987	282.46								
T	42.891957000	-108.794216000	5589.8		158.1	2.5	29.007	109.64								
T	42.890112000	-108.793053000	5572.2		155.2	-2.4	29.148	741.17								
T	42.888379000	-108.791992000	5557.3		155.8	-2.2	29.279	692.68								
T	42.888143000	-108.791834000	5554.1		153.9	-3.3	29.297	95.87								
T	42.885399000	-108.790142000	5523.8		155.7	-2.8	29.505	1098.11								
T	42.884780000	-108.789738000	5521.0		154.4	-1.1	29.553	250.25								
T	42.882915000	-108.788571000	5509.9		155.4	-1.5	29.694	748.25								
T	42.882498000	-108.788300000	5511.8		154.5	1.1	29.726	168.45								
T	42.880955000	-108.787341000	5503.8		155.5	-1.3	29.843	618.34								
T	42.878373000	-108.785715000	5508.5		155.2	0.5	30.040	1037.09								
T	42.876480000	-108.784543000	5535.7		155.6	3.6	30.183	758.10								
T	42.874983000	-108.783592000	5540.5		155.0	0.8	30.297	602.23								
T	42.873498000	-108.782677000	5524.2		155.7	-2.7	30.410	594.22								
T	42.869469000	-108.780132000	5526.4		155.2	0.1	30.717	1619.20								
T	42.868079000	-108.779197000	5525.2		153.8	-0.2	30.824	565.23								
T	42.867249000	-108.778570000	5534.5		151.0	2.7	30.889	346.08								
T	42.866455000	-108.777921000	5520.8		149.1	-4.0	30.953	337.67								
T	42.866043000	-108.777578000	5538.9		148.6	10.3	30.986	176.08								
T	42.864066000	-108.775836000	5575.3		147.1	4.2	31.149	858.68								
T	42.861818000	-108.773897000	5602.2		147.7	2.8	31.333	970.34								
T	42.861161000	-108.773254000	5587.3		144.3	-5.0	31.389	295.06								
T	42.860592000	-108.772595000	5571.7		139.7	-5.7	31.440	272.45								
T	42.860006000	-108.771759000	5564.3		133.7	-2.4	31.499	309.61								
T	42.859608000	-108.771060000	5547.0		127.8	-7.3	31.544	237.00								
T	42.859154000	-108.770096000	5525.5		122.7	-7.0	31.602	306.91								
T	42.856882000	-108.764788000	5468.2		120.3	-3.5	31.914	1646.64								
T	42.855146000	-108.760697000	5439.7		120.1	-2.2	32.154	1266.38								
T	42.854870000	-108.760069000	5429.6		120.9	-5.2	32.191	196.16								
T	42.854178000	-108.758396000	5419.2		119.4	-2.0	32.288	514.66								
T	42.853376000	-108.756561000	5400.5		120.8	-3.3	32.397	572.34								
T	42.852668000	-108.754866000	5394.7		119.7	-1.1	32.496	522.67								
T	42.852256000	-108.754090000	5387.9		125.9	-2.6	32.544	256.62								
T	42.851660000	-108.753128000	5383.8		130.2	-1.2	32.608	337.25								
T	42.850989000	-108.752306000	5374.9		138.1	-2.7	32.671	329.24								
T	42.850547000	-108.751856000	5377.4		143.3	1.3	32.709	201.28								
T	42.849700000	-108.751122000	5361.3		147.6	-4.4	32.778	366.12								
T	42.848800000	-108.750528000	5354.3		154.2	-1.9	32.847	364.65								
T	42.847699000	-108.749802000	5349.6		154.2	-1.1	32.932	446.02								
T	42.844027000	-108.747311000	5355.4		153.6	0.4	33.215	1495.80								
T	42.842950000	-108.746580000	5358.9		153.5	0.8	33.298	438.77								
T	42.841901000	-108.745868000	5354.3		153.5	-1.1	33.379	427.36								
T	42.841715000	-108.745755000	5356.0		156.0	2.3	33.393	74.26								
T	42.841637000	-108.745707000	5357.7		155.7	5.4	33.399	31.21								
T	42.841591000	-108.745840000	5356.1		244.7	-4.1	33.406	39.42								

