type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	42.843219000	-106.423892000	5210.0		69.5	-6.0	15.611	325.33								
T	42.843666000	-106.422710000	5226.9		62.7	4.7	15.678	356.43								
T	42.843983000	-106.422066000	5227.7		56.1	0.4	15.718	207.80								
T	42.844458000	-106.421200000	5239.6		53.2	4.1	15.773	289.68								
T	42.845001000	-106.420381000	5240.3		47.9	0.2	15.829	295.66								
T	42.845606000	-106.419645000	5264.3		41.7	8.1	15.885	295.95								
T	42.846708000	-106.418662000	5258.1		33.2	-1.3	15.976	480.44								
T	42.849261000	-106.416721000	5298.6		29.1	3.8	16.178	1066.19								
T	42.850288000	-106.415959000	5315.7		28.5	4.0	16.258	426.46								
T	42.851028000	-106.415348000	5335.0		31.2	6.1	16.318	315.58								
T	42.851645000	-106.414675000	5339.3		38.6	1.5	16.373	288.34								
T	42.852425000	-106.413736000	5351.7		41.4	3.3	16.445	379.77								
T	42.853188000	-106.412498000	5374.0		49.9	5.1	16.527	433.07								
T	42.853708000	-106.411514000	5358.9		54.2	-4.7	16.588	324.88								
T	42.854347000	-106.409863000	5343.1		62.2	-3.2	16.683	500.24								
T	42.854868000	-106.408410000	5342.9		63.9	-0.0	16.765	433.43								
T	42.855269000	-106.407352000	5338.5		62.7	-1.4	16.825	319.14								
T	42.855631000	-106.406470000	5322.7		60.8	-5.8	16.877	270.82								
T	42.856123000	-106.405543000	5333.8		54.1	3.6	16.935	306.50								
T	42.856587000	-106.404746000	5330.6		51.5	-1.2	16.986	272.53								
T	42.857344000	-106.403954000	5291.4		37.5	-11.3	17.052	348.17								
T	42.858441000	-106.402880000	5267.4		35.7	-4.9	17.146	492.74								
T	42.859422000	-106.401859000	5248.9		37.3	-4.1	17.231	450.32								
T	42.860455000	-106.400762000	5234.2		37.9	-3.1	17.321	477.77								
T	42.860721000	-106.400479000	5231.5		37.9	-2.2	17.345	123.11								
T	42.861164000	-106.399984000	5227.6		39.3	-1.9	17.384	209.01								
T	42.861431000	-106.399618000	5227.5		45.1	-0.1	17.411	138.20								
