Distance [m],Altitude [m],Slope [rad],Interval [m],Latitude [deg],Longitude [deg],Altitude [ft],Slope [%],Distance [mi],Interval [ft]
17153.997696,1697.94936,0.00499995833395832,749.372136,42.965281,-108.839991,5570.7,0.5,10.659,2458.57
17490.350592,1701.78984,0.0109995563655408,337.61172,42.966037,-108.843999,5583.3,1.1,10.868,1107.65
17889.467904,1708.52592,0.0169983626172461,398.367504,42.96693,-108.848728,5605.4,1.7,11.116,1306.98
18142.134912,1703.55768,-0.0199973339731505,252.889512,42.9675,-108.851729,5589.1,-2,11.273,829.69
18241.91424,1704.07584,0.00499995833395832,99.77628,42.967736,-108.852909,5590.8,0.5,11.335,327.35
18309.506688,1700.90592,-0.0469654381300841,68.226432,42.967931,-108.853702,5580.4,-4.7,11.377,223.84
18336.865536,1700.6316,-0.00999966668666524,26.002488,42.968014,-108.854,5579.5,-1,11.394,85.31
18454.347648,1700.022,-0.00499995833395832,117.604032,42.968482,-108.855293,5577.5,-0.5,11.467,385.84
18560.564352,1700.54016,0.00499995833395832,106.46664,42.969009,-108.856383,5579.2,0.5,11.533,349.3
18674.827776,1699.80864,-0.00599992800155516,114.644424,42.969684,-108.857446,5576.8,-0.6,11.604,376.13
18779.435136,1696.91304,-0.0279926861068139,103.805736,42.970391,-108.858278,5567.3,-2.8,11.669,340.57
18880.823808,1694.87088,-0.0199973339731505,102.59568,42.971143,-108.859008,5560.6,-2,11.732,336.6
19025.664768,1695.99864,0.00799982933988663,143.822928,42.972291,-108.859823,5564.3,0.8,11.822,471.86
19416.73536,1698.6504,0.00699988567002795,391.948416,42.97546,-108.861935,5573,0.7,12.065,1285.92
19793.321856,1690.84752,-0.020996913816563,376.650504,42.978507,-108.86396,5547.4,-2.1,12.299,1235.73
20219.798016,1690.96944,0,426.59808,42.981959,-108.866251,5547.8,0,12.564,1399.6
20251.984896,1690.99992,0.000999999666666867,32.24784,42.98222,-108.866424,5547.9,0.1,12.584,105.8
20427.403392,1689.6588,-0.00799982933988663,175.339248,42.983638,-108.867368,5543.5,-0.8,12.693,575.26
20911.815936,1695.41952,0.0119994240497613,484.004112,42.987559,-108.869955,5562.4,1.2,12.994,1587.94
21373.697664,1693.6212,-0.00399997866687146,461.552544,42.991291,-108.872442,5556.5,-0.4,13.281,1514.28
21405.884544,1693.0116,-0.0199973339731505,31.909512,42.991549,-108.872614,5554.5,-2,13.301,104.69
21800.173824,1690.84752,-0.00499995833395832,393.960096,42.993363,-108.868463,5547.4,-0.5,13.546,1292.52
22311.945216,1687.03752,-0.00699988567002795,512.237736,42.995791,-108.863123,5534.9,-0.7,13.864,1680.57
22453.567488,1686.1536,-0.00599992800155516,142.027656,42.996437,-108.86162,5532,-0.6,13.952,465.97
22540.472064,1684.81248,-0.0149988751518506,86.983824,42.996837,-108.860703,5527.6,-1.5,14.006,285.38
22608.064512,1684.44672,-0.00599992800155516,68.00088,42.9971,-108.85995,5526.4,-0.6,14.048,223.1
22661.172864,1682.9532,-0.0279926861068139,52.937664,42.997259,-108.859338,5521.5,-2.8,14.081,173.68
22707.84384,1682.67888,-0.00599992800155516,47.006256,42.997368,-108.858781,5520.6,-0.6,14.11,154.22
22823.716608,1682.0388,-0.00499995833395832,115.159536,42.997534,-108.857387,5518.5,-0.5,14.182,377.82
22884.87168,1684.4772,0.03997868712329,61.20384,42.997612,-108.856644,5526.5,4,14.22,200.8
22974.994944,1682.8008,-0.0189977141617588,90.409776,42.997735,-108.855548,5521,-1.9,14.276,296.62
23015.228544,1681.36824,-0.0359844600820516,39.736776,42.997821,-108.855075,5516.3,-3.6,14.301,130.37
23069.94624,1681.97784,0.0119994240497613,54.23916,42.997954,-108.854435,5518.3,1.2,14.335,177.95
23131.101312,1682.70936,0.0119994240497613,61.00572,42.998168,-108.853746,5520.7,1.2,14.373,200.15
23213.177856,1680.60624,-0.0249947936189202,82.78368,42.998537,-108.852864,5513.8,-2.5,14.424,271.6
23288.817024,1677.13152,-0.0459675957971045,76.361544,42.998925,-108.852091,5502.4,-4.6,14.471,250.53
23507.687808,1677.0096,-0.000999999666666867,218.120976,43.000016,-108.849867,5502,-0.1,14.607,715.62
23557.577472,1677.0096,0,50.234088,43.000275,-108.849362,5502,0,14.638,164.81
23575.280256,1677.0096,-0,17.95272,43.000367,-108.849181,5502,-0,14.649,58.9
23992.100352,1673.99208,-0.00699988567002795,416.865816,43.002435,-108.844915,5492.1,-0.7,14.908,1367.67
25023.689856,1669.57248,-0.00399997866687146,1030.63548,43.007585,-108.834401,5477.6,-0.4,15.549,3381.35
26309.555712,1660.12368,-0.00699988567002795,1285.490952,43.014002,-108.82128,5446.6,-0.7,16.348,4217.49
26330.477184,1658.5692,-0.0698860016346425,22.35708,43.014102,-108.821042,5441.5,-7,16.361,73.35
26353.008,1658.02056,-0.0259941437084617,22.140672,43.014208,-108.820812,5439.7,-2.6,16.375,72.64
26372.320128,1658.35584,0.0189977141617588,18.27276,43.014303,-108.820629,5440.8,1.9,16.387,59.95
26493.020928,1658.78256,0.00399997866687146,121.255536,43.014908,-108.819391,5442.2,0.4,16.462,397.82
26993.526912,1655.6736,-0.00599992800155516,500.408448,43.017416,-108.814292,5432,-0.6,16.773,1641.76
27896.368896,1647.87072,-0.00899975701180912,902.963904,43.021889,-108.805043,5406.4,-0.9,17.334,2962.48
27944.649216,1649.21184,0.0269934418682879,48.923448,43.022127,-108.804538,5410.8,2.7,17.364,160.51
28198.925568,1647.16968,-0.00799982933988663,253.093728,43.023399,-108.801962,5404.1,-0.8,17.522,830.36
28411.358976,1646.46864,-0.0029999910000486,213.244176,43.024482,-108.799802,5401.8,-0.3,17.654,699.62
28482.170112,1641.98808,-0.0629168489263286,71.335392,43.024803,-108.799044,5387.1,-6.3,17.698,234.04
28551.371904,1643.75592,0.0249947936189202,69.20484,43.025088,-108.798289,5392.9,2.5,17.741,227.05
28612.526976,1644.45696,0.0119994240497613,60.44184,43.025305,-108.797609,5395.2,1.2,17.779,198.3
28705.868928,1642.44528,-0.0219964516970369,93.637608,43.025582,-108.796524,5388.6,-2.2,17.837,307.21
28794.382848,1643.05488,0.00699988567002795,88.227408,43.025769,-108.795472,5390.6,0.7,17.892,289.46
