latitude,longitude
42.860666000,-105.901996000
42.860760000,-105.905521000
42.860768000,-105.905912000
42.860902000,-105.910558000
42.860945000,-105.912039000
42.861055000,-105.915837000
42.861169000,-105.919678000
42.861197000,-105.921464000
42.861193000,-105.922183000
42.861118000,-105.923336000
42.861043000,-105.924253000
42.860925000,-105.925149000
42.860792000,-105.925975000
42.859753000,-105.931652000
42.859633000,-105.932323000
42.859303000,-105.934239000
42.858833000,-105.936635000
42.857376000,-105.944386000
42.857043000,-105.945817000
42.856411000,-105.948169000
42.855907000,-105.949784000
42.855619000,-105.950530000
42.855037000,-105.952202000
42.854949000,-105.952502000
42.853283000,-105.957014000
42.851596000,-105.961640000
42.850902000,-105.963902000
42.849908000,-105.967611000
42.848272000,-105.973865000
42.847784000,-105.975748000
42.847241000,-105.977776000
42.846695000,-105.979884000
42.846537000,-105.980560000
42.846411000,-105.981199000
42.846305000,-105.981858000
42.846230000,-105.982443000
42.846192000,-105.982848000
42.846148000,-105.983446000
42.846116000,-105.984015000
42.846057000,-105.985045000
42.845987000,-105.986204000
42.845728000,-105.990769000
42.845677000,-105.991751000
42.845646000,-105.992497000
42.845634000,-105.993226000
42.845626000,-105.994986000
42.845643000,-105.997672000
42.845653000,-105.999825000
42.845677000,-106.000908000
42.845712000,-106.001606000
42.845767000,-106.002308000
42.845854000,-106.003145000
42.845948000,-106.003869000
42.846070000,-106.004615000
42.846216000,-106.005452000
42.846373000,-106.006155000
42.846562000,-106.006889000
42.846782000,-106.007678000
42.846995000,-106.008392000
42.847242000,-106.009116000
42.847439000,-106.009636000
42.847675000,-106.010242000
42.847778000,-106.010479000
42.847899000,-106.010757000
42.848159000,-106.011331000
42.849204000,-106.013457000
42.851305000,-106.017718000
42.854417000,-106.024107000
42.858491000,-106.032379000
42.859105000,-106.033693000
42.859482000,-106.034599000
42.859848000,-106.035731000
42.860151000,-106.036799000
42.860379000,-106.038073000
42.860534000,-106.039434000
42.860583000,-106.040527000
42.860587000,-106.041713000
42.860524000,-106.042635000
42.860426000,-106.043504000
42.859883000,-106.048100000
42.859306000,-106.052935000
42.859250000,-106.053391000
42.858725000,-106.058007000
42.858718000,-106.058088000
42.858367000,-106.061056000
42.856968000,-106.072893000
42.856940000,-106.073172000
42.856818000,-106.074308000
42.856792000,-106.074549000
42.856629000,-106.075881000
42.856466000,-106.077248000
42.856324000,-106.078319000
42.856234000,-106.079037000
42.856205000,-106.079269000
42.856091000,-106.080284000
42.855981000,-106.081265000
42.855802000,-106.082713000
42.855677000,-106.083975000
42.855361000,-106.086397000
42.855139000,-106.088285000
42.855077000,-106.088810000
42.854754000,-106.091551000
42.854399000,-106.094614000
42.853925000,-106.098510000
42.853735000,-106.100289000
42.853400000,-106.103231000
42.853322000,-106.104733000
42.853312000,-106.105918000
42.853383000,-106.107444000
42.853645000,-106.110130000
42.853863000,-106.112123000
42.854069000,-106.114152000
42.854387000,-106.117160000
42.855216000,-106.124953000
42.855280000,-106.125587000
42.855678000,-106.129338000
42.855678000,-106.129338000
42.855935000,-106.131755000
42.856052000,-106.133171000
42.856087000,-106.133790000
42.856112000,-106.134511000
42.856115000,-106.135192000
42.856101000,-106.135860000
42.856040000,-106.136867000
42.855971000,-106.137722000
42.855931000,-106.138210000
42.855524000,-106.141767000
42.854957000,-106.146757000
42.854410000,-106.151377000
42.853389000,-106.160457000
42.853024000,-106.163692000
42.852773000,-106.165681000
42.852748000,-106.165907000
42.852722000,-106.166137000
42.852667000,-106.166588000
42.852596000,-106.167076000
42.852530000,-106.167505000
42.852443000,-106.167939000
42.852333000,-106.168438000
42.852195000,-106.168953000
42.852069000,-106.169399000
42.851930000,-106.169881000
42.851768000,-106.170347000
42.851550000,-106.170911000
42.851322000,-106.171454000
42.851089000,-106.171932000
42.849918000,-106.174205000
42.848562000,-106.176870000
42.848520000,-106.176942000
42.848270000,-106.177370000
42.847157000,-106.179494000
42.846666000,-106.180492000
42.846341000,-106.181193000
42.846089000,-106.181783000
42.845735000,-106.182706000
42.845019000,-106.184572000
42.844468000,-106.186032000
42.844434000,-106.186117000
42.844091000,-106.187019000
42.843808000,-106.187898000
42.843580000,-106.188725000
42.843391000,-106.189572000
42.843257000,-106.190430000
42.843139000,-106.191278000
42.843068000,-106.192201000
42.843045000,-106.192909000
42.843045000,-106.193756000
42.843108000,-106.194786000
42.843202000,-106.195634000
42.843328000,-106.196524000
42.843525000,-106.197469000
42.843737000,-106.198316000
42.843993000,-106.199169000
42.844319000,-106.200033000
42.844586000,-106.200666000
42.844878000,-106.201267000
42.845523000,-106.202468000
42.846822000,-106.204781000
42.848241000,-106.207357000
42.848864000,-106.208748000
42.848994000,-106.209070000
42.849179000,-106.209593000
42.849333000,-106.210027000
42.849528000,-106.210642000
42.850704000,-106.214336000
42.850803000,-106.214467000
42.851408000,-106.216234000
42.851477000,-106.216470000
42.851951000,-106.217920000
42.852692000,-106.220113000
42.852889000,-106.220694000
42.853183000,-106.221814000
42.853368000,-106.222590000
42.853416000,-106.222907000
42.853539000,-106.223729000
42.853730000,-106.225240000
42.854217000,-106.229660000
42.854505000,-106.232350000
42.854616000,-106.233365000
42.855099000,-106.237854000
42.855170000,-106.238534000
42.855276000,-106.239493000
42.855276000,-106.239495000
42.855306000,-106.239782000
42.855308000,-106.239798000
42.855765000,-106.243461000
42.855806000,-106.243884000
42.855806000,-106.243884000
42.855841000,-106.244249000
42.855946000,-106.245448000
42.856082000,-106.246885000
42.856226000,-106.248173000
42.856829000,-106.253897000
42.856867000,-106.254243000
42.857147000,-106.256699000
42.857330000,-106.258380000
42.857613000,-106.260996000
42.857811000,-106.262781000
42.857851000,-106.263227000
42.857885000,-106.263768000
42.857913000,-106.264447000
42.857917000,-106.264789000
42.857894000,-106.265768000
42.857846000,-106.266347000
42.857729000,-106.267328000
42.857579000,-106.268468000
42.857275000,-106.270777000
42.856463000,-106.276999000
42.856382000,-106.277195000
42.856281000,-106.278020000
42.856254000,-106.278449000
42.856257000,-106.278785000
42.856281000,-106.279501000
42.856288000,-106.280074000
42.856202000,-106.280889000
42.855816000,-106.284148000
42.855411000,-106.287622000
42.855393000,-106.288405000
42.855350000,-106.289186000
42.855105000,-106.291204000
42.855005000,-106.291857000
42.855000000,-106.291895000
42.854980000,-106.292046000
42.854782000,-106.293514000
42.854290000,-106.297535000
42.854267000,-106.297689000
42.854265000,-106.297709000
42.854188000,-106.298418000
42.854101000,-106.299041000
42.854028000,-106.299639000
42.853954000,-106.300244000
42.853878000,-106.300848000
42.853799000,-106.301478000
42.853725000,-106.302066000
42.853712000,-106.302201000
42.853705000,-106.302338000
42.853703000,-106.302697000
42.853700000,-106.302894000
42.853706000,-106.303328000
42.853695000,-106.303720000
42.853684000,-106.303911000
42.853639000,-106.304362000
42.853603000,-106.304595000
42.853522000,-106.304989000
42.853173000,-106.306508000
42.853044000,-106.307317000
42.852977000,-106.307632000
42.852752000,-106.308310000
42.852447000,-106.309168000
42.851861000,-106.310801000
42.851746000,-106.311109000
42.851578000,-106.311613000
42.851463000,-106.312024000
42.851360000,-106.312406000
42.851359000,-106.312409000
42.850944000,-106.313838000
42.850699000,-106.314550000
42.850462000,-106.315251000
42.850347000,-106.315562000
42.850198000,-106.315970000
42.850091000,-106.316246000
42.850095000,-106.316666000
42.850092000,-106.317123000
42.850084000,-106.318091000
42.850096000,-106.318803000
42.850097000,-106.319524000
42.850096000,-106.319809000
42.850096000,-106.320031000
42.850095000,-106.320234000
42.850085000,-106.320940000
42.850087000,-106.322356000
42.850085000,-106.323077000
42.850085000,-106.323288000
42.850084000,-106.323767000
42.850083000,-106.324396000
42.850083000,-106.324480000
42.850082000,-106.325188000
42.850083000,-106.325891000
42.850083000,-106.325938000
42.850084000,-106.326605000
42.850086000,-106.327013000
42.850088000,-106.327328000
42.850094000,-106.328588000
42.850092000,-106.329971000
42.850091000,-106.330766000
42.850091000,-106.330868000
42.850087000,-106.331372000
42.850087000,-106.331372000
42.850082000,-106.332095000
42.850068000,-106.332472000
42.850017000,-106.332956000
42.849945000,-106.333329000
42.849843000,-106.333726000
42.849676000,-106.334135000
42.849519000,-106.334436000
42.849353000,-106.334699000
42.848927000,-106.335266000
42.848728000,-106.335510000
42.848549000,-106.335735000
42.848385000,-106.336012000
42.848252000,-106.336301000
42.848209000,-106.336446000
42.848209000,-106.336446000
42.848166000,-106.336590000
42.848125000,-106.336766000
42.848457000,-106.336758000
42.848640000,-106.336777000
42.849381000,-106.336866000
42.851322000,-106.337162000
42.851340000,-106.337165000
42.851352000,-106.337167000
42.852281000,-106.337312000
42.852291000,-106.337314000
42.852297000,-106.337315000
42.853747000,-106.337552000
42.853955000,-106.337549000
42.853974000,-106.337543000
42.854150000,-106.337489000
42.854319000,-106.337398000
42.854474000,-106.337257000
42.854629000,-106.337043000
42.854732000,-106.336863000
42.855134000,-106.335973000
42.855438000,-106.335300000
42.855579000,-106.335030000
42.855686000,-106.334866000
42.855801000,-106.334726000
42.855932000,-106.334616000
42.856101000,-106.334519000
42.856253000,-106.334448000
42.856453000,-106.334373000
42.856666000,-106.334272000
42.856970000,-106.334127000
42.857220000,-106.333950000
42.858173000,-106.333256000
42.858410000,-106.333101000
42.858839000,-106.332842000
42.859044000,-106.332735000
42.859065000,-106.332729000
42.859253000,-106.332674000
42.859447000,-106.332655000
42.859594000,-106.332664000
42.861729000,-106.332635000
42.862146000,-106.332629000
42.862146000,-106.332629000
42.862272000,-106.332627000
42.862426000,-106.332631000
42.862554000,-106.332655000
42.862678000,-106.332690000
42.862808000,-106.332755000
42.862948000,-106.332841000
42.863097000,-106.332988000
42.863190000,-106.333105000
42.863246000,-106.333183000
42.863331000,-106.333335000
42.863389000,-106.333480000
42.863446000,-106.333661000
42.863480000,-106.333827000
42.863503000,-106.334019000
42.863509000,-106.334205000
42.863507000,-106.334493000
42.863507000,-106.334721000
42.863491000,-106.335830000
42.863497000,-106.336168000
42.863507000,-106.336402000
42.863525000,-106.336634000
42.863553000,-106.336909000
42.863583000,-106.337109000
42.863622000,-106.337341000
42.863651000,-106.337481000
42.863688000,-106.337636000
42.863739000,-106.337810000
42.863804000,-106.337988000
42.863873000,-106.338162000
42.863939000,-106.338307000
42.864065000,-106.338536000
42.864203000,-106.338743000
42.864341000,-106.338923000
42.864469000,-106.339066000
42.864602000,-106.339194000
42.864705000,-106.339280000
42.864855000,-106.339387000
42.864954000,-106.339450000
42.865059000,-106.339507000
42.865234000,-106.339581000
42.865393000,-106.339634000
42.865528000,-106.339670000
42.865670000,-106.339695000
42.865837000,-106.339704000
42.866020000,-106.339695000
42.866209000,-106.339674000
42.866381000,-106.339645000
42.867750000,-106.339412000
42.867722000,-106.339244000
42.867587000,-106.337924000
39.755919,-94.84803
39.756292,-94.848036
39.756293,-94.848512
39.756293,-94.84932
39.755844,-94.849316
39.755844,-94.849316
39.755334,-94.849315
39.75453,-94.84931
39.75448,-94.849306
39.754443,-94.849308
39.753553,-94.8493
39.75261,-94.8493
39.751678,-94.849283
39.750754,-94.849285
39.75067,-94.849356
39.750497,-94.849483
39.750395,-94.849546
39.750273,-94.84961
39.750194,-94.849637
39.750103,-94.849657
39.749642,-94.849644
39.749575,-94.849646
39.749575,-94.849646
39.749544,-94.849647
39.74946,-94.849665
39.749371,-94.849699
39.749292,-94.849739
39.749238,-94.849777
39.749195,-94.849829
39.749166,-94.8499
39.749088,-94.850291
39.748898,-94.852425
39.748835,-94.853178
39.748828,-94.853284
39.748817,-94.853493
39.748813,-94.853573
39.748806,-94.853704
39.748762,-94.854565
39.748757,-94.854649
39.748716,-94.855141
39.74865,-94.855665
39.748578,-94.856416
39.748553,-94.856821
39.748551,-94.857325
39.748594,-94.857915
39.748654,-94.858679
39.748792,-94.859709
39.748928,-94.860573
39.749592,-94.864089
39.749733,-94.864897
39.749859,-94.865617
39.74993,-94.866197
39.74994,-94.866354
39.74997,-94.866854
39.749998,-94.867446
39.749995,-94.86804
39.749956,-94.868687
39.749904,-94.869203
39.749816,-94.86982
39.749744,-94.870187
39.749744,-94.870187
39.749726,-94.87028
39.749621,-94.870745
39.749479,-94.871268
39.749324,-94.871744
39.749117,-94.87231
39.748878,-94.872868
39.748547,-94.873544
39.747828,-94.874885
39.74693,-94.876579
39.746047,-94.878249
39.745526,-94.879273
39.745032,-94.8803
39.744628,-94.881217
39.744235,-94.882146
39.743778,-94.883305
39.743472,-94.884135
39.743172,-94.885003
39.742749,-94.886352
39.742367,-94.887672
39.74213,-94.888579
39.741903,-94.889528
39.741561,-94.89113
39.741374,-94.892101
39.741215,-94.893063
39.741122,-94.893704
39.741117,-94.893742
39.741092,-94.893934
39.740983,-94.894759
39.740849,-94.895935
39.740746,-94.897106
39.740696,-94.897872
39.740644,-94.898908
39.740623,-94.899836
39.740591,-94.902612
39.740576,-94.906103
39.740556,-94.911208
39.740552,-94.912547
39.740574,-94.913246
39.740619,-94.913818
39.740723,-94.914658
39.74088,-94.915505
39.741048,-94.916184
39.74121,-94.916733
39.74141,-94.917307
39.741641,-94.917882
39.741908,-94.918475
39.742128,-94.918909
39.74237,-94.919337
39.742654,-94.919801
39.743013,-94.920318
39.743387,-94.920807
39.743776,-94.921228
39.744165,-94.921632
39.744616,-94.922083
39.746265,-94.923714
39.747013,-94.924441
39.74732,-94.924776
39.747572,-94.925064
39.747958,-94.925559
39.748208,-94.925916
39.748462,-94.92628
39.749145,-94.927414
39.749677,-94.928266
39.750484,-94.929661
39.751548,-94.931531
39.752193,-94.93258
39.753704,-94.935036
39.754207,-94.935853
39.754223,-94.935879
39.75472,-94.936687
39.755385,-94.937771
39.756414,-94.939448
39.756679,-94.939887
39.757409,-94.941092
39.757514,-94.941269
39.757651,-94.941491
39.758375,-94.942676
39.759802,-94.945026
39.76001,-94.945346
39.760345,-94.945888
39.760577,-94.946265
39.760673,-94.94647
39.760734,-94.946616
39.760775,-94.946762
39.760807,-94.946911
39.760817,-94.947104
39.760809,-94.947659
39.760799,-94.94872
39.7608,-94.948807
39.760803,-94.948965
39.760822,-94.94916
39.760875,-94.949397
39.760932,-94.949572
39.761015,-94.949778
39.761166,-94.950046
39.761522,-94.9506
39.761718,-94.950919
39.762339,-94.951871
39.76243,-94.952009
39.762701,-94.952379
39.763183,-94.952918
39.763531,-94.953252
39.763734,-94.953447
39.76546,-94.955075
39.765865,-94.955462
39.767933,-94.957411
39.768878,-94.958302
39.769337,-94.958668
39.769592,-94.95885
39.770045,-94.959154
39.770355,-94.959326
39.770852,-94.959573
39.771379,-94.959816
39.771725,-94.959992
39.772098,-94.960205
39.772502,-94.960478
39.772883,-94.960801
39.773198,-94.961095
39.773562,-94.961488
39.773722,-94.96168
39.773792,-94.961765
39.773973,-94.962001
39.774299,-94.962516
39.774515,-94.962925
39.774654,-94.963192
39.774853,-94.963609
39.775067,-94.964163
39.775236,-94.964658
39.775359,-94.965059
39.775448,-94.96556
39.775523,-94.965977
39.775597,-94.966605
39.775861,-94.969072
39.775953,-94.969687
39.776044,-94.970159
39.776146,-94.970606
39.776257,-94.971006
39.776382,-94.971417
39.776503,-94.971765
39.776617,-94.972069
39.776836,-94.972593
39.777025,-94.972985
39.777276,-94.973445
39.777347,-94.973565
39.777527,-94.973871
39.777876,-94.974395
39.778276,-94.974945
39.778568,-94.975367
39.778793,-94.975699
39.779258,-94.97634
39.779528,-94.97677
39.779818,-94.977276
39.780028,-94.977711
39.780261,-94.978278
39.780456,-94.978839
39.780582,-94.979289
39.780711,-94.97985
39.780798,-94.980338
39.780852,-94.980827
39.780906,-94.981401
39.780923,-94.981821
39.781107,-94.986465
39.781156,-94.987533
39.781232,-94.988574
39.781352,-94.989846
39.781484,-94.991021
39.782199,-94.997373
39.782252,-94.998148
39.782279,-94.9989
39.782269,-94.99946
39.782251,-94.99999
39.782215,-95.000514
39.782159,-95.001131
39.781962,-95.002515
39.781787,-95.003819
39.781691,-95.004816
39.781641,-95.00555
39.781635,-95.005633
39.781615,-95.006624
39.781613,-95.007567
39.781672,-95.00878
39.781718,-95.009328
39.781796,-95.009977
39.781861,-95.010482
39.781892,-95.010726
39.783449,-95.021323
39.783579,-95.022226
39.783642,-95.022656
39.783845,-95.023947
39.78406,-95.025152
39.784184,-95.025771
39.784302,-95.026344
39.785295,-95.030558
39.7862,-95.034318
39.78639,-95.035108
39.786588,-95.035835
39.7868,-95.036532
39.786999,-95.037162
39.787208,-95.037776
39.78755,-95.038664
39.787833,-95.039365
39.788188,-95.040191
39.789483,-95.04309
39.791283,-95.047182
39.793091,-95.051296
39.793198,-95.051605
39.793287,-95.051886
39.793356,-95.052165
39.793398,-95.052336
39.793482,-95.052829
39.793537,-95.053339
39.793559,-95.05377
39.793562,-95.05409
39.79354,-95.054659
39.793509,-95.055138
39.793391,-95.057125
39.793388,-95.05717
39.792954,-95.064524
39.792947,-95.064632
39.79273,-95.068315
39.792545,-95.07146
39.792518,-95.072262
39.792525,-95.072964
39.792573,-95.073813
39.792651,-95.074595
39.792764,-95.075337
39.79291,-95.076073
39.793053,-95.076733
39.793972,-95.080942
39.794066,-95.081408
39.794151,-95.081881
39.794216,-95.082298
39.794281,-95.08274
39.794341,-95.083239
39.794387,-95.083681
39.79443,-95.084199
39.794468,-95.084763
39.794486,-95.085182
39.794497,-95.085611
39.794507,-95.086201
39.794491,-95.087492
39.794513,-95.091627
39.7945,-95.092212
39.794471,-95.093221
39.79447,-95.096437
39.794487,-95.097188
39.794531,-95.097834
39.794659,-95.098997
39.794835,-95.100662
39.794951,-95.101541
39.795419,-95.10333
39.797492,-95.113207
39.797738,-95.114702
39.797857,-95.115691
39.797951,-95.117223
39.797961,-95.118098
39.798069,-95.124853
39.798071,-95.132268
39.79806,-95.137896
39.798033,-95.139292
39.798081,-95.143038
39.798084,-95.143272
39.798134,-95.147252
39.798132,-95.148191
39.798155,-95.152875
39.798192,-95.158222
39.798259,-95.159299
39.798347,-95.160232
39.798543,-95.16173
39.798909,-95.16367
39.799519,-95.166638
39.800571,-95.171754
39.800895,-95.173352
39.801131,-95.174406
39.801338,-95.175183
39.801621,-95.176081
39.80196,-95.177033
39.802211,-95.17772
39.802636,-95.178704
39.803009,-95.179455
39.80355,-95.180509
39.804203,-95.181779
39.806521,-95.186265
39.807815,-95.188817
39.808711,-95.19049
39.809192,-95.191413
39.811397,-95.19524
39.812524,-95.197208
39.813435,-95.198768
39.815458,-95.202286
39.816043,-95.203298
39.817894,-95.206554
39.824881,-95.218659
39.827312,-95.222955
39.8299,-95.227441
39.833096,-95.23305
39.833481,-95.23381
39.833996,-95.234984
39.834469,-95.23626
39.834768,-95.237183
39.835037,-95.238163
39.835242,-95.239006
39.835356,-95.239616
39.835516,-95.240485
39.836542,-95.246313
39.839067,-95.260731
39.839246,-95.261832
39.839791,-95.26496
39.839888,-95.265535
39.840429,-95.26837
39.840672,-95.269736
39.84187,-95.276908
39.842012,-95.278707
39.842111,-95.283919
39.842141,-95.294965
39.842136,-95.298954
39.842132,-95.302838
39.842122,-95.307706
39.842101,-95.321781
39.842082,-95.328178
39.842057,-95.335946
39.842043,-95.338627
39.842038,-95.339759
39.842037,-95.339993
39.842037,-95.340083
39.842031,-95.341473
39.842043,-95.342399
39.842074,-95.343242
39.842111,-95.344029
39.842223,-95.345656
39.842523,-95.349625
39.842601,-95.350631
39.84267,-95.351645
39.842699,-95.352501
39.842677,-95.353874
39.842663,-95.354303
39.842609,-95.355641
39.842572,-95.356151
39.842523,-95.356784
39.84243,-95.357581
39.842317,-95.358464
39.842287,-95.358694
39.842234,-95.359107
39.841945,-95.361334
39.841711,-95.362843
39.841547,-95.363989
39.841407,-95.365325
39.841339,-95.366135
39.841281,-95.366816
39.841227,-95.367647
39.841186,-95.36842
39.841157,-95.369471
39.841176,-95.374685
39.841176,-95.377452
39.841172,-95.378298
39.841169,-95.386621
39.841161,-95.393435
39.841157,-95.396376
39.841157,-95.39661
39.841156,-95.396908
39.841157,-95.403372
39.841147,-95.406123
39.841181,-95.409003
39.841228,-95.410185
39.841272,-95.411327
39.841316,-95.412048
39.841519,-95.41514
39.841568,-95.415812
39.841757,-95.418835
39.841848,-95.420061
39.841941,-95.421524
39.842001,-95.422973
39.842059,-95.424824
39.842079,-95.426193
39.842062,-95.431675
39.84205,-95.434116
39.842046,-95.434458
39.842016,-95.442911
39.841993,-95.448567
39.841981,-95.451728
39.84198,-95.451962
39.841979,-95.452194
39.841962,-95.456045
39.841954,-95.457367
39.841937,-95.458292
39.841905,-95.459353
39.841873,-95.460227
39.841819,-95.461334
39.841599,-95.465061
39.841286,-95.470387
39.841255,-95.470949
39.841119,-95.473298
39.84086,-95.477723
39.840536,-95.48327
39.840487,-95.484099
39.840364,-95.485878
39.840321,-95.486616
39.840292,-95.487047
39.840247,-95.487931
39.84022,-95.488856
39.840216,-95.489363
39.840214,-95.489597
39.840212,-95.489868
39.840216,-95.490975
39.840274,-95.492756
39.840342,-95.494281
39.840451,-95.497458
39.840594,-95.500695
39.8407,-95.503511
39.840741,-95.504767
39.84082,-95.505722
39.840931,-95.506468
39.840982,-95.50678
39.84102,-95.507008
39.841091,-95.507444
39.841256,-95.508281
39.841532,-95.509434
39.841705,-95.510416
39.841853,-95.511591
39.841956,-95.512889
39.841994,-95.514144
39.842043,-95.516489
39.842043,-95.517789
39.842004,-95.518728
39.841961,-95.519428
39.841827,-95.520689
39.841691,-95.521638
39.841596,-95.52221
39.841401,-95.523218
39.841282,-95.523747
39.841135,-95.524487
39.840984,-95.525364
39.840881,-95.526112
39.840787,-95.52689
39.840783,-95.526929
39.840759,-95.527161
39.840719,-95.527558
39.840669,-95.528419
39.840647,-95.529532
39.840656,-95.530671
39.840682,-95.532082
39.840727,-95.536168
39.840737,-95.536789
39.840759,-95.538232
39.840801,-95.539675
39.840808,-95.540313
39.840826,-95.54187
39.840847,-95.543911
39.840872,-95.545657
39.840876,-95.545891
39.84088,-95.54618
39.840899,-95.546846
39.840974,-95.548753
39.841069,-95.550594
39.841137,-95.55147
39.841304,-95.553361
39.841516,-95.555401
39.841691,-95.556878
39.842016,-95.559692
39.842124,-95.5604
39.842231,-95.560967
39.84239,-95.561475
39.842535,-95.561873
39.842733,-95.562232
39.842948,-95.56258
39.84318,-95.562881
39.843648,-95.563299
39.844069,-95.563568
39.844416,-95.563716
39.844805,-95.563807
39.845292,-95.563853
39.84623,-95.563856
39.84658,-95.563862
39.846746,-95.563886
39.847151,-95.564015
39.847436,-95.564174
39.847686,-95.564374
39.847866,-95.564538
39.848029,-95.564716
39.848223,-95.564993
39.848394,-95.565308
39.84852,-95.565622
39.848616,-95.565976
39.848668,-95.566327
39.848687,-95.566665
39.848696,-95.566999
39.84872,-95.568831
39.84861,-95.582769
39.848587,-95.600469
39.848585,-95.601284
39.848607,-95.606423
39.848594,-95.620366
39.848576,-95.625238
39.84854,-95.629859
39.848534,-95.630718
39.848536,-95.631434
39.848503,-95.639245
39.848472,-95.648652
39.848413,-95.658015
39.848379,-95.667412
39.848355,-95.668947
39.848276,-95.669857
39.848193,-95.670567
39.848035,-95.671444
39.847794,-95.672379
39.846423,-95.676557
39.844767,-95.681443
39.844477,-95.682299
39.844148,-95.683269
39.842474,-95.688217
39.841735,-95.690523
39.841516,-95.691317
39.841372,-95.692053
39.84129,-95.692654
39.841183,-95.69339
39.841122,-95.69536
39.841163,-95.708181
39.841147,-95.714224
39.841159,-95.719884
39.841162,-95.72122
39.841186,-95.723632
39.841195,-95.72528
39.841202,-95.726791
39.841211,-95.728245
39.841218,-95.729734
39.841226,-95.731077
39.84123,-95.731934
39.841235,-95.732853
39.841239,-95.733541
39.841236,-95.7357
39.841238,-95.736912
39.841239,-95.737146
39.841242,-95.738755
39.84128,-95.751927
39.841323,-95.761264
39.841386,-95.768702
39.841382,-95.770665
39.841386,-95.773612
39.841427,-95.783888
39.841428,-95.7844
39.841433,-95.788649
39.841442,-95.789336
39.841443,-95.790543
39.841513,-95.807522
39.841541,-95.815695
39.841563,-95.821633
39.841576,-95.826344
39.841582,-95.831088
39.841583,-95.845149
39.841575,-95.855238
39.841562,-95.86409
39.841427,-95.882872
39.841319,-95.897807
39.841313,-95.901755
39.841297,-95.906873
39.841292,-95.920442
39.841292,-95.921101
39.841254,-95.939316
39.841264,-95.958061
39.841234,-95.971686
39.84121,-95.977515
39.84119,-95.982154
39.841203,-95.984147
39.841213,-95.985618
39.841223,-95.989732
39.8412,-95.992777
39.841213,-95.995762
39.841217,-96.005225
39.841207,-96.013153
39.841216,-96.020774
39.841216,-96.020921
39.841218,-96.022176
39.841224,-96.033204
39.841225,-96.036631
39.841231,-96.039089
39.841233,-96.03973
39.841238,-96.040867
39.841266,-96.042335
39.84126,-96.045048
39.841247,-96.0494
39.841247,-96.050033
39.841246,-96.052037
39.841288,-96.054034
39.841287,-96.054194
39.841291,-96.05479
39.841294,-96.055098
39.841288,-96.05579
39.841296,-96.056609
39.841294,-96.056673
39.841273,-96.057304
39.841274,-96.057843
39.841276,-96.058638
39.841277,-96.058939
39.841281,-96.06003
39.841283,-96.061437
39.841285,-96.062688
39.841293,-96.064105
39.841291,-96.065381
39.841291,-96.066497
39.841294,-96.066736
39.841296,-96.06773
39.841297,-96.068078
39.841298,-96.068665
39.8413,-96.069438
39.841303,-96.070753
39.841304,-96.071457
39.841317,-96.074929
39.841348,-96.078521
39.841357,-96.079991
39.841361,-96.080575
39.841362,-96.080865
39.84137,-96.081511
39.841374,-96.081717
39.841376,-96.082392
39.841377,-96.082473
39.841398,-96.085132
39.841409,-96.086474
39.841415,-96.087315
39.841426,-96.088661
39.841433,-96.089469
39.841433,-96.089554
39.841444,-96.091524
39.84145,-96.092439
39.841456,-96.093055
39.841458,-96.093406
39.841492,-96.097765
39.841502,-96.099033
39.841532,-96.103238
39.841576,-96.108391
39.841588,-96.109702
39.841622,-96.114456
39.841642,-96.117581
39.841655,-96.118865
39.841656,-96.118981
39.841684,-96.122304
39.841686,-96.124163
39.841707,-96.126308
39.841711,-96.127835
39.841713,-96.12839
39.841688,-96.145045
39.841663,-96.152418
39.841644,-96.163232
39.841638,-96.164059
39.841613,-96.167496
39.841609,-96.169271
39.841607,-96.169989
39.841614,-96.173756
39.841606,-96.175304
39.841605,-96.175486
39.841609,-96.179469
39.841596,-96.180114
39.841597,-96.181096
39.841599,-96.182946
39.841571,-96.185262
39.841585,-96.186524
39.841584,-96.187097
39.841579,-96.187968
39.841559,-96.190839
39.841556,-96.195545
39.841498,-96.20064
39.841479,-96.201734
39.841431,-96.204725
39.84148,-96.208912
39.841527,-96.211089
39.841565,-96.213084
39.841582,-96.215478
39.841579,-96.219383
39.841584,-96.220024
39.841584,-96.220454
39.841591,-96.22472
39.84158,-96.229858
39.841587,-96.232212
39.841581,-96.239006
39.841584,-96.239587
39.841568,-96.244139
39.84157,-96.244701
39.841584,-96.24977
39.841579,-96.250214
39.841578,-96.252052
39.841587,-96.254069
39.841587,-96.256876
39.841578,-96.258519
39.841583,-96.261205
39.841643,-96.263762
39.841918,-96.272392
39.841955,-96.273348
39.841997,-96.274438
39.842009,-96.274746
39.842052,-96.276379
39.842059,-96.276664
39.842084,-96.279014
39.84209,-96.281465
39.8421,-96.283711
39.842103,-96.284282
39.842099,-96.286967
39.8421,-96.289996
39.842102,-96.295864
39.842109,-96.298302
39.842064,-96.307609
39.842057,-96.308794
39.842049,-96.309013
39.841895,-96.314754
39.841808,-96.31852
39.841701,-96.3248
39.841702,-96.328061
39.8417,-96.328879
39.841692,-96.331344
39.841714,-96.333595
39.841696,-96.339344
39.841688,-96.351282
39.84169,-96.352904
39.841683,-96.354048
39.841676,-96.355174
39.841676,-96.358804
39.841701,-96.362229
39.84171,-96.362599
39.841773,-96.365322
39.841895,-96.370048
39.842002,-96.374144
39.842027,-96.375058
