Time (s),Velocity [m/s],Drag Force [N],S.O.C
1092.5277383965747,23.264109744332185,135.30470054908292,0.9357748745877632
1092.540080646263,23.255782003337497,135.20784914668906,0.9357739790156014
1092.5524228959514,23.247430193929375,135.1107526554048,0.9357730834434091
1092.5647651456397,23.239054808571346,135.01341709894575,0.9357721878711862
1092.577107395328,23.230655976671116,134.91584427661135,0.9357712922989326
1092.6267264012681,23.19665317779341,134.5211796627083,0.9357676918687113
1092.6763454072081,23.162271166546837,134.12270139816175,0.9357640914379952
1092.7259644131482,23.127511082704018,133.7204422201493,0.9357604910067843
1092.7755834190882,23.092374273125746,133.31443739252995,0.9357568905750787
1092.8996185099752,23.00290198688191,132.2833749545239,0.9357478903951529
1093.0,22.9287895525932,131.43234758677679,0.9357406065551868
1093.008043748078,22.924364055108818,131.3816168327913,0.9357398792416185
1093.0146812963603,22.920705243657014,131.33968221665154,0.9357392790762539
1093.0213188446426,22.917039479398905,131.297674625082,0.9357386789108804
1093.0279563929248,22.913366770048576,131.25559418469157,0.935738078745498
1093.0913874607002,22.87793206831997,130.84994393066583,0.935732343324484
1093.1548185284755,22.84187236703819,130.4377833080157,0.9357266079026693
1093.1755627751124,22.829943583976817,130.30158101189107,0.9357247322127286
1093.1896689538,22.82180295820282,130.20867256575875,0.9357234567352934
1093.2037751324876,22.813669285091414,130.11587656238086,0.9357221812578078
1093.2130009072334,22.808356701266963,130.0552838530574,0.935721347065323
1093.2222266819792,22.803051531445135,129.99478978643558,0.9357205128728205
1093.231452456725,22.797753832529306,129.93439495215117,0.935719678680301
1093.276743529343,22.77184783311937,129.63926343368584,0.9357155834712627
1093.3220346019611,22.74611806561717,129.34647176374895,0.9357114882618202
1093.3673256745792,22.720566483703898,129.05603533510222,0.9357073930519677
1093.4126167471973,22.695193438172442,128.76795129901637,0.9357032978417036
1093.5540869249073,22.617081919724242,127.88309864087931,0.9356905061321988
1093.6955571026174,22.540692994482548,127.02071016787865,0.9356777144186728
1093.8370272803274,22.46601181591144,126.1804217281681,0.935664922701125
1093.9339373151643,22.41583245123669,125.61738612047895,0.93565616010436
1093.9797887187437,22.39238283576732,125.35470226589175,0.9356520142238526
1094.0,22.38210956698639,125.23970716714592,0.9356501867211677
1094.010049134779,22.378292479812053,125.19699357800317,0.9356491732699654
1094.0200982695578,22.374484484572903,125.1543889875984,0.9356481598187433
1094.0301474043367,22.37068576849338,125.11189543816808,0.9356471463675009
1094.0633162421334,22.35820770690917,124.97236296632315,0.9356438013032805
1094.09648507993,22.34582797256798,124.83400694490042,0.9356404562388456
1094.1296539177267,22.333548450165,124.69684659396688,0.9356371111741913
1094.1628227555234,22.32136968478782,124.56088615124115,0.9356337661093165
1094.2522721437563,22.289027240030293,124.20018382670311,0.935624745170897
1094.3417215319892,22.257413604402497,123.84811508936035,0.9356157242308696
1094.431170920222,22.226525347158503,123.50460725196986,0.9356067032892345
1094.520620308455,22.19635894556943,123.16958761014,0.9355976823459915
1094.5854446972705,22.1749401719626,122.93199290753017,0.9355911448253478
1094.6502690860862,22.15387221629139,122.6985135439419,0.9355846073038597
1094.7150934749018,22.13314081134237,122.46898054367728,0.9355780697815274
1094.7799178637174,22.11274120411865,122.24333089008167,0.9355715322583505
1094.844742252533,22.09267305542473,122.02155068347246,0.9355649947343292
1095.0,22.045952496299392,121.50600536727235,0.935549337024405
1095.000139291772,22.045917874819825,121.50562373582507,0.9355493224877239
1095.000278583544,22.045883254787054,121.50524212092505,0.9355493079510429
1095.000417875316,22.045848636231565,121.50486052290829,0.9355492934143619
1095.0012129196618,22.04565106853633,121.50268275891426,0.9355492104424395
1095.0020079640076,22.045453548335438,121.50050553795388,0.9355491274705172
1095.0028030083533,22.045256076201404,121.49832886632373,0.9355490444985946
1095.003598052699,22.045058652334294,121.49615274621478,0.935548961526672
1095.0049269304477,22.044728775805915,121.49251669971133,0.9355488228431598
1095.0062558081963,22.044399034269542,121.48888219552597,0.9355486841596474
1095.007584685945,22.044069427685418,121.48524923315372,0.9355485454761348
1095.0089135636936,22.0437399560172,121.48161781212728,0.9355484067926216
1095.0102424414422,22.043410619252782,121.47798793224658,0.9355482681091082
1095.0121719310719,22.042932672526774,121.47272020138709,0.9355480667449104
1095.0141014207015,22.04245501018395,121.46745571899588,0.9355478653807119
1095.0160309103312,22.041977632200435,121.46219448460607,0.9355476640165126
1095.0179603999609,22.041500538544277,121.45693649766191,0.9355474626523125
1095.0198898895906,22.04102372918512,121.45168175762538,0.9355472612881117
1095.0218193792202,22.04054720409626,121.44643026399886,0.9355470599239102
1095.024886032827,22.0397904190697,121.43809042912913,0.9355467398837046
1095.0279526864338,22.03903435195517,121.42975879166501,0.9355464198434973
1095.0310193400405,22.038279002643552,121.42143534958993,0.935546099803288
1095.0340859936473,22.03752437102449,121.41312010087458,0.9355457797630767
1095.037152647254,22.03677045698837,121.40481304349886,0.9355454597228636
1095.0402193008608,22.036017260426426,121.39651417545285,0.9355451396826486
1095.0444016250767,22.034991201837055,121.38520931625911,0.9355447032095016
1095.0485839492926,22.033966477249862,121.37391968014268,0.9355442667363509
1095.0527662735085,22.032943086388602,121.36264526200983,0.9355438302631969
1095.0569485977244,22.03192102897712,121.35138605677106,0.9355433937900393
1095.0611309219403,22.030900304739532,121.34014205934311,0.935542957316878
1095.0653132461562,22.02988091340018,121.32891326464839,0.9355425208437134
1095.071953870217,22.02826507862838,121.31111559357964,0.935541827818955
1095.0785944942777,22.02665260237005,121.29335621637382,0.9355411347941878
1095.0852351183385,22.025043483523792,121.27563511277846,0.9355404417694118
1095.0918757423992,22.023437720989108,121.25795226257148,0.9355397487446269
1095.09851636646,22.02183531366644,121.24030764556157,0.935539055719833
1095.1051569905208,22.02023626045716,121.22270124158808,0.9355383626950303
1095.1204456883604,22.016567507358,121.18231120151303,0.9355367671451347
1095.1357343862,22.012916513802807,121.14212336091309,0.935535171595192
1095.1510230840397,22.009283266439308,121.10213747559133,0.9355335760452022
1095.1663117818794,22.005667751940706,121.06235330220078,0.9355319804951655
1095.181600479719,22.00206995700564,121.02277059824256,0.9355303849450819
1095.1968891775587,21.99848986835814,120.98338912206391,0.9355287893949514
1095.243082911533,21.987780315510964,120.86562080079285,0.9355239685512531
1095.2892766455075,21.97723191928665,120.74968070852798,0.935519147707126
1095.3027904472758,21.974187087860788,120.71622454307695,0.9355177373873698
1095.3163042490442,21.971175740082753,120.68314085040022,0.9355163270675769
1095.3298180508125,21.96820105808854,120.6504644321506,0.9355149167477473
1095.3433318525808,21.96526284024442,120.6181929102556,0.935513506427881
1095.3568456543492,21.962360340292843,120.58631792921699,0.9355120961079781
1095.3877938618439,21.955847518581916,120.51481006480492,0.935508866308133
1095.4187420693386,21.949520352379114,120.44536092487624,0.9355056365080954
1095.4496902768333,21.94337891518961,120.37796955389697,0.9355024067078654
1095.480638484328,21.93742331305132,120.31263540400188,0.9354991769074429
1095.5115866918227,21.93165335947352,120.24935477002651,0.9354959471068279
1095.6217381358051,21.91261659638851,120.04069152508029,0.9354844515379845
1095.7318895797875,21.89591516066526,119.8577751807627,0.9354729559667032
1095.84204102377,21.881538066710554,119.70042704122577,0.9354614603929838
1095.9521924677524,21.869474300112994,119.56847654082569,0.9354499648168262
1096.0,21.864955985379375,119.51907506064434,0.9354449755475842
1096.032522976723,21.862108631143904,119.4879484499842,0.935441581398329
1096.0650459534459,21.859388907376516,119.45822085098386,0.9354381872488613
1096.0975689301688,21.85676319982146,119.42952439326743,0.935434793099181
1096.1300919068917,21.854222810645197,119.40176366433121,0.9354313989492882
1096.1626148836147,21.851769975293468,119.37496276328427,0.9354280047991829
1096.21319455724,21.848135149701445,119.33525237990494,0.9354227262227548
1096.2637742308655,21.844718362996726,119.29793008966159,0.9354174476458126
1096.3143539044909,21.84151896927545,119.26298772130485,0.9354121690683564
1096.3649335781163,21.838536335127134,119.23041731516702,0.9354068904903861
1096.6200517018772,21.826781304653295,119.10209553029065,0.9353802659353486
1096.875169825638,21.82047052139198,119.03323344373408,0.935353641367233
1097.0,21.819349305148325,119.02100102501917,0.9353406138698257
1097.124830174362,21.819512738309328,119.02278403431076,0.9353275863692873
1097.2496603487239,21.820954773053867,119.03851680191558,0.9353145588656175
1097.3744905230858,21.823669331228384,119.06813576969958,0.9353015313588169
1097.419513269787,21.82495948462293,119.0822141263581,0.9352968327013188
1097.4456351170397,21.825801018726853,119.09139752726453,0.9352941065766184
1097.4548348756118,21.826126237748603,119.0949466365345,0.9352931464726222
1097.464034634184,21.826477476556825,119.0987797586606,0.935292186368609
1097.473234392756,21.826856621270178,119.10291749137146,0.935291226264579
1097.482434151328,21.827263275149438,119.10735552067185,0.9352902661605318
1097.4916339099002,21.82769686467023,119.11208760398365,0.9352893060564677
1097.5195463045025,21.829177786887154,119.1282507128819,0.9352863930664965
1097.5474586991047,21.830905069227782,119.14710403540882,0.935283480076369
1097.575371093707,21.832878916167576,119.16865044200867,0.9352805670860849
1097.6032834883092,21.835099745052386,119.19289521909668,0.9352776540956441
1097.6311958829115,21.837567491599447,119.21983848754024,0.9352747411050469
1097.7728859389317,21.85388738344771,119.39809844210374,0.9352599540588556
1097.881663243959,21.870710398755897,119.58199333656233,0.93524860184779
1098.0,21.89323071177053,119.8283877497031,0.9352362519911284
1098.118336756041,21.92013345347947,120.12306265458744,0.9352239021316527
1098.1420369747746,21.926047546337436,120.18789025106248,0.9352214287292989
1098.1657371935082,21.932136646093955,120.25465446573435,0.9352189553268323
1098.1782825281857,21.935416547254505,120.29062477539169,0.9352176460704424
1098.1884682305263,21.938091864251046,120.31996866107949,0.9352165830700118
1098.1986539328668,21.94077130204021,120.34936133210783,0.9352155200695602
1098.2088396352074,21.94345342710712,120.3787870769048,0.9352144570690878
1098.219025337548,21.946138076274256,120.40824411572368,0.9352133940685945
1098.2600873377514,21.95698758644553,120.52732596783076,0.9352091087550081
1098.301149337955,21.967879934535656,120.64693720454358,0.935204823441083
1098.3422113381584,21.978815289338996,120.7670803807204,0.9352005381268189
1098.383273338362,21.989793644054274,120.88775612702243,0.9351962528122162
1098.7938933403975,22.10192506350978,122.12377287825043,0.9351533996475547
1099.0,22.15983120966208,122.76452981017839,0.9351318899114923
1099.0148139301389,22.163937527304824,122.81003167856777,0.9351303515287464
1099.0296278602777,22.168051686025763,122.85562888857741,0.9351288131459573
1099.0444417904166,22.17217384670099,122.90132327208283,0.9351272747631244
1099.095873253727,22.18654232222637,123.06066505398546,0.9351219337574541
1099.1473047170373,22.201004799808313,123.22115353027795,0.9351165927512671
1099.1987361803476,22.215563026521927,123.38281014634202,0.9351112517445529
1099.250167643658,22.230217534037624,123.54564290265846,0.9351059107373078
1099.3900245563102,22.27055359290711,123.99438933363695,0.9350913870027309
1099.5298814689625,22.31159897410283,124.4518621952966,0.9350768632642235
1099.6697383816147,22.353351190047317,124.91807735639745,0.9350623395217857
1099.809595294267,22.39580766910598,125.39305028789657,0.9350478157754176
1100.0,22.45473673076738,126.05380041201843,0.9350280427768256
1100.0001031534825,22.454763506460534,126.05410103276795,0.9350280324859178
1100.000206306965,22.45479028254626,126.05440165828348,0.9350280221950102
1100.0003094604476,22.45481705903283,126.05470228865795,0.9350280119041026
1100.0007825795387,22.454939875660752,126.05608120488483,0.9350279647042915
1100.0012556986298,22.455062700576153,126.0574602217016,0.9350279175044804
1100.001728817721,22.455185533903443,126.05883934050661,0.9350278703046693
1100.002201936812,22.455308375686425,126.06021856179322,0.9350278231048581
1100.0029438172903,22.45550101636239,126.06238147396309,0.9350277490925867
1100.0036856977686,22.455693677858815,126.06454463845708,0.9350276750803151
1100.0044275782468,22.455886360169412,126.06670805521067,0.9350276010680435
1100.005169458725,22.456079063289117,126.06887172417295,0.9350275270557719
1100.0059113392033,22.456271787217126,126.07103564534097,0.9350274530435001
1100.0074730752663,22.456677559263657,126.07559175018397,0.9350272972399202
1100.0090348113292,22.457083423524093,126.08014897278015,0.9350271414363399
1100.0105965473922,22.4574893799981,126.08470731318188,0.9350269856327592
1100.0121582834552,22.457895428678775,126.08926677136775,0.935026829829178
1100.0137200195181,22.45830156955931,126.09382734731754,0.935026674025596
1100.015281755581,22.45870780263557,126.09838904104095,0.9350265182220138
1100.0176924893765,22.459335054888268,126.10543277693324,0.9350262777198114
1100.0201032231719,22.459962526801977,126.11247917633726,0.9350260372176078
1100.0225139569673,22.460590218362874,126.1195282393045,0.9350257967154031
1100.0249246907626,22.461218129554734,126.12657996585956,0.9350255562131973
1100.027335424558,22.461846260361604,126.13363435603014,0.9350253157109902
1100.0297461583534,22.462474610768936,126.14069140985977,0.9350250752087821
1100.0321568921488,22.463103180762644,126.1477511273972,0.9350248347065727
1100.0355652641142,22.463992247641507,126.15773692552443,0.9350244946769127
1100.0389736360796,22.464881753384816,126.16772804839052,0.9350241546472503
1100.042382008045,22.465771697950206,126.17772449610513,0.9350238146175855
1100.0457903800104,22.466662081295993,126.18772626878581,0.9350234745879187
1100.0491987519758,22.467552903380877,126.19773336655462,0.9350231345582494
1100.0526071239412,22.468444164163397,126.20774578953205,0.9350227945285776
1100.0560154959066,22.469335863601803,126.21776353783554,0.9350224544989035
1100.0604317514783,22.470491898231405,126.2307515371208,0.9350220139196566
1100.06484800705,22.471648669142024,126.24374847733812,0.9350215733404056
1100.0692642626216,22.472806176243214,126.2567543587488,0.9350211327611506
1100.0736805181932,22.47396441944455,126.26976918161489,0.9350206921818917
1100.0780967737649,22.475123398655548,126.28279294619853,0.935020251602629
1100.0825130293365,22.47628311378571,126.29582565276215,0.9350198110233624
1100.0869292849081,22.477443564744597,126.30886730156958,0.9350193704440918
1100.09436208511,22.479398328468708,126.33083730249044,0.9350186289250206
1100.101794885312,22.48135517586855,126.35283263588792,0.9350178874059383
1100.109227685514,22.483314106513532,126.3748533030376,0.9350171458868448
1100.116660485716,22.48527511997325,126.396899305222,0.9350164043677401
1100.124093285918,22.487238215817513,126.4189706437309,0.9350156628486245
1100.13152608612,22.48920339361634,126.44106731986116,0.9350149213294978
1100.1590241818726,22.49649177988999,126.52303560066447,0.9350121780343579
1100.1815578398152,22.502485562318935,126.59046412059303,0.935009930006786
1100.2040914977579,22.508498449318484,126.65812561074316,0.9350076819791119
1100.2266251557005,22.51453042896415,126.72602010918816,0.935005433951336
1100.2491588136431,22.520581489348764,126.79414765459956,0.9350031859234578
1100.2716924715858,22.526651618583006,126.8625082862521,0.9350009378954779
1100.3249819185296,22.541082537537395,127.02510049101832,0.9349956215736791
1100.3782713654734,22.555619875895086,127.18899699646836,0.9349903052513098
1100.3841145724286,22.557219899890008,127.20704240299844,0.9349897223146243
1100.3899577793838,22.55882193861581,127.2251118145435,0.9349891393779283
1100.395800986339,22.560425369544486,127.24319821369662,0.9349885564412249
1100.4087227184327,22.563975237183424,127.28324462605669,0.9349872673285691
1100.4216444505264,22.567525615038402,127.3233030963536,0.934985978215881
1100.4312588887349,22.570153156551477,127.35295337754765,0.9349850190492249
1100.4408733269433,22.57275970227165,127.38237014412474,0.9349840598825506
1100.4504877651518,22.575343289453183,127.41153115916472,0.9349831007158576
1100.4601022033603,22.577903623007117,127.44043300244948,0.9349821415491459
1100.4919155099678,22.586210613324976,127.53422746736845,0.9349789677531013
1100.5237288165754,22.594264515706776,127.62519725143159,0.9349757939568533
1100.555542123183,22.602065721128433,127.71334371555224,0.9349726201604018
1100.5873554297905,22.60961450386137,127.7986670033046,0.9349694463637471
1100.6952214142927,22.633335156641266,128.06696507821337,0.9349586853085337
1100.803087398795,22.654166776286427,128.30281808194994,0.9349479242509822
1100.9109533832973,22.672119138489695,128.50624655746768,0.9349371631910928
1100.9355757041687,22.675814033200442,128.54813551707252,0.9349347067883067
1100.9531483809728,22.678366847627796,128.57708071889587,0.934932953680859
1100.9655021391459,22.680135581453733,128.59713749828092,0.9349317212296876
1100.977855897319,22.68189275808828,128.6170647723544,0.9349304887784855
1100.990209655492,22.68364042949872,128.6368857836972,0.9349292563272528
1101.0,22.68501893579395,128.6525210293325,0.9349282796105114
1101.009790344508,22.685907827413406,128.66260348847422,0.9349273417032794
1101.019580689016,22.686791192465375,128.67262365263113,0.9349264037960286
1101.029371033524,22.687668915855586,128.68258020886995,0.9349254658887588
1101.0673756046701,22.691026629091596,128.72067237053597,0.9349218250806968
1101.1053801758162,22.69430124063585,128.75782720018145,0.9349181842723518
1101.1433847469623,22.69749138428867,128.7940287849646,0.9349145434637187
1101.1813893181084,22.70059665545978,128.82927212846795,0.9349109026547958
1101.2945858801024,22.709343752235885,128.92857341430374,0.934900058508792
1101.4077824420965,22.71734125768654,129.01939845454677,0.9348892143602132
1101.4488707598298,22.72005917486136,129.05027222730044,0.9348852781285238
1101.4809898539243,22.722119650847286,129.0736803568551,0.9348822011418598
1101.5043318450128,22.72360852933508,129.09059614861752,0.9348799649953455
1101.5276738361013,22.725104185958276,129.1075900656646,0.9348777288487146
1101.5510158271898,22.726609002076362,129.1246891833146,0.9348754927019729
1101.5840212530816,22.72875050327208,129.14902485999772,0.9348723308046452
1101.6170266789734,22.730909857890605,129.17356574188707,0.934869168907113
1101.6500321048652,22.73308798069549,129.19832228451045,0.9348660070093664
1101.683037530757,22.735285167814425,129.22329791546065,0.9348628451114015
1101.7921216563793,22.742682641353234,129.30740343132743,0.9348523949227765
1101.9012057820016,22.750287859797307,129.39389942591018,0.9348419447317606
1102.0,22.757354310359087,129.47429380180483,0.9348324803053966
1102.0237061244286,22.758665445554772,129.4892132156722,0.9348302436162951
1102.0433559170306,22.759759204542938,129.50165976219424,0.9348283896448061
1102.0630057096325,22.760859913997386,129.51418600615327,0.9348265356732396
1102.0826555022345,22.761967565210313,129.52679185992156,0.9348246817015954
1102.2630032601378,22.772444538353998,129.6460575631022,0.9348076657612969
1102.443351018041,22.783495935808766,129.77192176425365,0.9347906498145302
1102.4584050452706,22.78445888834203,129.78289170863704,0.9347892294554314
1102.4734590725002,22.78544927884761,129.79417470973428,0.934787809096287
1102.4885130997297,22.786470119816403,129.80580513032143,0.934786388737097
1102.5035671269593,22.787522012855785,129.81778987159674,0.9347849683778612
1102.5428512923652,22.79041283813116,129.8507293331134,0.9347812618859354
1102.582135457771,22.793514210440787,129.88607251539153,0.9347775553936994
1102.621419623177,22.796825725430914,129.92381578891718,0.9347738489011534
1102.6607037885829,22.800347056438934,129.96395647351588,0.9347701424082971
1102.7863608635148,22.813014799113386,130.1084110561416,0.9347582865593175
1102.9120179384468,22.82781659120028,130.27730258036968,0.9347464307071648
1103.0,22.839446512271305,130.41007924672547,0.9347381295227568
1103.0085210302393,22.84045084250643,130.4215486722382,0.9347373408239575
1103.0170420604786,22.841464733190065,130.43312778939136,0.9347365521251438
1103.025563090718,22.842488383285964,130.44481888513855,0.9347357634263158
1103.0531237674616,22.84586037103331,130.48333402318758,0.9347332124349904
1103.0806844442052,22.849331712261627,130.52298992424122,0.9347306614435168
1103.1082451209488,22.85290443882986,130.56381032257238,0.9347281104518917
1103.1358057976925,22.856579206720145,130.6058032582679,0.9347255594601144
1103.1438586867,22.85767221296216,130.61829474880562,0.9347248140918265
1103.1519115757076,22.85878360530734,130.6309969785669,0.9347240687235258
1103.1599644647151,22.85992216523967,130.64401035020398,0.9347233233552117
1103.1680173537227,22.861091313437452,130.65737401033132,0.9347225779868847
1103.1797911591434,22.86285726692278,130.67756060192096,0.9347214882137823
1103.1915649645641,22.86469039335779,130.698516696027,0.9347203984406519
1103.2033387699848,22.866590650224275,130.72024199123106,0.9347193086674938
1103.2151125754056,22.868557976087125,130.7427359764145,0.9347182188943077
1103.2808451323967,22.880771767412305,130.88242916810302,0.9347121347455112
1103.346577689388,22.895070299684807,131.04606100687735,0.9347060505958464
1103.412310246379,22.911449666835118,131.23363145897977,0.9346999664453135
1103.4780428033703,22.929906005500595,131.44514735527306,0.9346938822939123
1103.721875217681,23.016454351754252,132.43929273159682,0.9346713133586453
1103.7673127020728,23.03572152610007,132.66111655700752,0.9346671076997345
1103.8127501864647,23.055972466660048,132.89446659584655,0.9346629020404091
1103.8346186240462,23.06606936422515,133.0108889788115,0.9346608779141531
1103.8476497236318,23.072171661549888,133.08127629500643,0.9346596717652585
1103.8575761902516,23.076818426067884,133.13488716742657,0.9346587529788614
1103.8675026568715,23.081433509277456,133.18814321079907,0.9346578341924445
1103.8774291234913,23.08600988546601,133.24096310795858,0.9346569154060079
1103.8873555901112,23.090549150418298,133.2933650169708,0.9346559966195513
1103.897282056731,23.0950534493117,133.34537345664106,0.9346550778330752
1103.9199653495996,23.10521475752105,133.46273724779212,0.9346529782840349
1103.9426486424682,23.11519577147305,133.5780688883814,0.9346508787348913
1103.9653319353367,23.12499546020161,133.69135375858627,0.9346487791856443
1103.9880152282053,23.134612900775263,133.8025785171793,0.9346466796362938
1104.0,23.139620606700326,133.8605104555076,0.9346455703343539
1104.005250471382,23.14131270633168,133.880088443057,0.9346451267979857
1104.0105009427639,23.14299539879084,133.8995590071135,0.9346446832616123
1104.0157514141458,23.14466848640563,133.91891983640448,0.9346442397252333
1104.0327706036721,23.150031374406314,133.98098815899917,0.9346428020200578
1104.0497897931984,23.155295992404508,134.04193312396606,0.9346413643148261
1104.0668089827248,23.160460291525315,134.1017302288302,0.9346399266095365
1104.083828172251,23.165523578372248,134.16037066503014,0.934638488904189
1104.1261873525666,23.177686756367187,134.3012908440697,0.9346349105890013
1104.1685465328821,23.189224374657627,134.43503177455386,0.9346313322734532
1104.2109057131977,23.20013718531959,134.5615913544122,0.9346277539575444
1104.2532648935132,23.21042600337768,134.6809688145677,0.9346241756412752
1104.3958704380668,23.240488537809206,135.03007686901026,0.9346121289527268
1104.5384759826204,23.263521006066625,135.29785239992577,0.9346000822600921
1104.681081527174,23.279558238628347,135.48445794642222,0.9345880355633709
1104.8236870717276,23.288637217292948,135.59015585967055,0.9345759888625634
1104.9662926162812,23.290796998606304,135.6153062075721,0.9345639421576696
1105.0,23.290300886853817,135.60952885004593,0.9345610947018373
1105.0002687805984,23.290281211481307,135.6092997274698,0.9345610732892317
1105.0005375611968,23.290261512457818,135.60907032966847,0.9345610518766261
1105.0008063417952,23.290241789285027,135.60884065083965,0.9345610304640205
1105.0027758129734,23.290096562838624,135.60714947658687,0.9345608735646387
1105.0043167187325,23.289982044908566,135.60581591304086,0.9345607508072381
1105.0058576244917,23.28986673373003,135.60447311872616,0.9345606280498372
1105.0073985302508,23.28975062657338,135.6031210619938,0.9345605052924358
1105.00893943601,23.289633722871695,135.60175973638061,0.9345603825350339
1105.0112869646248,23.28945409221382,135.59966797833377,0.9345601955174222
1105.0136344932396,23.289272613083597,135.5975547116314,0.9345600084998095
1105.0159820218544,23.289089285815677,135.59541994067365,0.9345598214821957
1105.0183295504692,23.288904110664458,135.59326366893097,0.9345596344645808
1105.020677079084,23.288717087819666,135.59108589912594,0.9345594474469647
1105.0239763275945,23.288451120573015,135.58798889882962,0.9345591846098721
1105.027275576105,23.288181504681642,135.58484944874903,0.9345589217727773
1105.0305748246155,23.287908240699384,135.58166755680855,0.9345586589356805
1105.033874073126,23.2876313291848,135.57844323100738,0.9345583960985813
1105.0371733216366,23.287350770695152,135.575176479349,0.93455813326148
1105.0420430759168,23.286929997930994,135.5702771821346,0.9345577453088573
1105.046912830197,23.286501282748,135.56528549785605,0.9345573573562299
1105.0517825844772,23.28606462693814,135.5602014524849,0.9345569694035979
1105.0566523387574,23.285620032296347,135.55502507212023,0.9345565814509611
1105.0615220930376,23.28516750062029,135.54975638298583,0.9345561934983195
1105.0698284617413,23.284377304539014,135.54055661503287,0.9345555317651913
1105.078134830445,23.28356403037993,135.53108848920053,0.934554870032049
1105.0864411991486,23.282727687113333,135.52135213806844,0.9345542082988928
1105.0947475678522,23.281868283731395,135.51134769525447,0.934553546565723
1105.1030539365559,23.28098582924763,135.50107529540725,0.9345528848325391
1105.1291927551083,23.278058627847454,135.4670033703758,0.9345508024635772
1105.1553315736608,23.274903540085887,135.43028370007565,0.9345487200944781
1105.1814703922132,23.271520927602097,135.39092157095558,0.9345466377252415
1105.2076092107657,23.267911653782733,135.34892818205958,0.9345445553558679
1105.2680810806717,23.258696280956933,135.24173817244997,0.9345397378166449
1105.3285529505777,23.248274800218876,135.12057029662301,0.934534920276687
1105.3890248204837,23.236650937935845,134.9854867028687,0.9345301027359944
1105.4494966903897,23.223828442597387,134.83655188279886,0.9345252851945669
1105.7139087579515,23.153778806947944,134.02436826026795,0.9345042205803372
1106.0,23.052636290890582,132.8560099900214,0.9344814288602477
1106.0055092104817,23.050879611207215,132.83576271259213,0.9344809491212746
1106.0110184209634,23.04911345849145,132.81540780560294,0.9344804693822955
1106.0165276314451,23.047337636619343,132.79494303408262,0.9344799896433101
1106.034432381124,23.041505247721684,132.72774102019648,0.9344784305076259
1106.0523371308027,23.035573473800564,132.65941131671605,0.9344768713718794
1106.0702418804815,23.029540301132915,132.5899316203763,0.934475312236069
1106.0881466301603,23.023405087302187,132.51929545350305,0.9344737531001941
1106.1338588065992,23.00727882009082,132.33371967634992,0.9344697725084118
1106.179570983038,22.990488979876133,132.14064588345147,0.9344657919162096
1106.225283159477,22.973037308219364,131.94011079120972,0.9344618113235875
1106.2709953359158,22.954925637620843,131.73215275717567,0.9344578307305456
1106.4113670433408,22.895202827605356,131.04757812929708,0.9344456072311332
1106.4272502122428,22.88805663106871,130.9657840867521,0.9344442241323286
1106.4386468403934,22.882903507786484,130.90681823666674,0.9344432317193306
1106.450043468544,22.877773136006066,130.84812591564022,0.9344422393063067
1106.4614400966946,22.872689275462033,130.78997867295897,0.9344412468932565
1106.4728367248451,22.86765708751443,130.73243516803726,0.9344402544801802
1106.4842333529957,22.862674420689636,130.67547041661405,0.934439262067078
1106.5021850212931,22.854921818384796,130.58686283112033,0.9344376988440619
1106.5201366895906,22.84728702428977,130.49963109256993,0.934436135620981
1106.538088357888,22.839770120964975,130.4137747946311,0.9344345723978353
1106.5560400261854,22.83237113781381,130.32929294371826,0.9344330091746249
1106.6841672880364,22.782972334234472,129.76595709562335,0.9344218519083447
1106.7734994515354,22.75206271047288,129.41408939532263,0.9344140729004177
1106.8628316150343,22.724038259214915,129.0954787015658,0.9344062938908869
1106.9521637785333,22.698885624164316,128.80985214472335,0.9343985148797529
1107.0,22.686593916336182,128.67038588118547,0.9343943493189546
1107.0052225840386,22.68583297059133,128.66175439239217,0.9343938491579958
1107.0104451680772,22.685081423992667,128.6532298032943,0.9343933489970315
1107.0156677521159,22.684339472498202,128.644814325885,0.934392848836062
1107.0326457650524,22.681988079850523,128.61814581362032,0.9343912228709208
1107.049623777989,22.679735403287264,128.59259949078043,0.9343895969057234
1107.0666017909255,22.677583470180497,128.56819801175092,0.9343879709404687
1107.083579803862,22.675532949045582,128.54494863081297,0.9343863449751562
1107.1263543700031,22.67081653475101,128.49148058808495,0.9343822485025344
1107.1691289361443,22.666743081069,128.44531047579736,0.9343781520295449
1107.2119035022854,22.663311481925398,128.40642183169288,0.9343740555561878
1107.2546780684265,22.66052059179673,128.3747983728109,0.934369959082463
1107.4165274551501,22.655740424595976,128.32064354666807,0.9343544589392182
1107.5783768418737,22.660059636338502,128.36957568060436,0.9343389587907099
1107.6160662165375,22.662365526804013,128.39570281761874,0.9343353493174917
1107.6537555912014,22.66516121341209,128.42738320748995,0.9343317398439881
1107.6619728536734,22.665835719114003,128.43502721146606,0.9343309528849881
1107.6701901161455,22.66651685623394,128.44274659848435,0.9343301659259746
1107.6784073786175,22.667179211922363,128.45025335635134,0.9343293789669476
1107.6866246410896,22.667808634827928,128.45738707629488,0.9343285920079069
1107.6948419035616,22.66840238463916,128.46411666797857,0.9343278050488527
1107.7069452036055,22.6692123549619,128.4732971985893,0.9343266459278204
1107.7190485036494,22.669951467623733,128.48167488610386,0.9343254868067589
1107.7311518036934,22.67062125895935,128.48926706679492,0.9343243276856678
