type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	40.020876000	-96.859658000	1414.9		0.4	-1.6	124.377	731.87								
T	40.023133000	-96.859663000	1427.9		359.9	1.6	124.533	822.20								
T	40.025662000	-96.859626000	1411.9		0.6	-1.7	124.707	921.34								
T	40.026163000	-96.859635000	1410.0		359.2	-1.1	124.742	182.53								
T	40.027087000	-96.859642000	1411.8		359.7	0.5	124.806	336.61								
T	40.027932000	-96.859643000	1422.4		359.9	3.5	124.864	307.82								
T	40.028540000	-96.859634000	1424.6		0.6	1.0	124.906	221.50								
T	40.029270000	-96.859634000	1413.6		0.0	-4.1	124.956	265.93								
T	40.030533000	-96.859618000	1403.3		0.6	-2.2	125.043	460.12								
T	40.030770000	-96.859620000	1400.5		359.6	-3.3	125.060	86.34								
T	40.031015000	-96.859622000	1399.0		359.6	-1.7	125.077	89.25								
T	40.032013000	-96.859614000	1409.0		0.4	2.8	125.146	363.57								
T	40.034010000	-96.859630000	1404.5		359.6	-0.6	125.283	727.50								
T	40.035542000	-96.859633000	1405.4		359.9	0.1	125.389	558.09								
T	40.036408000	-96.859625000	1401.3		0.4	-1.3	125.449	315.48								
T	40.037296000	-96.859630000	1406.0		359.8	1.5	125.510	323.49								
T	40.038198000	-96.859631000	1385.6		360.0	-6.2	125.572	328.59								
T	40.040481000	-96.859633000	1366.0		360.0	-2.4	125.730	831.67								
T	40.041372000	-96.859629000	1357.2		0.2	-2.7	125.791	324.58								
T	40.041572000	-96.859628000	1357.2		0.2	-0.0	125.805	72.86								
T	40.042431000	-96.859632000	1353.1		359.8	-1.3	125.864	312.93								
T	40.043230000	-96.859630000	1335.4		0.1	-6.1	125.919	291.07								
T	40.043827000	-96.859637000	1339.3		359.5	1.8	125.961	217.49								
T	40.044225000	-96.859641000	1340.9		359.6	1.1	125.988	144.99								
T	40.045347000	-96.859684000	1344.4		358.3	0.8	126.066	408.91								
T	40.045507000	-96.859690000	1344.7		358.4	0.6	126.077	58.31								
T	40.045454000	-96.860049000	1348.1		259.1	3.3	126.096	102.35								
T	40.045064000	-96.862238000	1346.8		256.9	-0.2	126.215	629.12								
T	40.044960000	-96.862909000	1353.3		258.6	3.3	126.251	191.65								
T	40.044923000	-96.863176000	1356.4		259.7	4.2	126.266	75.96								
T	40.044883000	-96.863709000	1365.8		264.4	6.2	126.294	149.94								
T	40.044882000	-96.863763000	1367.0		268.6	8.4	126.297	15.12								
T	40.044878000	-96.863915000	1370.0		268.0	7.0	126.305	42.58								
T	40.044884000	-96.865326000	1371.4		270.3	0.4	126.380	395.06								
T	40.044873000	-96.865891000	1367.4		268.5	-2.5	126.410	158.24								
T	40.044886000	-96.867508000	1372.8		270.6	1.2	126.496	452.75								
T	40.044889000	-96.868079000	1375.7		270.4	1.8	126.526	159.87								
T	40.044897000	-96.869532000	1375.3		270.4	-0.1	126.603	406.82								
T	40.044898000	-96.869637000	1376.1		270.7	2.7	126.609	29.40								
T	40.044906000	-96.870373000	1375.7		270.8	-0.2	126.648	206.09								
T	40.044917000	-96.870752000	1366.2		272.2	-8.9	126.668	106.19								
T	40.044912000	-96.871165000	1361.8		269.1	-3.8	126.690	115.65								
T	40.044919000	-96.871767000	1362.5		270.9	0.4	126.722	168.57								
T	40.044910000	-96.872652000	1372.8		269.2	4.1	126.769	247.80								
T	40.044919000	-96.874291000	1388.9		270.4	3.5	126.855	458.90								
T	40.044912000	-96.875024000	1396.6		269.3	3.7	126.894	205.24								
T	40.044921000	-96.875517000	1396.7		271.4	0.1	126.920	138.07								
T	40.044919000	-96.876104000	1387.9		269.7	-5.3	126.952	164.35								
T	40.044931000	-96.876993000	1402.3		271.0	5.8	126.999	248.94								
T	40.044944000	-96.877449000	1414.9		272.1	9.9	127.023	127.76								
T	40.044963000	-96.877728000	1411.0		275.1	-4.9	127.038	78.42								
T	40.044978000	-96.877942000	1406.7		275.2	-7.2	127.049	60.16								
T	40.045025000	-96.878477000	1404.1		276.5	-1.7	127.078	150.76								
T	40.045164000	-96.879667000	1407.2		278.7	0.9	127.142	337.00								
T	40.045226000	-96.880099000	1407.2		280.6	0.0	127.165	123.04								
T	40.045256000	-96.880354000	1410.8		278.7	5.0	127.179	72.23								
T	40.045346000	-96.880986000	1416.2		280.5	3.0	127.213	179.96								
T	40.045395000	-96.881359000	1418.6		279.7	2.2	127.233	105.95								
T	40.045429000	-96.881651000	1419.1		278.6	0.7	127.248	82.69								
T	40.045455000	-96.881927000	1416.3		277.0	-3.6	127.263	77.85								
T	40.045477000	-96.882214000	1413.2		275.7	-3.9	127.278	80.75								
T	40.045488000	-96.882550000	1414.6		272.4	1.5	127.296	94.16								
T	40.045495000	-96.882968000	1419.6		271.3	4.2	127.318	117.06								
T	40.045509000	-96.887597000	1413.2		270.2	-0.5	127.564	1296.03								
T	40.045500000	-96.888224000	1418.6		268.9	3.1	127.597	175.58								
T	40.045480000	-96.889671000	1414.9		269.0	-0.9	127.674	405.19								
T	40.045474000	-96.890501000	1411.0		269.5	-1.7	127.718	232.39								
T	40.045456000	-96.891566000	1408.7		268.7	-0.8	127.774	298.25								
T	40.045454000	-96.892380000	1405.6		269.8	-1.3	127.818	227.90								
T	40.045444000	-96.893227000	1411.7		269.1	2.6	127.862	237.17								
T	40.045443000	-96.894736000	1414.7		270.0	0.7	127.942	422.49								
T	40.045430000	-96.895403000	1422.1		268.5	4.0	127.978	186.81								
T	40.045436000	-96.895989000	1423.9		270.8	1.1	128.009	164.08								
T	40.045432000	-96.896440000	1424.8		269.3	0.7	128.033	126.28								
T	40.045436000	-96.896652000	1428.8		271.4	6.6	128.044	59.37								
T	40.045440000	-96.896890000	1431.7		271.3	4.4	128.057	66.65								
T	40.045438000	-96.897471000	1431.1		269.7	-0.4	128.087	162.67								
T	40.045430000	-96.898161000	1433.5		269.1	1.2	128.124	193.21								
T	40.045433000	-96.898309000	1435.3		271.5	4.3	128.132	41.45								
T	40.045438000	-96.898611000	1433.7		271.2	-1.8	128.148	84.57								
T	40.045432000	-96.900098000	1443.4		269.7	2.3	128.227	416.33								
T	40.045432000	-96.901287000	1458.5		270.0	4.5	128.290	332.89								
T	40.045425000	-96.902725000	1462.8		269.6	1.1	128.366	402.62								
T	40.045420000	-96.903098000	1466.2		269.0	3.3	128.386	104.45								
T	40.045412000	-96.903953000	1465.2		269.3	-0.4	128.431	239.40								
T	40.045398000	-96.904750000	1471.3		268.7	2.8	128.473	223.20								
T	40.045407000	-96.906106000	1469.8		270.5	-0.4	128.545	379.66								
T	40.045390000	-96.907278000	1466.5		268.9	-1.0	128.608	328.19								
T	40.045387000	-96.908634000	1472.7		269.8	1.6	128.679	379.65								
T	40.045377000	-96.909442000	1469.8		269.1	-1.2	128.722	226.25								
T	40.045382000	-96.910787000	1470.6		270.3	0.2	128.794	376.57								
T	40.045389000	-96.911442000	1470.2		270.8	-0.2	128.828	183.40								
T	40.045427000	-96.913225000	1459.7		271.6	-2.1	128.923	499.39								
T	40.045443000	-96.913588000	1461.7		273.3	1.9	128.942	101.80								
T	40.045457000	-96.914758000	1464.3		270.9	0.8	129.004	327.61								
T	40.045451000	-96.916394000	1456.7		269.7	-1.7	129.091	458.05								
T	40.045448000	-96.916495000	1455.9		267.8	-2.6	129.096	28.30								
T	40.045419000	-96.917548000	1448.2		267.9	-2.6	129.152	295.01								
T	40.045376000	-96.918341000	1452.3		265.9	1.8	129.194	222.57								
T	40.045274000	-96.919851000	1455.2		265.0	0.7	129.275	424.40								
T	40.045149000	-96.921269000	1451.7		263.4	-0.9	129.350	399.61								
T	40.045081000	-96.922155000	1446.9		264.3	-1.9	129.398	249.30								
T	40.044986000	-96.923312000	1459.7		263.9	4.0	129.459	325.78								
T	40.044954000	-96.923833000	1460.5		265.4	0.5	129.487	146.33								
T	40.044863000	-96.925250000	1466.2		265.2	1.4	129.563	398.11								
T	40.044855000	-96.925505000	1468.0		267.7	2.5	129.576	71.45								
T	40.044825000	-96.926303000	1467.2		267.2	-0.4	129.618	223.69								
T	40.044790000	-96.929160000	1479.7		269.1	1.6	129.770	800.01								
T	40.044769000	-96.930352000	1489.8		268.7	3.0	129.833	333.82								
T	40.044748000	-96.931990000	1486.8		269.0	-0.7	129.920	458.67								
T	40.044724000	-96.933452000	1481.5		268.8	-1.3	129.998	409.43								
T	40.044735000	-96.934484000	1489.2		270.8	2.6	130.052	288.97								
T	40.044735000	-96.934886000	1484.4		270.0	-4.2	130.074	112.55								
T	40.044735000	-96.934986000	1483.3		270.0	-4.2	130.079	28.00								
T	40.044739000	-96.935533000	1473.4		270.5	-6.4	130.108	153.16								
T	40.044762000	-96.936300000	1475.3		272.2	0.9	130.149	214.91								
T	40.044867000	-96.938186000	1468.3		274.2	-1.3	130.249	529.43								
T	40.044960000	-96.939864000	1488.4		274.1	4.3	130.338	471.03								
T	40.045001000	-96.940689000	1489.5		273.7	0.5	130.382	231.47								
T	40.045035000	-96.941134000	1490.3		275.7	0.6	130.406	125.21								
T	40.045072000	-96.941640000	1488.2		275.5	-1.5	130.433	142.31								
T	40.045129000	-96.942336000	1485.4		276.1	-1.4	130.470	195.97								
T	40.045217000	-96.943287000	1482.1		276.9	-1.2	130.521	268.18								
T	40.045236000	-96.943857000	1474.3		272.5	-4.9	130.551	159.74								
T	40.045274000	-96.944472000	1466.3		274.6	-4.7	130.583	172.74								
T	40.045296000	-96.945739000	1456.8		271.3	-2.7	130.651	354.82								
T	40.045298000	-96.946355000	1453.6		270.2	-1.9	130.683	172.47								
T	40.045287000	-96.947249000	1434.1		269.1	-7.8	130.731	250.33								
T	40.045267000	-96.948135000	1440.2		268.3	2.4	130.778	248.17								
T	40.045252000	-96.949311000	1447.3		269.0	2.2	130.840	329.30								
T	40.045226000	-96.950358000	1455.6		268.1	2.9	130.896	293.29								
T	40.045211000	-96.951510000	1464.7		269.0	2.8	130.957	322.58								
T	40.045188000	-96.952767000	1456.9		268.6	-2.2	131.023	352.03								
T	40.045179000	-96.953732000	1460.0		269.3	1.1	131.075	270.20								
T	40.045170000	-96.954133000	1452.9		268.3	-6.3	131.096	112.32								
T	40.045152000	-96.954733000	1445.5		267.8	-4.4	131.128	168.12								
T	40.045153000	-96.955326000	1453.7		270.1	5.0	131.159	166.03								
T	40.045139000	-96.956013000	1447.4		268.5	-3.3	131.196	192.41								
T	40.045106000	-96.957235000	1434.7		268.0	-3.7	131.260	342.35								
T	40.045072000	-96.957941000	1426.1		266.4	-4.3	131.298	198.05								
T	40.045047000	-96.958458000	1420.8		266.4	-3.6	131.325	145.04								
T	40.045018000	-96.959342000	1416.4		267.5	-1.8	131.372	247.73								
T	40.044982000	-96.960832000	1446.9		268.2	7.3	131.451	417.38								
T	40.044900000	-96.962265000	1444.8		265.7	-0.5	131.528	402.32								
T	40.044858000	-96.963429000	1450.1		267.3	1.6	131.589	326.26								
T	40.044810000	-96.965768000	1436.5		268.5	-2.1	131.713	655.11								
T	40.044839000	-96.966942000	1423.9		271.8	-3.8	131.776	328.87								
T	40.044861000	-96.968199000	1404.1		271.3	-5.6	131.842	352.03								
T	40.044877000	-96.969093000	1399.8		271.3	-1.7	131.890	250.37								
T	40.044907000	-96.970313000	1409.8		271.8	2.9	131.955	341.75								
T	40.044941000	-96.972242000	1421.9		271.3	2.2	132.057	540.22								
T	40.044945000	-96.972748000	1418.3		270.6	-2.6	132.084	141.68								
T	40.044971000	-96.974150000	1394.5		271.4	-6.1	132.158	392.65								
T	40.045005000	-96.975436000	1381.3		272.0	-3.7	132.226	360.27								
T	40.045040000	-96.976734000	1378.5		272.0	-0.8	132.295	363.64								
T	40.045061000	-96.978130000	1374.1		271.1	-1.1	132.369	390.93								
T	40.045065000	-96.978401000	1375.3		271.1	1.5	132.384	75.89								
T	40.045084000	-96.979073000	1385.0		272.1	5.2	132.419	188.27								
T	40.045115000	-96.981839000	1404.9		270.8	2.6	132.566	774.50								
T	40.045151000	-96.983233000	1419.8		271.9	3.8	132.640	390.51								
T	40.045159000	-96.983553000	1420.1		271.9	0.4	132.657	89.64								
T	40.045141000	-96.985567000	1410.5		269.3	-1.7	132.764	563.92								
T	40.045113000	-96.987593000	1399.0		269.0	-2.0	132.871	567.33								
T	40.045107000	-96.989365000	1400.0		269.7	0.2	132.965	496.13								
T	40.045108000	-96.990391000	1386.5		270.1	-4.7	133.019	287.26								
T	40.045089000	-96.991903000	1378.3		269.1	-1.9	133.100	423.39								
T	40.045087000	-96.992052000	1378.0		269.0	-0.8	133.108	41.72								
T	40.045078000	-96.993986000	1388.4		269.7	1.9	133.210	541.49								
T	40.045064000	-96.994512000	1395.0		268.0	4.5	133.238	147.36								
T	40.045056000	-96.995928000	1391.9		269.6	-0.8	133.313	396.46								
T	40.045045000	-96.997918000	1370.5		269.6	-3.8	133.419	557.17								
T	40.045036000	-96.999621000	1367.8		269.6	-0.6	133.509	476.82								
T	40.045038000	-97.000418000	1380.5		270.2	5.7	133.551	223.14								
T	40.045039000	-97.000846000	1382.2		270.2	1.4	133.574	119.83								
T	40.045023000	-97.002858000	1387.8		269.4	1.0	133.681	563.35								
T	40.045015000	-97.003350000	1388.4		268.8	0.4	133.707	137.78								
T	40.045019000	-97.003975000	1394.6		270.5	3.6	133.740	174.99								
T	40.045006000	-97.004406000	1391.6		267.7	-2.5	133.763	120.76								
T	40.044991000	-97.004682000	1388.3		265.9	-4.3	133.777	77.47								
T	40.044898000	-97.005237000	1383.3		257.7	-3.1	133.808	159.04								
T	40.044834000	-97.005549000	1383.8		255.0	0.6	133.825	90.41								
T	40.044793000	-97.005697000	1383.3		250.1	-1.2	133.833	44.05								
T	40.044753000	-97.005844000	1382.3		250.4	-2.3	133.841	43.66								
T	40.044630000	-97.006219000	1379.1		246.8	-2.9	133.863	114.15								
T	40.044519000	-97.006506000	1377.4		243.2	-1.8	133.880	89.96								
T	40.044423000	-97.006725000	1377.9		240.2	0.6	133.893	70.59								
T	40.044308000	-97.006969000	1376.2		238.4	-2.1	133.908	80.14								
T	40.044193000	-97.007175000	1374.7		233.9	-2.1	133.922	71.29								
T	40.044060000	-97.007377000	1375.2		229.3	0.7	133.936	74.47								
T	40.043899000	-97.007602000	1374.8		226.9	-0.5	133.952	86.07								
T	40.043613000	-97.007972000	1376.0		224.7	0.8	133.980	146.92								
T	40.042663000	-97.009120000	1374.7		222.8	-0.3	134.070	472.32								
T	40.042267000	-97.009641000	1377.4		225.2	1.3	134.109	205.16								
T	40.041993000	-97.010079000	1376.2		230.7	-0.8	134.138	158.12								
T	40.041891000	-97.010276000	1377.3		235.9	1.7	134.151	66.51								
T	40.041769000	-97.010534000	1378.9		238.3	1.9	134.167	84.81								
T	40.041702000	-97.010711000	1380.0		243.7	1.9	134.178	55.24								
T	40.041636000	-97.010883000	1380.8		243.4	1.5	134.188	53.83								
T	40.041510000	-97.011236000	1373.1		245.0	-7.1	134.208	108.98								
T	40.041420000	-97.011592000	1358.6		251.7	-13.8	134.228	104.93								
T	40.041320000	-97.012168000	1353.4		257.2	-3.2	134.260	165.34								
T	40.041294000	-97.012380000	1358.2		260.9	8.1	134.271	60.11								
T	40.041266000	-97.012682000	1366.8		263.1	10.1	134.287	85.17								
T	40.041255000	-97.013019000	1374.0		267.6	7.6	134.305	94.44								
T	40.041261000	-97.014250000	1359.8		270.4	-4.1	134.370	344.68								
T	40.041262000	-97.014562000	1359.8		270.2	-0.0	134.387	87.36								
T	40.041268000	-97.014902000	1360.6		271.3	0.9	134.405	95.22								
T	40.041282000	-97.015371000	1357.8		272.2	-2.2	134.430	131.42								
T	40.041282000	-97.015565000	1354.3		270.0	-6.4	134.440	54.32								
T	40.041293000	-97.015772000	1355.6		274.0	2.3	134.451	58.10								
T	40.041349000	-97.016326000	1356.4		277.5	0.5	134.481	156.45								
T	40.041436000	-97.016802000	1345.7		283.4	-7.8	134.507	136.99								
T	40.041519000	-97.017175000	1342.1		286.2	-3.4	134.527	108.73								
T	40.041736000	-97.017845000	1341.7		292.9	-0.2	134.566	203.57								
T	40.041809000	-97.018041000	1340.3		295.9	-2.3	134.577	60.98								
T	40.041936000	-97.018356000	1335.2		297.8	-5.1	134.596	99.60								
T	40.042128000	-97.018717000	1326.0		304.8	-7.5	134.619	122.92								
T	40.042242000	-97.018955000	1323.7		302.0	-3.0	134.634	78.52								
T	40.042356000	-97.019168000	1327.2		305.0	4.8	134.648	72.67								
T	40.042611000	-97.019630000	1333.3		305.8	3.9	134.678	159.25								
T	40.042790000	-97.019941000	1329.1		306.9	-3.9	134.699	108.79								
T	40.043065000	-97.020410000	1315.4		307.4	-8.3	134.730	165.16								
T	40.043181000	-97.020604000	1313.2		308.0	-3.2	134.743	68.82								
T	40.043543000	-97.021249000	1310.7		306.2	-1.1	134.786	223.61								
T	40.043925000	-97.021915000	1305.0		306.8	-2.5	134.830	232.67								
T	40.044098000	-97.022197000	1304.8		308.7	-0.2	134.849	101.02								
T	40.044273000	-97.022471000	1300.2		309.8	-4.5	134.868	99.75								
T	40.044408000	-97.022655000	1295.2		313.8	-7.1	134.881	71.22								
T	40.044543000	-97.022827000	1290.1		315.7	-7.4	134.894	68.83								
T	40.044658000	-97.022980000	1283.5		314.5	-11.0	134.905	59.92								
T	40.044880000	-97.023225000	1280.1		319.8	-3.2	134.926	106.05								
T	40.045041000	-97.023379000	1279.4		323.8	-0.9	134.939	72.79								
T	40.045245000	-97.023562000	1277.1		325.5	-2.6	134.956	90.27								
T	40.045372000	-97.023677000	1276.5		325.3	-1.1	134.967	56.37								
T	40.045731000	-97.023955000	1280.8		329.3	2.8	134.996	152.19								
T	40.045821000	-97.024023000	1282.6		330.0	4.8	135.003	37.91								
T	40.046194000	-97.024305000	1284.5		329.9	1.2	135.033	157.15								
T	40.047108000	-97.024984000	1286.4		330.4	0.5	135.106	383.41								
T	40.047293000	-97.025130000	1290.9		328.9	5.7	135.120	78.82								
T	40.047645000	-97.025379000	1296.9		331.6	4.1	135.148	145.95								
T	40.047897000	-97.025587000	1300.3		327.7	3.1	135.169	108.71								
T	40.048191000	-97.025842000	1300.3		326.4	0.0	135.193	128.71								
T	40.048621000	-97.026282000	1298.5		321.9	-0.9	135.231	199.28								
T	40.048712000	-97.026391000	1297.0		317.5	-3.3	135.239	45.06								
T	40.048849000	-97.026556000	1295.6		317.3	-2.1	135.252	68.00								
T	40.049040000	-97.026804000	1295.7		315.2	0.0	135.271	98.30								
T	40.049231000	-97.027111000	1295.6		309.1	-0.1	135.292	110.58								
T	40.049457000	-97.027503000	1292.6		307.0	-2.2	135.318	137.19								
T	40.050064000	-97.028666000	1276.2		304.3	-4.2	135.392	393.58								
T	40.050396000	-97.029277000	1280.4		305.4	2.0	135.432	209.49								
T	40.050438000	-97.029358000	1281.9		304.1	5.4	135.437	27.36								
T	40.050646000	-97.029765000	1284.8		303.7	2.1	135.463	136.84								
T	40.050989000	-97.030408000	1287.9		304.9	1.4	135.505	219.13								
T	40.052096000	-97.032490000	1281.3		304.8	-0.9	135.639	708.77								
T	40.052440000	-97.033142000	1273.5		304.6	-3.6	135.681	221.41								
T	40.052944000	-97.034097000	1276.7		304.6	1.0	135.742	324.32								
T	40.053083000	-97.034360000	1276.5		304.6	-0.3	135.759	89.36								
T	40.053305000	-97.034764000	1278.7		305.7	1.6	135.785	139.04								
T	40.053652000	-97.035416000	1279.5		304.8	0.4	135.827	222.02								
T	40.055016000	-97.038012000	1273.0		304.5	-0.7	135.994	880.36								
T	40.055401000	-97.038729000	1275.8		305.1	1.2	136.041	244.86								
T	40.055598000	-97.039108000	1281.1		304.2	4.2	136.065	128.09								
T	40.055843000	-97.039576000	1284.6		304.4	2.2	136.095	158.52								
T	40.056075000	-97.040023000	1279.6		304.1	-3.3	136.123	151.00								
T	40.056604000	-97.041033000	1274.4		304.4	-1.5	136.188	342.16								
T	40.056874000	-97.041564000	1279.2		303.6	2.7	136.222	178.24								
T	40.057322000	-97.042392000	1282.4		305.3	1.1	136.276	283.47								
T	40.057724000	-97.043145000	1276.7		304.9	-2.2	136.324	256.66								
T	40.058194000	-97.044038000	1275.2		304.5	-0.5	136.382	302.99								
T	40.058710000	-97.045002000	1274.1		305.0	-0.3	136.444	328.86								
T	40.059147000	-97.045813000	1276.3		305.1	0.8	136.496	277.27								
T	40.059282000	-97.046059000	1279.0		305.6	3.2	136.513	84.62								
T	40.059572000	-97.046609000	1280.2		304.6	0.6	136.548	186.72								
T	40.060514000	-97.048260000	1275.8		306.7	-0.8	136.657	575.62								
T	40.060583000	-97.048378000	1276.8		307.4	2.6	136.665	41.51								
T	40.060780000	-97.048712000	1277.9		307.6	0.9	136.687	117.86								
T	40.060943000	-97.048975000	1278.4		309.0	0.5	136.705	94.58								
T	40.061299000	-97.049551000	1277.9		308.9	-0.2	136.744	206.92								
T	40.061520000	-97.049919000	1275.8		308.1	-1.6	136.769	130.74								
T	40.061853000	-97.050447000	1275.4		309.5	-0.2	136.805	191.20								
T	40.062168000	-97.050979000	1276.4		307.7	0.5	136.841	188.00								
T	40.062601000	-97.051679000	1272.0		308.9	-1.7	136.888	251.54								
T	40.062816000	-97.052020000	1273.7		309.5	1.4	136.912	123.47								
T	40.063170000	-97.052603000	1278.3		308.4	2.2	136.951	207.99								
T	40.063361000	-97.052916000	1278.2		308.6	-0.1	136.972	111.88								
T	40.063624000	-97.053356000	1276.4		308.0	-1.2	137.002	156.04								
T	40.063755000	-97.053563000	1275.1		309.6	-1.6	137.016	75.06								
T	40.063955000	-97.053881000	1269.8		309.4	-4.7	137.038	115.03								
T	40.064755000	-97.055190000	1272.7		308.6	0.6	137.127	468.16								
T	40.065099000	-97.055753000	1265.9		308.6	-3.4	137.165	201.34								
T	40.065540000	-97.056458000	1273.8		309.3	3.1	137.213	254.45								
T	40.070039000	-97.063835000	1283.9		308.6	0.4	137.712	2636.14								
T	40.071004000	-97.065430000	1287.0		308.3	0.5	137.820	568.20								
T	40.072087000	-97.067187000	1288.3		308.9	0.2	137.939	630.44								
T	40.072507000	-97.067890000	1290.2		308.0	0.8	137.986	249.24								
T	40.072778000	-97.068358000	1285.8		307.1	-2.7	138.017	164.02								
T	40.073026000	-97.068807000	1289.8		305.8	2.6	138.047	154.77								
T	40.073186000	-97.069130000	1285.4		302.9	-4.1	138.067	107.56								
T	40.073380000	-97.069582000	1279.5		299.3	-4.0	138.095	144.90								
T	40.073468000	-97.069779000	1279.2		300.3	-0.5	138.107	63.78								
T	40.073557000	-97.070019000	1278.9		295.9	-0.4	138.121	74.58								
T	40.073673000	-97.070373000	1280.1		293.2	1.1	138.141	107.71								
T	40.073785000	-97.070733000	1283.2		292.1	2.8	138.162	108.70								
T	40.073924000	-97.071252000	1286.3		289.3	2.0	138.191	153.82								
T	40.073997000	-97.071534000	1283.3		288.7	-3.6	138.207	83.28								
T	40.074058000	-97.071761000	1280.8		289.3	-3.7	138.219	67.30								
T	40.074095000	-97.071942000	1279.5		285.0	-2.5	138.229	52.42								
T	40.074194000	-97.072425000	1282.0		285.0	1.8	138.256	139.90								
T	40.074354000	-97.073248000	1284.7		284.3	1.1	138.301	237.59								
T	40.075884000	-97.080382000	1286.8		285.7	0.1	138.693	2072.84								
T	40.077053000	-97.085894000	1278.2		285.5	-0.5	138.997	1600.24								
T	40.077116000	-97.086113000	1281.6		290.6	5.1	139.009	65.44								
T	40.077849000	-97.089114000	1282.1		287.7	0.1	139.176	881.25								
T	40.078341000	-97.091109000	1279.4		287.9	-0.5	139.287	586.35								
T	40.078514000	-97.091815000	1280.7		287.8	0.6	139.326	207.38								
T	40.079162000	-97.094609000	1284.2		286.9	0.4	139.481	816.73								
T	40.079497000	-97.096013000	1295.2		287.3	2.7	139.559	411.41								
T	40.079628000	-97.096551000	1298.1		287.7	1.8	139.589	157.94								
T	40.079798000	-97.097249000	1293.3		287.7	-2.3	139.627	204.91								
T	40.080066000	-97.098311000	1301.2		288.3	2.5	139.687	312.81								
T	40.080231000	-97.099078000	1305.7		285.7	2.0	139.729	222.89								
T	40.080357000	-97.099685000	1299.8		285.2	-3.4	139.762	175.95								
T	40.080663000	-97.101146000	1300.5		285.3	0.2	139.843	423.76								
T	40.080871000	-97.102155000	1297.8		285.1	-0.9	139.898	292.34								
T	40.080957000	-97.102576000	1300.3		284.9	2.0	139.921	121.90								
T	40.081033000	-97.102952000	1301.5		284.8	1.1	139.942	108.80								
T	40.081087000	-97.103209000	1297.0		285.4	-6.1	139.956	74.56								
T	40.081150000	-97.103501000	1291.3		285.7	-6.7	139.972	84.87								
T	40.081308000	-97.104268000	1289.6		285.1	-0.8	140.014	222.21								
T	40.081477000	-97.104886000	1290.8		289.7	0.7	140.049	183.57								
T	40.081487000	-97.104923000	1290.9		289.5	0.1	140.051	10.98								
T	40.081932000	-97.106191000	1293.8		294.6	0.8	140.125	390.10								
T	40.082046000	-97.106493000	1292.1		296.3	-1.9	140.142	94.16								
T	40.082423000	-97.107491000	1280.5		296.3	-3.7	140.201	311.21								
T	40.083025000	-97.109074000	1281.3		296.4	0.2	140.295	494.28								
T	40.083662000	-97.110791000	1286.2		295.9	0.9	140.396	533.56								
T	40.084185000	-97.112177000	1295.6		296.3	2.2	140.478	432.10								
T	40.084610000	-97.113288000	1297.1		296.6	0.4	140.544	347.30								
T	40.085091000	-97.114579000	1291.5		296.0	-1.4	140.620	401.50								
T	40.085331000	-97.115192000	1300.0		297.1	4.4	140.656	192.52								
T	40.085541000	-97.115699000	1297.3		298.4	-1.7	140.687	161.18								
T	40.085950000	-97.116598000	1301.2		300.7	1.3	140.742	292.37								
T	40.086159000	-97.116998000	1303.5		304.3	1.7	140.768	135.37								
T	40.086388000	-97.117416000	1303.5		305.6	-0.0	140.795	143.66								
T	40.086822000	-97.118180000	1300.2		306.6	-1.2	140.845	265.89								
T	40.087339000	-97.119004000	1300.6		309.4	0.1	140.902	297.71								
T	40.088611000	-97.120805000	1312.7		312.7	1.8	141.031	684.59								
T	40.089432000	-97.121958000	1311.6		312.9	-0.2	141.115	439.92								
T	40.090078000	-97.122881000	1307.8		312.5	-1.1	141.181	349.39								
T	40.090743000	-97.123813000	1307.9		313.0	0.0	141.248	355.93								
T	40.090903000	-97.124041000	1305.5		312.5	-2.7	141.265	86.41								
T	40.091424000	-97.124785000	1305.9		312.5	0.1	141.318	281.70								
T	40.093419000	-97.127572000	1291.2		313.1	-1.4	141.520	1065.93								
T	40.094253000	-97.128765000	1293.7		312.4	0.5	141.605	451.35								
T	40.095246000	-97.130145000	1293.0		313.2	-0.1	141.705	529.08								
T	40.095674000	-97.130763000	1290.8		312.2	-1.0	141.750	232.82								
T	40.096834000	-97.132391000	1289.4		313.0	-0.2	141.867	621.31								
T	40.097567000	-97.133410000	1291.1		313.2	0.4	141.941	390.61								
T	40.098710000	-97.135039000	1287.4		312.5	-0.6	142.058	617.31								
T	40.099211000	-97.135730000	1288.7		313.5	0.5	142.108	265.86								
T	40.100128000	-97.137023000	1293.7		312.8	1.0	142.202	492.38								
T	40.101549000	-97.139026000	1288.4		312.8	-0.7	142.346	762.86								
T	40.102142000	-97.139884000	1295.5		312.1	2.2	142.407	322.92								
T	40.103015000	-97.141101000	1293.7		313.2	-0.4	142.496	465.88								
T	40.104173000	-97.142739000	1287.4		312.7	-1.0	142.614	622.83								
T	40.104417000	-97.143084000	1295.0		312.8	5.8	142.638	131.21								
T	40.105402000	-97.144467000	1302.6		313.0	1.4	142.738	527.66								
T	40.105819000	-97.145040000	1314.4		313.6	5.3	142.780	220.84								
T	40.107254000	-97.146893000	1310.0		315.4	-0.6	142.920	736.17								
T	40.108194000	-97.148090000	1313.4		315.8	0.7	143.010	478.93								
T	40.108838000	-97.148889000	1308.5		316.5	-1.5	143.072	324.02								
