Distance [m],Altitude [m],Slope [rad],Interval [m],Latitude [deg],Longitude [deg],Altitude [ft],Slope [%],Distance [mi],Interval [ft]
10542.812544,1357.39632,-0.0199973339731505,95.896176,42.906219,-112.551497,4453.4,-2,6.551,314.62
10594.311552,1357.122,-0.00499995833395832,51.194208,42.906093,-112.5521,4452.5,-0.5,6.583,167.96
10721.449728,1356.32952,-0.00599992800155516,128.35128,42.905732,-112.553593,4449.9,-0.6,6.662,421.1
10753.636608,1357.82304,0.0479631868770767,30.949392,42.905652,-112.553956,4454.8,4.8,6.682,101.54
10864.681344,1358.21928,0.0029999910000486,111.544608,42.905335,-112.555252,4456.1,0.3,6.751,365.96
10877.556096,1358.09736,-0.00999966668666524,12.585192,42.905301,-112.555399,4455.7,-1,6.759,41.29
10990.210176,1357.03056,-0.00899975701180912,113.455704,42.904994,-112.556724,4452.2,-0.9,6.829,372.23
11139.879168,1354.6836,-0.0159986348763435,149.038056,42.904616,-112.558475,4444.5,-1.6,6.922,488.97
11257.36128,1354.56168,-0.000999999666666867,117.91188,42.904281,-112.559845,4444.1,-0.1,6.995,386.85
11326.563072,1354.2264,-0.00499995833395832,69.043296,42.904103,-112.560655,4443,-0.5,7.038,226.52
11637.166464,1355.1408,0.0029999910000486,310.963056,42.903265,-112.564288,4446,0.3,7.231,1020.22
11706.368256,1354.95792,-0.0029999910000486,69.031104,42.903071,-112.565091,4445.4,-0.3,7.274,226.48
11817.412992,1354.9884,0.000999999666666867,110.343696,42.902778,-112.566382,4445.5,0.1,7.343,362.02
11878.568064,1354.43976,-0.00899975701180912,61.304424,42.90261,-112.567097,4443.7,-0.9,7.381,201.13
11941.33248,1354.074,-0.00599992800155516,63.029592,42.902437,-112.567832,4442.5,-0.6,7.42,206.79
11986.394112,1353.0072,-0.0239953935918699,45.768768,42.902301,-112.568361,4439,-2.4,7.448,150.16
12058.814592,1353.6168,0.00899975701180912,71.631048,42.902118,-112.569202,4441,0.9,7.493,235.01
12182.73408,1353.0072,-0.00499995833395832,123.998736,42.90178,-112.570649,4439,-0.5,7.57,406.82
12486.900096,1356.36,0.0109995563655408,303.952656,42.900947,-112.574194,4450,1.1,7.759,997.22
12652.662528,1359.98712,0.0219964516970369,166.643304,42.900496,-112.57614,4461.9,2.2,7.862,546.73
12807.159552,1358.52408,-0.00899975701180912,153.613104,42.900083,-112.577935,4457.1,-0.9,7.958,503.98
13001.890176,1363.79712,0.0269934418682879,195.602352,42.899551,-112.580218,4474.4,2.7,8.079,641.74
13161.215232,1364.22384,0.0029999910000486,159.190944,42.899118,-112.582076,4475.8,0.3,8.178,522.28
13212.71424,1364.77248,0.0109995563655408,50.858928,42.898983,-112.582671,4477.6,1.1,8.21,166.86
13238.463744,1364.86392,0.00399997866687146,25.423368,42.89891,-112.582966,4477.9,0.4,8.226,83.41
13355.945856,1362.51696,-0.0199973339731505,117.884448,42.898592,-112.584343,4470.2,-2,8.299,386.76
13594.128768,1359.59088,-0.0119994240497613,237.951264,42.897956,-112.587125,4460.6,-1.2,8.447,780.68
13629.534336,1359.92616,0.00899975701180912,35.058096,42.897858,-112.587533,4461.7,0.9,8.469,115.02
13664.939904,1359.28608,-0.0179980563778262,35.49396,42.897746,-112.58794,4459.6,-1.8,8.491,116.45
13693.908096,1358.7984,-0.0169983626172461,29.337,42.897647,-112.588273,4458,-1.7,8.509,96.25
13732.532352,1358.00592,-0.0199973339731505,38.727888,42.89751,-112.588709,4455.4,-2,8.533,127.06
13759.8912,1359.22512,0.0449696618523276,26.813256,42.897412,-112.589009,4459.4,4.5,8.55,87.97
13795.296768,1360.35288,0.0319890840393151,35.457384,42.897278,-112.589403,4463.1,3.2,8.572,116.33
