Reynolds_Number,Drag_Coefficient
3104787.672,0.373502522
3104787.672,0.373502522
3104787.672,0.373502522
3104787.672,0.373502522
3104787.672,0.373502522
3104787.672,0.373502522
3104787.672,0.373502522
3104787.672,0.373502522
3104787.672,0.373502522
3104787.672,0.373502522
3104787.672,0.373502522
3104787.672,0.373502522
3104787.672,0.373502522
3104787.672,0.373502522
3104787.672,0.373502522
3104787.672,0.373502522
3104787.672,0.373502522
3104787.672,0.373502522
3104787.672,0.373502522
3104787.672,0.373502522
3104787.672,0.373502522
3104787.672,0.373502522
3104787.672,0.373502522
3099457.021,0.372815534
3099457.021,0.372815534
3099457.021,0.372815534
3099457.021,0.372815534
3099457.021,0.372815534
3099457.021,0.372815534
3099457.021,0.372815534
3099457.021,0.372815534
3099457.021,0.372815534
3099457.021,0.372815534
3099457.021,0.372815534
3099457.021,0.372815534
3099457.021,0.372815534
3114429.864,0.372569398
3114429.864,0.372569398
3114429.864,0.372569398
3114429.864,0.372569398
3114429.864,0.372569398
3114429.864,0.372569398
3114429.864,0.372569398
3114429.864,0.372569398
3114429.864,0.372569398
3114429.864,0.372569398
3114429.864,0.372569398
3114429.864,0.372569398
3114429.864,0.372569398
3114429.864,0.372569398
3114429.864,0.372569398
3114429.864,0.372569398
3114429.864,0.372569398
3114429.864,0.372569398
3117521.166,0.371574805
3117521.166,0.371574805
3117521.166,0.371574805
3117521.166,0.371574805
3117521.166,0.371574805
3117521.166,0.371574805
3117521.166,0.371574805
3117521.166,0.371574805
3133714.248,0.370728729
3133714.248,0.370728729
3133714.248,0.370728729
3133714.248,0.370728729
3133714.248,0.370728729
3133714.248,0.370728729
3133714.248,0.370728729
3133714.248,0.370728729
3137946.556,0.369171034
3137946.556,0.369171034
3137946.556,0.369171034
3137946.556,0.369171034
3137946.556,0.369171034
3137946.556,0.369171034
3138345.333,0.369115728
3138345.333,0.369115728
3138345.333,0.369115728
3138345.333,0.369115728
3138345.333,0.369115728
3138345.333,0.369115728
3138345.333,0.369115728
3138345.333,0.369115728
3138345.333,0.369115728
3138345.333,0.369115728
3152998.632,0.368921476
3152998.632,0.368921476
3152998.632,0.368921476
3152998.632,0.368921476
3152998.632,0.368921476
3152998.632,0.368921476
3152998.632,0.368921476
3152998.632,0.368921476
3152998.632,0.368921476
3152998.632,0.368921476
3152998.632,0.368921476
3152998.632,0.368921476
3152998.632,0.368921476
3146298.268,0.368870044
3146298.268,0.368870044
3146298.268,0.368870044
3146298.268,0.368870044
3146298.268,0.368870044
3146298.268,0.368870044
3146298.268,0.368870044
3146298.268,0.368870044
3146298.268,0.368870044
3146298.268,0.368870044
3146298.268,0.368870044
3146298.268,0.368870044
3146298.268,0.368870044
3147141.21,0.368333182
3147141.21,0.368333182
3147141.21,0.368333182
3147141.21,0.368333182
3147141.21,0.368333182
3147141.21,0.368333182
3147141.21,0.368333182
3147141.21,0.368333182
3147141.21,0.368333182
3147141.21,0.368333182
3147141.21,0.368333182
3147141.21,0.368333182
3147141.21,0.368333182
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3147484.381,0.368290868
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3155640.909,0.368041239
3162640.824,0.368030127
3162640.824,0.368030127
3162640.824,0.368030127
3162640.824,0.368030127
3162640.824,0.368030127
3162640.824,0.368030127
3162640.824,0.368030127
3162640.824,0.368030127
3162640.824,0.368030127
3162640.824,0.368030127
3162640.824,0.368030127
3162640.824,0.368030127
3162640.824,0.368030127
3162640.824,0.368030127
3162640.824,0.368030127
3162640.824,0.368030127
3157022.207,0.367418607
3157022.207,0.367418607
3157022.207,0.367418607
3157022.207,0.367418607
3157022.207,0.367418607
3157022.207,0.367418607
3157022.207,0.367418607
3157022.207,0.367418607
3157022.207,0.367418607
3157022.207,0.367418607
3157022.207,0.367418607
3157022.207,0.367418607
3157022.207,0.367418607
3157022.207,0.367418607
3157022.207,0.367418607
3157022.207,0.367418607
3157022.207,0.367418607
3157022.207,0.367418607
3157022.207,0.367418607
3157022.207,0.367418607
3157022.207,0.367418607
3157022.207,0.367418607
3157022.207,0.367418607
3157022.207,0.367418607
3172283.282,0.367146807
3172283.282,0.367146807
3172283.282,0.367146807
3172283.282,0.367146807
3172283.282,0.367146807
3172283.282,0.367146807
3172283.282,0.367146807
3172283.282,0.367146807
3172283.282,0.367146807
3172283.282,0.367146807
3172283.282,0.367146807
3172283.282,0.367146807
3172283.282,0.367146807
3172283.282,0.367146807
3172283.282,0.367146807
3166214.78,0.366596268
3166214.78,0.366596268
3166214.78,0.366596268
3166214.78,0.366596268
3166214.78,0.366596268
3166214.78,0.366596268
3166214.78,0.366596268
3166214.78,0.366596268
3166214.78,0.366596268
3166214.78,0.366596268
3166214.78,0.366596268
3166214.78,0.366596268
3166214.78,0.366596268
3166214.78,0.366596268
3166214.78,0.366596268
3166214.78,0.366596268
3174824.123,0.366294174
3174824.123,0.366294174
3174824.123,0.366294174
3174824.123,0.366294174
3174824.123,0.366294174
3174824.123,0.366294174
3174824.123,0.366294174
3174824.123,0.366294174
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3181925.474,0.366271467
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3175675.131,0.365756481
3184415.73,0.365432367
3184415.73,0.365432367
3184415.73,0.365432367
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3191567.666,0.365403988
3184668.001,0.365376238
3184668.001,0.365376238
3184668.001,0.365376238
3184668.001,0.365376238
3184668.001,0.365376238
3184668.001,0.365376238
3184668.001,0.365376238
3184668.001,0.365376238
3184668.001,0.365376238
3184668.001,0.365376238
3184668.001,0.365376238
3184668.001,0.365376238
3184668.001,0.365376238
3201209.858,0.364544275
3201209.858,0.364544275
3201209.858,0.364544275
3201209.858,0.364544275
3201209.858,0.364544275
3210852.05,0.363692236
3210852.05,0.363692236
3210852.05,0.363692236
3210852.05,0.363692236
3210852.05,0.363692236
3210852.05,0.363692236
3210852.05,0.363692236
3210852.05,0.363692236
3210852.05,0.363692236
3210852.05,0.363692236
3203852.735,0.363675869
3203852.735,0.363675869
3203852.735,0.363675869
3203852.735,0.363675869
3203852.735,0.363675869
3203852.735,0.363675869
3203852.735,0.363675869
3203852.735,0.363675869
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3204361.921,0.363214314
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3213317.817,0.362864861
3230136.434,0.362010813
3230136.434,0.362010813
3230136.434,0.362010813
3230136.434,0.362010813
3230136.434,0.362010813
3223435.491,0.361567835
3223435.491,0.361567835
3223435.491,0.361567835
3223435.491,0.361567835
3223435.491,0.361567835
3223435.491,0.361567835
3223435.491,0.361567835
3223435.491,0.361567835
3223435.491,0.361567835
3223435.491,0.361567835
3223435.491,0.361567835
3223435.491,0.361567835
3223435.491,0.361567835
3223435.491,0.361567835
3223435.491,0.361567835
3223435.491,0.361567835
3223435.491,0.361567835
3223435.491,0.361567835
3223435.491,0.361567835
3223435.491,0.361567835
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3223786.982,0.361526299
3239778.626,0.361181251
3239778.626,0.361181251
3239778.626,0.361181251
3239778.626,0.361181251
3239778.626,0.361181251
3239778.626,0.361181251
3239778.626,0.361181251
3239778.626,0.361181251
3242093.779,0.360392217
3242093.779,0.360392217
3242093.779,0.360392217
3242093.779,0.360392217
3242093.779,0.360392217
3242093.779,0.360392217
3242093.779,0.360392217
3242093.779,0.360392217
3242093.779,0.360392217
3242093.779,0.360392217
3242093.779,0.360392217
3242093.779,0.360392217
3242093.779,0.360392217
3242093.779,0.360392217
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3249420.817,0.360359005
3242862.632,0.359908748
3242862.632,0.359908748
3242862.632,0.359908748
3242862.632,0.359908748
3242862.632,0.359908748
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3258889.859,0.359581155
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3261277.753,0.358779741
3268705.201,0.358736118
3268705.201,0.358736118
3268705.201,0.358736118
3268705.201,0.358736118
3268705.201,0.358736118
3268705.201,0.358736118
3268705.201,0.358736118
3268705.201,0.358736118
3268705.201,0.358736118
3268705.201,0.358736118
3268705.201,0.358736118
3268705.201,0.358736118
3268705.201,0.358736118
3270869.74,0.357984037
3270869.74,0.357984037
3278173.218,0.357972307
3278173.218,0.357972307
3278173.218,0.357972307
3278173.218,0.357972307
3278173.218,0.357972307
3278173.218,0.357972307
3271476.107,0.357534852
3271476.107,0.357534852
3271476.107,0.357534852
3271476.107,0.357534852
3271476.107,0.357534852
3271476.107,0.357534852
3271476.107,0.357534852
3271476.107,0.357534852
3271476.107,0.357534852
3271476.107,0.357534852
3271476.107,0.357534852
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280331.803,0.357222684
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
3280461.727,0.357195247
