timestamp,speed,pack_voltage,headlights_led_en,motor_current,fan_speed,air_temp,pack_power,soc
1559934139,27.2364635467529,100.099998474121,0,0,3,-10000.0,40.0400009155273,60.0
1559934140,27.2364635467529,100.099998474121,0,0,3,-10000.0,40.0400009155273,60.0
1559934141,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934142,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934143,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934144,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934145,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934146,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934147,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934148,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934149,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934150,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934151,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934152,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934153,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934154,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934155,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934156,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934157,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934158,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934159,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934160,27.2364635467529,100.099998474121,0,0,3,-10000.0,40.0400009155273,60.0
1559934161,27.2364635467529,100.099998474121,0,0,3,-10000.0,40.0400009155273,60.0
1559934162,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934163,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934164,27.2364635467529,100.099998474121,0,0,3,-10000.0,40.0400009155273,60.0
1559934165,27.2364635467529,100.099998474121,0,0,3,-10000.0,40.0400009155273,60.0
1559934166,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934167,27.2364635467529,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934168,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934169,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934170,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934171,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934172,24.8861083984375,100.099998474121,0,0,3,-10000.0,40.0400009155273,60.0
1559934173,24.8861083984375,100.099998474121,0,0,3,-10000.0,40.0400009155273,60.0
1559934174,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934175,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934176,24.8861083984375,100.099998474121,0,0,3,-10000.0,40.0400009155273,60.0
1559934177,24.8861083984375,100.099998474121,0,0,3,-10000.0,40.0400009155273,60.0
1559934178,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934179,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934180,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934181,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934182,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934183,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934184,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934185,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934186,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934187,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934188,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934189,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934190,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934191,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934192,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934193,24.8861083984375,100.099998474121,0,0,3,-10000.0,40.0400009155273,60.0
1559934194,24.8861083984375,100.099998474121,0,0,3,-10000.0,40.0400009155273,60.0
1559934195,24.8861083984375,100.099998474121,0,0,3,-10000.0,40.0400009155273,60.0
1559934196,24.8861083984375,100.099998474121,0,0,3,-10000.0,40.0400009155273,60.0
1559934197,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934198,24.8861083984375,100.099998474121,0,0,3,-10000.0,30.0300006866455,60.0
1559934199,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934200,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934201,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934202,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934203,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934204,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934205,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934206,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934207,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934208,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934209,24.8861083984375,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934210,24.8861083984375,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934211,24.8861083984375,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934212,24.8861083984375,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934213,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934214,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934215,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934216,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934217,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934218,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934219,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934220,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934221,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934222,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934223,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934224,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934225,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934226,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934227,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934228,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934229,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934230,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934231,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934232,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934233,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934234,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934235,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934236,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934237,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934238,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934239,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934240,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934241,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934242,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934243,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934244,24.8861083984375,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934245,24.8861083984375,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934246,24.8861083984375,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934247,24.8861083984375,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934248,24.8861083984375,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934249,24.8861083984375,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934250,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934251,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934252,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934253,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934254,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934255,24.8861083984375,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934256,24.8861083984375,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934257,24.8861083984375,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934258,24.8861083984375,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934259,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934260,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934261,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934262,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934263,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934264,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934265,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934266,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934267,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934268,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934269,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934270,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934271,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934272,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934273,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934274,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934275,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934276,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934277,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934278,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934279,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934280,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934281,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934282,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934283,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934284,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934285,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934286,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934287,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934288,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934289,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934290,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934291,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934292,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934293,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934294,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934295,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934296,24.8861083984375,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934297,24.8861083984375,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934298,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934299,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934300,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934301,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934302,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934303,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934304,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934305,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934306,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934307,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934308,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934309,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934310,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934311,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934312,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934313,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934314,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934315,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934316,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934317,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934318,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934319,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934320,24.8861083984375,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934321,24.8861083984375,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934322,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934323,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934324,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934325,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934326,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934327,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934328,24.8861083984375,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934329,21.4988327026367,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934330,21.4988327026367,100.199996948242,0,0,3,-10000.0,30.0599994659424,60.0
1559934331,21.4988327026367,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934332,21.4988327026367,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934333,21.4988327026367,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934334,21.4988327026367,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934335,21.4988327026367,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934336,21.4988327026367,100.199996948242,0,0,3,-10000.0,40.0799980163574,60.0
1559934337,21.2914485931396,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934338,21.2914485931396,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934339,21.2914485931396,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934340,21.2914485931396,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934341,21.2914485931396,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934342,21.2914485931396,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934343,21.2914485931396,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934344,21.2914485931396,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934345,21.2914485931396,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934346,21.2914485931396,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934347,21.2914485931396,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934348,21.2914485931396,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934349,21.2914485931396,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934350,21.2914485931396,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934351,21.2914485931396,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934352,21.2914485931396,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934353,21.2914485931396,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934354,21.2914485931396,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934355,21.2914485931396,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934356,21.2914485931396,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934357,21.2914485931396,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934358,21.2914485931396,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934359,21.2914485931396,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934360,21.2914485931396,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934361,21.2914485931396,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934362,21.2914485931396,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934363,21.2914485931396,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934364,21.2914485931396,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934365,20.9458084106445,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934366,20.9458084106445,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934367,20.9458084106445,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934368,20.9458084106445,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934369,20.9458084106445,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934370,20.9458084106445,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934371,20.9458084106445,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934372,20.9458084106445,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934373,20.8075523376465,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934374,20.8075523376465,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934375,20.8075523376465,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934376,20.8075523376465,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934377,20.8075523376465,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934378,20.8075523376465,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934379,20.8075523376465,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934380,20.8075523376465,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934381,20.8075523376465,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934382,20.8075523376465,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934383,20.8075523376465,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934384,20.8075523376465,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934385,20.8075523376465,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934386,20.8075523376465,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934387,20.8075523376465,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934388,20.8075523376465,100.300003051758,0,0,3,-200.769668579102,40.120002746582,60.0
1559934389,20.8075523376465,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934390,20.8075523376465,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934391,20.8075523376465,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934392,20.8075523376465,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934393,20.8075523376465,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934394,20.8075523376465,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934395,20.8075523376465,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934396,20.8075523376465,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934397,20.8075523376465,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934398,20.8075523376465,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934399,20.8075523376465,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934400,20.8075523376465,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934401,20.8075523376465,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934402,20.8075523376465,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934403,20.8075523376465,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934404,20.8075523376465,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934405,20.8075523376465,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934406,20.8075523376465,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934407,20.8075523376465,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934408,20.8075523376465,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934409,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934410,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934411,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934412,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934413,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934414,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934415,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934416,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934417,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934418,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934419,20.1162719726562,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934420,20.1162719726562,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934421,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934422,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934423,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934424,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934425,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934426,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934427,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934428,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934429,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934430,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934431,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934432,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934433,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934434,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934435,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934436,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934437,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934438,20.1162719726562,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934439,20.1162719726562,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934440,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934441,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934442,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934443,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934444,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934445,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934446,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934447,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934448,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934449,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934450,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934451,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934452,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934453,20.1162719726562,100.300003051758,0,0,3,-10000.0,30.0900020599365,60.0
1559934454,20.1162719726562,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
1559934455,20.1162719726562,100.300003051758,0,0,3,-10000.0,40.120002746582,60.0
